,smiles,lumo
116182,CC1(C)OCCC1CO,0.0742
116183,CC1(C)OCOC1CO,0.0741
116184,CC1(O)CCCC1CO,0.0663
116185,CC1(O)CCOC1CO,0.0594
116186,CC1(O)COCC1CO,0.066
116187,CCC1CCCC1(C)C,0.0737
116188,CCC1CCCC1(C)O,0.0696
116189,CCC1CCOC1(C)C,0.0775
116190,CCC1COCC1(C)C,0.0726
116191,CCC1COCC1(C)O,0.0673
116192,CCC1OCCC1(C)C,0.075
116193,CCC1OCCC1(C)O,0.0712
116194,CCC1OCOC1(C)C,0.0805
116195,COC1CCCC1(C)C,0.0763
116196,COC1CCCC1(C)O,0.0726
116197,COC1CCOC1(C)C,0.0779
116198,COC1COCC1(C)C,0.0777
116199,COC1COCC1(C)O,0.0708
116200,COC1OCCC1(C)C,0.081
116201,COC1OCCC1(C)O,0.0696
116202,CCC1CCCC11CC1,0.0846
116203,CCC1CCCC11CO1,0.0758
116204,CCC1CCOC11CC1,0.0857
116205,CCC1COCC11CC1,0.0799
116206,CCC1COCC11CN1,0.0675
116207,CCC1COCC11CO1,0.072
116208,CCC1OCCC11CC1,0.0892
116209,CCC1OCCC11CN1,0.0748
116210,CCC1OCCC11CO1,0.0754
116211,CCC1OCOC11CC1,0.0876
116212,COC1CCCC11CC1,0.0799
116213,COC1CCCC11CN1,0.0741
116214,COC1CCCC11CO1,0.0671
116215,COC1CCOC11CC1,0.0777
116216,COC1COCC11CC1,0.0741
116217,COC1COCC11CN1,0.0647
116218,COC1COCC11CO1,0.0612
116219,COC1OCCC11CC1,0.0893
116220,COC1OCCC11CN1,0.0764
116221,COC1OCCC11CO1,0.0716
116222,OCC1CCCC11CC1,0.0747
116223,OCC1CCCC11CO1,0.0736
116224,OCC1CCOC11CC1,0.0762
116225,OCC1COCC11CC1,0.0755
116226,OCC1COCC11CN1,0.0657
116227,OCC1COCC11CO1,0.0688
116228,OCC1OCCC11CC1,0.0844
116229,OCC1OCCC11CN1,0.0511
116230,OCC1OCCC11CO1,0.068
116231,OCC1OCOC11CC1,0.078
116232,CCC1CCOC1=NC,0.031
116233,CCC1OCOC1=NC,0.0242
116234,CN=C1OCCC1CO,0.0189
116235,CN=C1OCOC1CO,0.0159
116236,COC1CCOC1=NC,0.0196
116237,CCC1CCCC1C#C,0.05
116238,CCC1CCCC1C#N,0.0319
116239,CCC1CCNC1C#N,0.0339
116240,CCC1CCOC1C#C,0.039
116241,CCC1CCOC1C#N,0.0201
116242,CCC1COCC1C#C,0.049
116243,CCC1COCC1C#N,0.0293
116244,CCC1OCCC1C#C,0.0471
116245,CCC1OCCC1C#N,0.0271
116246,CCC1OCOC1C#C,0.0332
116247,CCC1OCOC1C#N,0.0131
116248,CCN1CCCC1C#N,0.0278
116249,CNC1CCNC1C#N,0.0329
116250,CNC1CCOC1C#N,0.0189
116251,CNC1COCC1C#N,0.0226
116252,COC1CCCC1C#C,0.0507
116253,COC1CCCC1C#N,0.0326
116254,COC1CCNC1C#N,0.0199
116255,COC1CCOC1C#C,0.0336
116256,COC1CCOC1C#N,0.0136
116257,COC1COCC1C#C,0.0505
116258,COC1COCC1C#N,0.0302
116259,COC1OCCC1C#C,0.0524
116260,COC1OCCC1C#N,0.0325
116261,OCC1CCCC1C#C,0.0485
116262,OCC1CCCC1C#N,0.0306
116263,OCC1CCNC1C#N,0.0138
116264,OCC1CCOC1C#C,0.0252
116265,OCC1CCOC1C#N,0.0073
116266,OCC1COCC1C#C,0.0468
116267,OCC1COCC1C#N,0.0269
116268,OCC1OCCC1C#C,0.0438
116269,OCC1OCCC1C#N,0.0232
116270,OCC1OCOC1C#C,0.0211
116271,OCC1OCOC1C#N,-0.0019
116272,CCC1CCCC1C=O,-0.0172
116273,CCC1CCCN1C=O,0.0299
116274,CCC1CCOC1C=O,-0.0256
116275,CCC1COCC1C=O,-0.0236
116276,CCC1OCCC1C=O,-0.0226
116277,CCC1OCOC1C=O,-0.0304
116278,COC1CCCC1C=O,-0.0139
116279,COC1CCOC1C=O,-0.0118
116280,COC1COCC1C=O,-0.0188
116281,COC1OCCC1C=O,-0.0222
116282,OCC1CCCC1C=O,-0.0216
116283,OCC1CCCN1C=O,0.0356
116284,OCC1CCOC1C=O,-0.0335
116285,OCC1COCC1C=O,-0.0267
116286,OCC1OCCC1C=O,-0.0297
116287,OCC1OCOC1C=O,-0.0417
116288,CCC1CCCC1CC,0.0801
116289,CCC1CCCC1CO,0.0767
116290,CCC1CCCC1OC,0.0769
116291,CCC1CCOC1CC,0.0816
116292,CCC1CCOC1CO,0.0795
116293,CCC1CCOC1OC,0.0847
116294,CCC1COCC1CC,0.0765
116295,CCC1COCC1CO,0.076
116296,CCC1COCC1OC,0.0769
116297,CCC1OCCC1CO,0.0764
116298,CCC1OCCC1OC,0.0807
116299,CCC1OCOC1CC,0.0876
116300,CCC1OCOC1CO,0.0782
116301,COC1CCCC1CO,0.081
116302,COC1CCCC1OC,0.0751
116303,COC1CCOC1CO,0.071
116304,COC1CCOC1OC,0.0809
116305,COC1COCC1CO,0.0764
116306,COC1COCC1OC,0.0735
116307,COC1OCCC1CO,0.0785
116308,OCC1CCCC1CO,0.076
116309,OCC1CCOC1CO,0.072
116310,OCC1COCC1CO,0.0692
116311,OCC1OCOC1CO,0.0774
116312,CCC1CCCC2CC12,0.0804
116313,CCC1CCCC2OC12,0.084
116314,CCC1CCOC2CC12,0.082
116315,CCC1COCC2CC12,0.0772
116316,CCC1COCC2CN12,0.0776
116317,CCC1COCC2NC12,0.0683
116318,CCC1COCC2OC12,0.0821
116319,CCC1OCCC2CC12,0.0819
116320,CCC1OCCC2NC12,0.0704
116321,CCC1OCCC2OC12,0.0838
116322,CCC1OCCN2CC12,0.0877
116323,CCC1OCOC2CC12,0.0834
116324,COC1CCCC2CC12,0.0784
116325,COC1CCCC2NC12,0.0734
116326,COC1CCCC2OC12,0.0785
116327,COC1CCCN2CC12,0.0792
116328,COC1CCOC2CC12,0.0802
116329,COC1COCC2CC12,0.0753
116330,COC1COCC2NC12,0.0681
116331,COC1COCC2OC12,0.075
116332,COC1OCCC2CC12,0.0823
116333,COC1OCCC2NC12,0.0694
116334,COC1OCCC2OC12,0.075
116335,COC1OCCN2CC12,0.0878
116336,OCC1CCCC2CC12,0.0786
116337,OCC1CCCC2CN12,0.0772
116338,OCC1CCCC2OC12,0.0765
116339,OCC1CCCN2CC12,0.0758
116340,OCC1CCOC2CC12,0.0756
116341,OCC1COCC2CC12,0.0735
116342,OCC1COCC2CN12,0.0686
116343,OCC1COCC2NC12,0.0673
116344,OCC1COCC2OC12,0.0683
116345,OCC1OCCC2CC12,0.0761
116346,OCC1OCCC2NC12,0.0653
116347,OCC1OCCC2OC12,0.0782
116348,OCC1OCCN2CC12,0.0796
116349,OCC1OCOC2CC12,0.0797
116350,CC1=CCCCC1CO,0.0363
116351,CC1=CCCOC1CO,0.0199
116352,CC1=CCOCC1CO,0.0254
116353,CCC1CCCC=C1C,0.0341
116354,CCC1COCC=C1C,0.0273
116355,CCC1OCCC=C1C,0.0272
116356,COC1CCCC=C1C,0.0282
116357,COC1COCC=C1C,0.0212
116358,COC1OCCC=C1C,0.021
116359,COC1OCCN=C1N,0.0252
116360,CCC1CC=CCCO1,0.0213
116361,CCC1CCCC=CC1,0.0242
116362,CCC1CCCN=CO1,0.0207
116363,CCC1CCOC=NC1,0.0228
116364,CCC1CN=COCO1,0.0162
116365,CCC1COCC=CC1,0.0251
116366,CCC1OCCN=CO1,0.0152
116367,COC1CC=CCCO1,0.0191
116368,COC1CCCC=CC1,0.02
116369,COC1CCCN=CO1,0.0239
116370,COC1CCOC=NC1,0.0169
116371,COC1COCC=CC1,0.0214
116372,OCC1CC=CCCO1,0.0144
116373,OCC1CCCC=CC1,0.026
116374,OCC1CCCN=CO1,0.0116
116375,OCC1CCOC=NC1,0.0232
116376,OCC1CN=COCO1,0.0082
116377,OCC1COCC=CC1,0.0242
116378,OCC1OCCN=CO1,0.0087
116379,CCC1CCCCC1=O,-0.0103
116380,CCC1CCCNC1=O,0.0318
116381,CCC1CCCOC1=N,0.0196
116382,CCC1CCCOC1=O,0.0101
116383,CCC1CCNCC1=O,-0.0131
116384,CCC1CCOCC1=O,-0.0223
116385,CCC1COCCC1=O,-0.0181
116386,CCC1COCOC1=N,0.0106
116387,CCC1COCOC1=O,0.003
116388,CCC1NCCNC1=O,0.0321
116389,CCC1NCCOC1=N,0.0236
116390,CCC1NCCOC1=O,0.0128
116391,CCC1OCCCC1=O,-0.0198
116392,CCC1OCCNC1=O,0.0268
116393,CCC1OCCOC1=N,0.0177
116394,CCC1OCCOC1=O,0.0066
116395,CCC1OCOCC1=O,-0.0324
116396,CCN1CCCCC1=O,0.0362
116397,CCN1CCCNC1=O,0.0626
116398,CCN1CCCOC1=O,0.0572
116399,CCN1CCNCC1=O,0.0334
116400,CCN1CCOCC1=O,0.0293
116401,CNC1CCCOC1=O,0.0097
116402,CNC1COCOC1=N,0.0203
116403,CNC1COCOC1=O,0.0015
116404,COC1CCCCC1=O,-0.0146
116405,COC1CCCNC1=O,0.0232
116406,COC1CCCOC1=N,0.0201
116407,COC1CCCOC1=O,0.0039
116408,COC1CCNCC1=O,-0.0174
116409,COC1CCOCC1=O,-0.0268
116410,COC1COCCC1=O,-0.0223
116411,COC1COCOC1=N,0.0099
116412,COC1COCOC1=O,-0.005
116413,COC1OCCCC1=O,-0.0232
116414,COC1OCCNC1=N,0.0308
116415,COC1OCCNC1=O,0.0201
116416,COC1OCCOC1=N,0.0166
116417,COC1OCCOC1=O,-0.0008
116418,OCC1CCCCC1=O,-0.0247
116419,OCC1CCCNC1=O,0.0171
116420,OCC1CCCOC1=N,0.0089
116421,OCC1CCCOC1=O,-0.0019
116422,OCC1CCNCC1=O,-0.0273
116423,OCC1CCOCC1=O,-0.0364
116424,OCC1COCCC1=O,-0.0327
116425,OCC1COCOC1=N,-0.0003
116426,OCC1COCOC1=O,-0.0083
116427,OCC1NCCCC1=O,-0.0133
116428,OCC1NCCNC1=O,0.019
116429,OCC1NCCOC1=N,0.0096
116430,OCC1NCCOC1=O,0.0016
116431,OCC1OCCCC1=O,-0.0279
116432,OCC1OCCNC1=O,0.0196
116433,OCC1OCCOC1=N,0.0106
116434,OCC1OCCOC1=O,-0.0009
116435,OCC1OCOCC1=O,-0.0401
116436,CC1CCCCC1CO,0.0789
116437,CC1CCCOC1CO,0.0766
116438,CC1CCOCC1CO,0.074
116439,CC1COCCC1CO,0.0759
116440,CC1COCOC1CO,0.081
116441,CC1OCCCC1CO,0.075
116442,CC1OCCOC1CO,0.0799
116443,CC1OCOCC1CO,0.0728
116444,CCC1CCCCC1C,0.0793
116445,CCC1CCCCC1O,0.0635
116446,CCC1CCCOC1C,0.0805
116447,CCC1CCOCC1C,0.0817
116448,CCC1CCOCC1O,0.078
116449,CCC1COCCC1C,0.078
116450,CCC1COCCC1O,0.065
116451,CCC1COCOC1C,0.0766
116452,CCC1OCCCC1C,0.0809
116453,CCC1OCCCC1O,0.0771
116454,CCC1OCCOC1C,0.0861
116455,CCC1OCOCC1C,0.0838
116456,CCC1OCOCC1O,0.0825
116457,CN1CCOCC1CO,0.0787
116458,COC1CCCCC1C,0.0763
116459,COC1CCCCC1O,0.0678
116460,COC1CCCOC1C,0.0749
116461,COC1CCOCC1C,0.0818
116462,COC1CCOCC1O,0.0747
116463,COC1COCCC1C,0.0775
116464,COC1COCCC1O,0.065
116465,COC1COCOC1C,0.0754
116466,COC1OCCCC1C,0.0847
116467,COC1OCCCC1O,0.0851
116468,COC1OCCOC1C,0.0861
116469,OCC1CCCCC1O,0.064
116470,OCC1CCOCC1O,0.078
116471,OCC1COCCC1O,0.0573
116472,OCC1OCCCC1O,0.0698
116473,OCC1OCOCC1O,0.078
116474,CCC1CCCCC=C1,0.0229
116475,CCC1CCCOC=N1,0.0179
116476,CCC1CCOCC=C1,0.0109
116477,CCC1COCCC=C1,0.022
116478,CCC1COCOC=N1,0.0122
116479,CCC1OCCCC=C1,0.0149
116480,CCC1OCOCC=C1,0.0143
116481,COC1CCCCC=C1,0.0185
116482,COC1CCOCC=C1,0.0061
116483,COC1COCCC=C1,0.0038
116484,COC1OCCCC=C1,0.0106
116485,OCC1CCCCC=C1,0.0266
116486,OCC1CCCOC=N1,0.0086
116487,OCC1CCOCC=C1,0.022
116488,OCC1COCCC=C1,0.0137
116489,OCC1COCOC=N1,0.0006
116490,OCC1OCCCC=C1,0.0076
116491,OCC1OCOCC=C1,0.0062
116492,CCC1CCCCCC1,0.0808
116493,CCC1CCCCCO1,0.0815
116494,CCC1CCCCOC1,0.0824
116495,CCC1CCCOCC1,0.0847
116496,CCC1CCCOCO1,0.0821
116497,CCC1CCOCCO1,0.0851
116498,CCC1CCOCOC1,0.0797
116499,CCC1COCCCO1,0.0845
116500,CCC1COCCOC1,0.0809
116501,CCC1OCCCCO1,0.0806
116502,COC1CCCCCC1,0.0775
116503,COC1CCCCCO1,0.0819
116504,COC1CCCCOC1,0.0817
116505,COC1CCCOCC1,0.0802
116506,COC1CCOCCO1,0.0867
116507,COC1CCOCOC1,0.082
116508,COC1COCCCO1,0.0812
116509,COC1COCCOC1,0.0771
116510,C1CCCC(CC1)CO,0.0781
116511,OCC1CCCCCO1,0.0769
116512,OCC1CCCCOC1,0.0748
116513,OCC1CCCOCC1,0.0766
116514,OCC1CCCOCO1,0.0783
116515,OCC1CCOCCO1,0.0806
116516,OCC1CCOCOC1,0.0699
116517,OCC1COCCCO1,0.078
116518,C1COCC(CO1)CO,0.0689
116519,C1CCOC(OC1)CO,0.0738
116520,CCN=C(C#N)N(C)C,-0.037
116521,CCN=C(C#N)N1CC1,-0.0504
116522,CCN=C(C(=O)C#C)N,-0.0773
116523,CCN=C(C(=O)C#N)N,-0.1038
116524,CCN=C(C(=O)C=O)N,-0.1017
116525,CCN=C(N)C(=N)OC,-0.0173
116526,CCC(=O)C(=NCC)N,-0.0476
116527,CCN=C(C(=O)CO)N,-0.0629
116528,CCN=C(C(=O)NC)N,-0.0167
116529,CCN=C(C(=O)OC)N,-0.0328
116530,CCN=C(N)C(O)C#C,0.0057
116531,CCN=C(N)C(O)C#N,-0.0145
116532,CCN=C(C)N(C)C=O,-0.0133
116533,CCN=C(N)N(C)C=O,-0.0049
116534,CCN=C(C)NC(=O)C,-0.0044
116535,CCN=C(C)NC(=O)N,0.0116
116536,CC[NH+]=C(N)CC([O-])=O,0.042
116537,CCN=C(N)NC(=O)C,-0.0015
116538,CCN=C(C=O)N(C)C,-0.0607
116539,CCN=C(C=O)N1CC1,-0.072
116540,CCN=C(C(=O)C)NC,-0.0519
116541,CCN=C(C(=O)N)NC,-0.021
116542,CCN=C(N1CC1)OC,0.0384
116543,CCC(=NCC)NC=O,-0.0153
116544,CCN=C(CO)NC=O,-0.0152
116545,CCN=C(NC)NC=O,-0.0029
116546,CCN=C(NC=O)OC,-0.0126
116547,CCN=C(C#N)NC=N,-0.0548
116548,CCN=C(C#C)NC=O,-0.0456
116549,CCN=C(C=O)NC=N,-0.0853
116550,CCN=C(C=O)NC=O,-0.0899
116551,CCN=C1C(O)CN1C,0.0309
116552,CCN=C1C(O)C2CN12,0.0036
116553,CCN=C1C=CC(=O)N1,-0.0767
116554,CCN=C1C=CC(=O)O1,-0.0872
116555,CCN=C1CC(O1)(C)C,0.0349
116556,CCN=C1NC(C)C1O,0.0266
116557,CCN=C1OC(C)C1C,0.0334
116558,CCN=C1OC(C)C1N,0.0242
116559,CCN=C1OC(C)C1O,0.0169
116560,CCN=C1OC(C)C=C1,-0.026
116561,CCN=C1CC(O1)C#C,0.01
116562,CCN=C1CC(O1)C#N,-0.0116
116563,CCN=C1CC(O1)C=O,-0.0399
116564,CCN=C1CC(CC)O1,0.0334
116565,CCN=C1CC(CO)O1,0.0244
116566,CCN=C1OC2(C)CC12,0.0258
116567,CCN=C1CC2(O1)CC2,0.0309
116568,CCN=C1OC2C(C)C12,0.0227
116569,CCN=C1OC2C(O)C12,0.0142
116570,CCN=C1NC2CC12O,0.0172
116571,CCN=C1OC2CC12C,0.0255
116572,CCN=C1OC2CC12N,0.0223
116573,CCN=C1OC2CC12O,0.0145
116574,CCN=C1OC2CC1C2,0.0341
116575,CCN=C1CC2CC2O1,0.0268
116576,CCN=C1NC2CC2O1,0.0541
116577,CCN=C1NC2COC12,0.0137
116578,CCN=C1OC2CCC12,0.0287
116579,CCN=C1OC2CNC12,0.0204
116580,CCN=C1OC2COC12,0.0052
116581,CCN=C1CN=C(N1)C,0.0057
116582,CCN=C1C(=O)C=CN1,-0.0742
116583,CCN=C1CN=CN1C,0.0
116584,CCN=C1NC=NC1C,-0.004
116585,CCN=C1CC(=O)CO1,-0.0416
116586,CCN=C1CCC(=O)N1,-0.0058
116587,CCN=C1CCC(=O)O1,-0.0085
116588,CCN=C1CNC(=O)N1,0.0047
116589,CCN=C1CNC(=O)O1,0.0009
116590,CCN=C1COC(=N)N1,0.0033
116591,CCN=C1COC(=O)N1,-0.008
116592,CCN=C1COC(=O)O1,-0.0125
116593,CCN=C1NC(=N)CO1,0.0073
116594,CCN=C1NC(=O)CO1,-0.0073
116595,CCN=C1NCC(=O)N1,-0.0005
116596,CCN=C1OCC(C)=C1,-0.0208
116597,CCN=C1C=C(CO1)N,0.0004
116598,CCN=C1CC(C)CO1,0.0328
116599,CCN=C1CC(O)CO1,0.0314
116600,CCN=C1CCC(C)O1,0.0328
116601,CCN=C1COC(C)O1,0.0244
116602,CCN=C1NC(C)CO1,0.0635
116603,CCN=C1NCC1(C)O,0.0301
116604,CCN=C1C(CO1)(C)C,0.035
116605,CCN=C1OCC1(C)O,0.0219
116606,CCN=C1NCC11CO1,0.0116
116607,CCN=C1C2(CC2)CO1,0.0286
116608,CCN=C1OCC11CN1,0.0149
116609,CCN=C1OCC11CO1,0.0043
116610,CCN=C1OCC1C#C,0.0192
116611,CCN=C1OCC1C#N,-0.0008
116612,CCN=C1CCN1C=O,-0.023
116613,CCN=C1OCC1C=O,-0.038
116614,CCN=C1NCC1OC,0.0292
116615,CCN=C1OCC1CC,0.0306
116616,CCN=C1OCC1CO,0.0191
116617,CCN=C1OCC1NC,0.0267
116618,CCN=C1OCC1OC,0.0182
116619,CCN=C1NCC2OC12,0.0192
116620,CCN=C1OCC2CC12,0.0285
116621,CCN=C1OCC2CN12,0.0304
116622,CCN=C1OCC2NC12,0.0191
116623,CCN=C1OCC2OC12,0.0054
116624,CCN=C1C(=CCO1)C,-0.019
116625,CCN=C1CC=CCO1,0.0144
116626,CCN=C1C(=O)CCN1,-0.0492
116627,CCN=C1C(=O)CCO1,-0.0641
116628,CCN=C1OCOC1=N,-0.0386
116629,CCN=C1C(=O)OCO1,-0.0547
116630,CCN=C1OCCC1C,0.03
116631,CCN=C1OCCC1O,0.0223
116632,CCN=C1OCOC1C,0.0226
116633,CCN=C1C=CCCO1,-0.0268
116634,CCN=C1CCCCO1,0.0243
116635,CCN=C1CCOCO1,0.0154
116636,CCN=C1CNCCO1,0.0206
116637,CCN=C1COCCO1,0.0178
116638,CNC=[NH+][C-](C#N)C#N,-0.0479
116639,COC=NC(C#C)C#C,0.0041
116640,CC(C)(C#C)N=COC,0.0153
116641,CC(C)(C#N)N=COC,-0.002
116642,CC(C)(C=O)N=COC,-0.0194
116643,CCC(C)(C)N=COC,0.0269
116644,CC(C)(CO)N=COC,0.0237
116645,COC=NC(C)C#CC,0.0246
116646,CCN=CN(C)C(=O)C,-0.01
116647,CCN=CN(C)C(=O)N,0.0142
116648,CNC=[NH+]C(C)C([O-])=O,0.0082
116649,COC=NC(C)C(C)=O,-0.0167
116650,COC=NC(C)C(N)=O,0.0191
116651,COC=NC(C)C(C)C,0.0255
116652,COC=NC(C)C(C)O,0.0118
116653,COC=NC(C)C1CC1,0.0199
116654,COC=NC(C)C1CN1,0.017
116655,COC=NC(C)C1CO1,0.0172
116656,COC=NC(C)CC#C,0.0242
116657,COC=NC(C)CC#N,0.0096
116658,COC=NC(C)CC=O,-0.0115
116659,CNC=NC(C=O)C#N,-0.0362
116660,COC=NC(C=O)C#C,-0.0365
116661,COC=NC(C=O)C#N,-0.0459
116662,CCN=CN(C=N)C=N,-0.0128
116663,CCN=CN(C=N)C=O,-0.029
116664,CCN=CN(C=O)C=O,-0.0435
116665,CNC=NC(C=O)C=O,-0.0392
116666,CCC(N=COC)C#C,0.019
116667,CCC(N=COC)C#N,-0.0063
116668,COC=NC(CN)C#N,-0.0049
116669,COC=NC(CO)C#C,0.0095
116670,COC=NC(CO)C#N,-0.0066
116671,CCC(C=O)N=COC,-0.0243
116672,CCN=CN(CC)C=O,-0.0162
116673,COC=NC(CO)C=O,-0.0278
116674,CCC(CC)N=COC,0.0233
116675,CCC(CO)N=COC,0.0108
116676,COC=NC(CO)CO,0.0144
116677,COC=NC1(C)CC1C,0.0165
116678,COC=NC1(C)CC1O,0.0096
116679,CC1(CCC1)N=COC,0.0237
116680,CC1(COC1)N=COC,0.0128
116681,CCC1(CC1)N=COC,0.0191
116682,COC=NC1(CC1)CO,0.0082
116683,COC=NC1(CC1)C#C,0.0199
116684,COC=NC1(CC1)C#N,0.0035
116685,COC=NC1(CC1)C=O,-0.0202
116686,COC=NC12CC(C1)C2,0.0167
116687,COC=NC12CN(C1)C2,0.0085
116688,COC=NC12CC1CC2,0.0201
116689,COC=NC12CC1OC2,0.0107
116690,COC=NC1C(C)C1C,0.022
116691,COC=NC1C(C)C1O,0.0069
116692,COC=NC1C(O)C1O,0.0029
116693,COC=NC1C2CC1C2,0.0197
116694,COC=NC1C2CC1N2,0.0124
116695,COC=NC1C2CC1O2,0.0088
116696,COC=NC1C2CCC12,0.0169
116697,COC=NC1C2COC12,0.0202
116698,COC=NC1CC(=O)C1,-0.0142
116699,COC=NC1CC(C)C1,0.0224
116700,COC=NC1CC(O)C1,0.012
116701,CN1CC(C1)N=COC,0.0168
116702,COC=NC1CC1(C)C,0.0222
116703,COC=NC1CC1(C)O,0.0199
116704,CCN=CN1CC1C#N,-0.0048
116705,COC=NC1CC1C#C,0.0133
116706,COC=NC1CC1C#N,0.0009
116707,COC=NC1CC1C=O,-0.0094
116708,CCC1CC1N=COC,0.0224
116709,COC=NC1CC1CO,0.005
116710,COC=NC1CC1OC,0.025
116711,COC=NC1CC2CC12,0.0247
116712,COC=NC1CC2NC12,0.0276
116713,COC=NC1CC2OC12,0.0216
116714,COC=NC1CN2CC12,0.0164
116715,COC=NC1CC=CC1,0.0229
116716,CCN=CN1CCC1=O,-0.0137
116717,COC=NC1CCC1=O,-0.0233
116718,COC=NC1CNC1=O,0.0142
116719,COC=NC1COC1=N,0.0119
116720,COC=NC1COC1=O,0.0006
116721,COC=NC1CCC1C,0.0207
116722,COC=NC1CCC1O,0.0103
116723,COC=NC1COC1C,0.0112
116724,COC=NC1CCC=C1,0.0184
116725,COC=NC1CCCC1,0.0246
116726,COC=NC1CCOC1,0.0179
116727,COC=NCC#CC#C,-0.0219
116728,COC=NCC#CC#N,-0.0496
116729,COC=NCC#CC=O,-0.0663
116730,CCC#CCN=COC,0.0254
116731,COC=NCC#CCO,0.0181
116732,CCN=CNC(=N)C#N,-0.0635
116733,CCN=CNC(=O)C#C,-0.0503
116734,CCN=COC(=O)C#C,-0.0503
116735,CCN=COC(=O)C#N,-0.0771
116736,COC=NCC(=O)C#C,-0.0605
116737,COC=NCC(=O)C#N,-0.0843
116738,CCN=CNC(=N)C=O,-0.0837
116739,CCN=CNC(=O)C=O,-0.0919
116740,CCN=COC(=O)C=O,-0.0979
116741,COC=NCC(=O)C=O,-0.096
116742,CCC(=O)CN=COC,-0.0138
116743,CCN=CNC(=N)OC,0.0151
116744,CCC(=O)NC=NCC,-0.0072
116745,CCN=CNC(=O)CO,-0.0212
116746,CCN=CNC(=O)NC,0.0165
116747,CCN=CNC(=O)OC,0.005
116748,CCC(=O)OC=NCC,-0.0132
116749,CCN=COC(=O)CN,-0.0168
116750,CCN=COC(=O)CO,-0.0266
116751,CCN=COC(=O)NC,0.0135
116752,CNC(=O)CN=COC,0.0124
116753,COC=NCC(=N)OC,0.0256
116754,COC=NCC(=O)CO,-0.0292
116755,COC=NCC(=O)OC,0.009
116756,CCN=COC(C)(C)C,0.0356
116757,CC(C)(C)CN=COC,0.0217
116758,CC(C)(CN=COC)O,0.0103
116759,CCN=COC(C)C#C,0.0229
116760,CCN=COC(C)C#N,0.0054
116761,COC=NCC(C)C#C,0.015
116762,COC=NCC(C)C#N,0.0021
116763,COC=NCC(N)C#N,-0.0038
116764,COC=NCC(O)C#C,0.0024
116765,COC=NCC(O)C#N,-0.0119
116766,CCN=COC(C)C=O,-0.037
116767,COC=NCC(C)C=O,-0.0186
116768,COC=NCC(O)C=O,-0.0364
116769,CCC(C)CN=COC,0.0232
116770,CCC(O)CN=COC,0.0263
116771,CCN=COC(C)CC,0.0329
116772,CCN=COC(C)CO,0.0251
116773,COC=NCC(C)CO,0.02
116774,COC=NCC(C)OC,0.0273
116775,COC=NCC(O)CO,0.0057
116776,CCN=COC1(CC1)C,0.0305
116777,CC1(CC1)CN=COC,0.0243
116778,COC=NCC1(C)CN1,0.0183
116779,COC=NCC1(C)CO1,0.0197
116780,COC=NCC1(CC1)O,0.0315
116781,CCN=COC1CC1C,0.0284
116782,CCN=COC1CC1O,0.0201
116783,COC=NCC1CC1C,0.0267
116784,COC=NCC1CC1O,0.0323
116785,COC=NCC1CN1C,0.0208
116786,COC=NCC1NC1C,0.0243
116787,COC=NCC1OC1C,0.0153
116788,CCN=COC1CCC1,0.0323
116789,CCN=COC1COC1,0.0222
116790,COC=NCC1CCC1,0.0271
116791,COC=NCC1CCO1,0.0244
116792,COC=NCC1COC1,0.0155
116793,CCN=COCC#CC,0.0264
116794,CC#CCCN=COC,0.0193
116795,CC[NH+]=CNCC([O-])=O,0.0101
116796,CCN=COCC(=O)C,-0.0256
116797,CCN=COCC(=O)N,0.0139
116798,CNC=[NH+]CCC([O-])=O,-0.0687
116799,CC(=O)CCN=COC,-0.0082
116800,COC=NCCC(=O)N,0.0221
116801,CCN=COCC(C)C,0.0301
116802,CCN=COCC(C)O,0.0291
116803,CC(C)CCN=COC,0.0281
116804,COC=NCCC(C)O,0.0248
116805,CCN=COCC1CC1,0.0336
116806,CCN=COCC1CN1,0.0199
116807,CCN=COCC1CO1,0.0305
116808,COC=NCCC1CC1,0.0242
116809,COC=NCCC1CO1,0.0209
116810,COC=NCCN1CC1,0.0215
116811,CCN=COCCC#C,0.0235
116812,CCN=COCCC#N,0.0095
116813,COC=NCCCC#C,0.0228
116814,COC=NCCCC#N,0.0082
116815,CCN=COCCC=O,-0.0355
116816,COC=NCCCC=O,-0.0193
116817,COC=NCCNC=O,0.0196
116818,COC=NCCOC=N,0.0115
116819,COC=NCCOC=O,0.0033
116820,CCCC#CC#CC#C,-0.0445
116821,CCCC#CC#CC#N,-0.0703
116822,COCC#CC#CC#C,-0.0551
116823,COCC#CC#CC#N,-0.0809
116824,C#CC#CC#CCCO,-0.0476
116825,C(CO)C#CC#CC#N,-0.0737
116826,CCCC#CC#CC=O,-0.0789
116827,COCC#CC#CC=O,-0.0838
116828,C(CO)C#CC#CC=O,-0.0812
116829,CCC#CC#CCCO,-0.0023
116830,CCC#CC#CCOC,-0.0132
116831,CCCC#CC#CCC,0.0012
116832,CCCC#CC#CCO,-0.0129
116833,COCC#CC#CCO,-0.0176
116834,C(CO)C#CC#CCO,-0.0163
116835,CCCC#CC(=O)C#C,-0.0761
116836,CCCC#CC(=O)C#N,-0.1041
116837,COCC#CC(=O)C#C,-0.0805
116838,COCC#CC(=O)C#N,-0.109
116839,C#CC(=O)C#CCCO,-0.0787
