,smiles,zpve
119408,OCCC12CC(C1)OC2,0.183407
119409,OCCC12CC(CC1)O2,0.183458
119410,CC12CC1(CCO)CC2,0.204812
119411,CC12CC1(CCO)CO2,0.180719
119412,CC12CC1(CCO)OC2,0.180669
119413,CC12CCC1(CCO)N2,0.193368
119414,CC12CCC1(CCO)O2,0.180369
119415,CCCC12CC1(C)CC2,0.228204
119416,CCCC12CC1(C)CO2,0.204083
119417,CCCC12CC1(C)OC2,0.204101
119418,CCCC12CC1(O)CC2,0.204659
119419,CCCC12CC1(O)CO2,0.180568
119420,CCCC12CCC1(C)O2,0.203761
119421,CCOC12CC1(C)CC2,0.204075
119422,CCOC12CC1(C)OC2,0.1799
119423,CCOC12CC1(O)CC2,0.180086
119424,COCC12CC1(C)CC2,0.204589
119425,COCC12CC1(C)CO2,0.180393
119426,COCC12CC1(C)OC2,0.180338
119427,COCC12CC1(O)CC2,0.181296
119428,COCC12CC1(O)CO2,0.156957
119429,COCC12CCC1(C)N2,0.193369
119430,COCC12CCC1(C)O2,0.180006
119431,OCCC12CC1(O)CC2,0.181196
119432,OCCC12CC1(O)CO2,0.15728
119433,CCCC12CC(=O)C1N2,0.170246
119434,CCCC12CC(=O)C1O2,0.15704
119435,CCCC12CC1C(=N)O2,0.170203
119436,CCCC12CC1C(=O)C2,0.181556
119437,CCCC12CC1C(=O)N2,0.170599
119438,CCCC12CC1C(=O)O2,0.158187
119439,CCCC12CN1C(=O)C2,0.169893
119440,CCOC12CC1C(=O)C2,0.157217
119441,COCC12CC(=O)C1N2,0.14647
119442,COCC12CC(=O)C1O2,0.133183
119443,COCC12CC1C(=N)O2,0.146343
119444,COCC12CC1C(=O)C2,0.157727
119445,COCC12CC1C(=O)N2,0.146861
119446,COCC12CC1C(=O)O2,0.134375
119447,COCC12CN1C(=O)C2,0.146309
119448,OCCC12CC(=O)C1N2,0.14675
119449,OCCC12CC(=O)C1O2,0.133699
119450,OCCC12CC1C(=N)O2,0.146827
119451,OCCC12CC1C(=O)C2,0.158096
119452,OCCC12CC1C(=O)N2,0.14711
119453,OCCC12CC1C(=O)O2,0.134842
119454,OCCC12CN1C(=O)C2,0.146436
119455,CC1CC2(CCO)CC12,0.205128
119456,CC1CC2(CCO)CN12,0.193386
119457,CC1CC2(CCO)NC12,0.193623
119458,CC1CC2(CCO)OC12,0.180803
119459,CC1OC2(CCO)CC12,0.180892
119460,CCCC12CC(C)C1O2,0.204226
119461,CCCC12CC(O)C1N2,0.193809
119462,CCCC12CC(O)C1O2,0.18109
119463,CCCC12CC1C(C)C2,0.22853
119464,CCCC12CC1C(C)O2,0.204345
119465,CCCC12CC1C(O)C2,0.205054
119466,CCOC12CC1C(C)C2,0.204291
119467,CCOC12CC1C(O)C2,0.180814
119468,CCOC12CC1N(C)C2,0.192363
119469,COCC12CC(C)C1N2,0.193438
119470,COCC12CC(C)C1O2,0.180404
119471,COCC12CC(O)C1N2,0.170067
119472,COCC12CC(O)C1O2,0.157269
119473,COCC12CC1C(C)C2,0.204728
119474,COCC12CC1C(C)O2,0.180444
119475,COCC12CC1C(O)C2,0.181326
119476,COCC12CN1C(C)C2,0.193039
119477,OCCC12CC(O)C1N2,0.170595
119478,OCCC12CC(O)C1O2,0.157801
119479,OCCC12CC1C(O)C2,0.181645
119480,CCCC12CC1C1CC21,0.20551
119481,CCCC12CC1C1CN21,0.193837
119482,CCCC12CC1C1NC21,0.194015
119483,CCCC12CC1C1OC21,0.181365
119484,CCCC12CC1N1CC21,0.193892
119485,CCCC12CN1C1CC21,0.193948
119486,CCCC12NC1C1CC21,0.19405
119487,CCCC12NC1C1NC21,0.182149
119488,CCCC12NC1C1OC21,0.169543
119489,CCCC12OC1C1CC21,0.181348
119490,CCCC12OC1C1NC21,0.169495
119491,CCCC12OC1C1OC21,0.156884
119492,CCOC12CC1C1CC21,0.181305
119493,CCOC12CC1C1NC21,0.169748
119494,CCOC12CC1C1OC21,0.157103
119495,CCOC12CC1N1CC21,0.169681
119496,COCC12CC1C1CC21,0.181741
119497,COCC12CC1C1CN21,0.17021
119498,COCC12CC1C1NC21,0.17026
119499,COCC12CC1C1OC21,0.157561
119500,COCC12CC1N1CC21,0.170167
119501,COCC12CN1C1CC21,0.169939
119502,COCC12NC1C1CC21,0.170612
119503,COCC12NC1C1NC21,0.158623
119504,COCC12NC1C1OC21,0.145986
119505,COCC12OC1C1CC21,0.157477
119506,COCC12OC1C1NC21,0.145681
119507,COCC12OC1C1OC21,0.133046
119508,OCCC12CC1C1CC21,0.182153
119509,OCCC12CC1C1CN21,0.17064
119510,OCCC12CC1C1NC21,0.170634
119511,OCCC12CC1C1OC21,0.157955
119512,OCCC12CC1N1CC21,0.170467
119513,OCCC12CN1C1CC21,0.17048
119514,OCCC12NC1C1CC21,0.170643
119515,OCCC12NC1C1NC21,0.158773
119516,OCCC12NC1C1OC21,0.146157
119517,OCCC12OC1C1CC21,0.157885
119518,OCCC12OC1C1NC21,0.146017
119519,OCCC12OC1C1OC21,0.133403
119520,CCCC12CC1C=CC2,0.206478
119521,CCCC12CC1N=CO2,0.171333
119522,CCCC12CC=CC1N2,0.195245
119523,CCCC12CC=CC1O2,0.182181
119524,CCOC12CC1C=CC2,0.182171
119525,COCC12CC1C=CC2,0.182723
119526,COCC12CC1N=CO2,0.147631
119527,COCC12CC=CC1N2,0.171449
119528,COCC12CC=CC1O2,0.158364
119529,OCCC12CC1C=CC2,0.18308
119530,OCCC12CC1N=CO2,0.147882
119531,OCCC12CC=CC1N2,0.172015
119532,OCCC12CC=CC1O2,0.158897
119533,CCCC12CC1CC2=O,0.181669
119534,CCCC12CC1NC2=O,0.170698
119535,CCCC12CC1OC2=N,0.170304
119536,CCCC12CC1OC2=O,0.158291
119537,CCCC12CN1CC2=O,0.170009
119538,CCCC12NC1CC2=O,0.169895
119539,CCCC12OC1CC2=O,0.157096
119540,CCNC12CC1OC2=N,0.159009
119541,CCNC12CC1OC2=O,0.146982
119542,CCOC12CC1CC2=O,0.157362
119543,CCOC12CC1NC2=O,0.146464
119544,CCOC12CC1OC2=N,0.14597
119545,CCOC12CC1OC2=O,0.13395
119546,COCC12CC1CC2=O,0.157845
119547,COCC12CC1NC2=O,0.146992
119548,COCC12CC1OC2=N,0.14664
119549,COCC12CC1OC2=O,0.134697
119550,COCC12CN1CC2=O,0.146057
119551,COCC12NC1CC2=O,0.14624
119552,COCC12OC1CC2=O,0.133174
119553,OCCC12CC1CC2=O,0.158347
119554,OCCC12CC1NC2=O,0.14747
119555,OCCC12CC1OC2=N,0.146978
119556,OCCC12CC1OC2=O,0.134954
119557,OCCC12CN1CC2=O,0.146641
119558,OCCC12NC1CC2=O,0.146566
119559,OCCC12OC1CC2=O,0.133627
119560,CC1CC2CC12CCO,0.205104
119561,CC1CC2NC12CCO,0.193748
119562,CC1CC2OC12CCO,0.181014
119563,CC1CN2CC12CCO,0.193723
119564,CC1OC2CC12CCO,0.180898
119565,CCCC12CC1CC2C,0.228543
119566,CCCC12CC1CC2O,0.205088
119567,CCCC12CC1OC2C,0.204329
119568,CCCC12CN1CC2O,0.19345
119569,CCCC12NC1CC2O,0.194226
119570,CCCC12OC1CC2C,0.204289
119571,CCCC12OC1CC2O,0.181217
119572,CCOC12CC1CC2C,0.204309
119573,CCOC12CC1CC2O,0.180799
119574,CCOC12CC1OC2C,0.180025
119575,COCC12CC1CC2C,0.204762
119576,COCC12CC1CC2O,0.181442
119577,COCC12CC1OC2C,0.18049
119578,COCC12CN1CC2C,0.193235
119579,COCC12CN1CC2O,0.169715
119580,COCC12NC1CC2C,0.193269
119581,COCC12NC1CC2O,0.170851
119582,COCC12OC1CC2C,0.180378
119583,COCC12OC1CC2O,0.15734
119584,OCCC12CC1CC2O,0.181707
119585,OCCC12CN1CC2O,0.170033
119586,OCCC12NC1CC2O,0.170789
119587,OCCC12OC1CC2O,0.157787
119588,CCCC12CC1CC=C2,0.206462
119589,CCCC12CC1OC=N2,0.171313
119590,CCCC12NC1CC=C2,0.195041
119591,CCCC12OC1CC=C2,0.182175
119592,CCOC12CC1CC=C2,0.182163
119593,COCC12CC1CC=C2,0.182761
119594,COCC12CC1OC=N2,0.147626
119595,COCC12CN1CC=C2,0.170946
119596,COCC12NC1CC=C2,0.171593
119597,COCC12OC1CC=C2,0.158371
119598,OCCC12CC1CC=C2,0.18304
119599,OCCC12CC1OC=N2,0.147987
119600,OCCC12CN1CC=C2,0.171187
119601,OCCC12NC1CC=C2,0.171651
119602,OCCC12OC1CC=C2,0.158912
119603,CCCC12CC1CCC2,0.230561
119604,CCCC12CC1CCO2,0.206277
119605,CCCC12CC1COC2,0.206485
119606,CCCC12CC1OCC2,0.20631
119607,CCCC12CC1OCO2,0.182059
119608,CCCC12CCCC1O2,0.206353
119609,CCCC12COCC1N2,0.195521
119610,CCCC12COCC1O2,0.182234
119611,CCOC12CC1CCC2,0.206376
119612,CCOC12CC1COC2,0.182371
119613,CCOC12CC1OCC2,0.182089
119614,COCC12CC1CCC2,0.206805
119615,COCC12CC1CCO2,0.182515
119616,COCC12CC1COC2,0.182745
119617,COCC12CC1OCC2,0.18258
119618,COCC12CC1OCO2,0.15835
119619,COCC12CCCC1N2,0.195596
119620,COCC12CCCC1O2,0.182474
119621,COCC12CN1CCC2,0.195041
119622,COCC12COCC1N2,0.171659
119623,COCC12COCC1O2,0.158346
119624,OCCC12CC1CCC2,0.207149
119625,OCCC12CC1CCO2,0.182868
119626,OCCC12CC1COC2,0.183087
119627,OCCC12CC1OCC2,0.18292
119628,OCCC12CC1OCO2,0.15875
119629,OCCC12CCCC1N2,0.196017
119630,OCCC12CCCC1O2,0.18288
119631,OCCC12CN1CCC2,0.195364
119632,OCCC12COCC1N2,0.172187
119633,OCCC12COCC1O2,0.158736
119634,CCCC12CC3C(C1)C23,0.206422
119635,CCCC12CC3C(C1)N23,0.194983
119636,CCCC12CC3C(O1)C23,0.18221
119637,CCCC12CC3C1N3C2,0.194867
119638,CCOC12CC3C(C1)C23,0.182397
119639,CCOC12CC3C1N3C2,0.170742
119640,COCC12CC3C(C1)C23,0.182668
119641,COCC12CC3C(C1)N23,0.171247
119642,COCC12CC3C(O1)C23,0.158281
119643,COCC12CC3C1N3C2,0.171122
119644,OCCC12CC3C(C1)C23,0.18302
119645,OCCC12CC3C(C1)N23,0.17152
119646,OCCC12CC3C(O1)C23,0.158937
119647,OCCC12CC3C1N3C2,0.17143
119648,CCCC12CC3C1CC23,0.206059
119649,CCCC12CC3C1CN23,0.194409
119650,CCCC12CC3C1OC23,0.181782
119651,CCCC12CN3C1CC23,0.194263
119652,CCCC12NC3C1NC23,0.183304
119653,CCCC12NC3C1OC23,0.170238
119654,CCCC12OC3C1CC23,0.181789
119655,CCCC12OC3C1NC23,0.170197
119656,CCCC12OC3C1OC23,0.157084
119657,CCOC12CC3C1CC23,0.182264
119658,CCOC12CC3C1OC23,0.157792
119659,CCOC12CN3C1CC23,0.170513
119660,COCC12CC3C1CC23,0.182348
119661,COCC12CC3C1CN23,0.170749
119662,COCC12CC3C1OC23,0.158036
119663,COCC12CN3C1CC23,0.170545
119664,COCC12NC3C1NC23,0.159595
119665,COCC12NC3C1OC23,0.146483
119666,COCC12OC3C1CC23,0.158085
119667,COCC12OC3C1NC23,0.146354
119668,COCC12OC3C1OC23,0.133194
119669,OCCC12CC3C1CC23,0.182699
119670,OCCC12CC3C1CN23,0.171127
119671,OCCC12CC3C1OC23,0.158372
119672,OCCC12CN3C1CC23,0.170891
119673,OCCC12NC3C1NC23,0.159847
119674,OCCC12NC3C1OC23,0.14677
119675,OCCC12OC3C1CC23,0.158522
119676,OCCC12OC3C1NC23,0.146755
119677,OCCC12OC3C1OC23,0.133634
119678,CCCC12CC3CC1C23,0.206568
119679,CCCC12CC3CC1N23,0.195219
119680,CCCC12CC3CN1C23,0.19497
119681,CCCC12CC3OC1C23,0.182297
119682,CCCC12CN3CC1C23,0.194937
119683,CCCC12OC3CC1C23,0.182338
119684,CCOC12CC3CC1C23,0.182481
119685,CCOC12CC3OC1C23,0.158163
119686,CCOC12CN3CC1C23,0.170803
119687,COCC12CC3CC1C23,0.182837
119688,COCC12CC3CC1N23,0.171411
119689,COCC12CC3CN1C23,0.171176
119690,COCC12CC3OC1C23,0.15849
119691,COCC12CN3CC1C23,0.171199
119692,COCC12OC3CC1C23,0.158487
119693,OCCC12CC3CC1C23,0.183182
119694,OCCC12CC3CC1N23,0.171957
119695,OCCC12CC3CN1C23,0.17169
119696,OCCC12CC3OC1C23,0.15887
119697,OCCC12CN3CC1C23,0.171539
119698,OCCC12OC3CC1C23,0.158904
119699,CC1C2CCC12CCO,0.205374
119700,CC1C2COC12CCO,0.181314
119701,CC1C2OCC12CCO,0.181166
119702,CC1N2CCC12CCO,0.193756
119703,CCCC12CCC1C2C,0.228826
119704,CCCC12CCC1C2O,0.205191
119705,CCCC12COC1C2C,0.204638
119706,CCCC12COC1C2O,0.181418
119707,CCCC12OCC1C2C,0.204602
119708,CCCC12OCC1C2O,0.181497
119709,CCOC12CCC1C2C,0.204558
119710,CCOC12CCC1C2O,0.181024
119711,CCOC12CNC1C2O,0.170037
119712,CCOC12COC1C2C,0.180346
119713,CCOC12COC1C2O,0.157093
119714,CN1C2CCC12CCO,0.19322
119715,COCC12CCC1C2C,0.204971
119716,COCC12CCC1C2O,0.181571
119717,COCC12CCC1N2C,0.192871
119718,COCC12CCN1C2C,0.193273
119719,COCC12COC1C2C,0.180921
119720,COCC12COC1C2O,0.157648
119721,COCC12OCC1C2C,0.180864
119722,COCC12OCC1C2O,0.157624
119723,OCCC12CCC1C2O,0.181764
119724,OCCC12COC1C2O,0.157985
119725,OCCC12OCC1C2O,0.158063
119726,CCCC12CCC1CC2,0.229436
119727,CCCC12CCC1CO2,0.205532
119728,CCCC12CCC1OC2,0.205674
119729,CCCC12COC1CO2,0.18179
119730,CCOC12CCC1CC2,0.205219
119731,CCOC12CCC1OC2,0.181514
119732,COCC12CCC1CC2,0.205587
119733,COCC12CCC1CO2,0.18178
119734,COCC12CCC1OC2,0.181882
119735,COCC12CNC1CO2,0.170565
119736,COCC12COC1CN2,0.170717
119737,COCC12COC1CO2,0.157951
119738,OCCC12CCC1CC2,0.206029
119739,OCCC12CCC1CO2,0.182092
119740,OCCC12CCC1OC2,0.182233
119741,OCCC12CNC1CO2,0.171
119742,OCCC12COC1CN2,0.171077
119743,OCCC12COC1CO2,0.158318
119744,CC1=C(CCC1)CCO,0.205416
119745,CC1=C(COC1)CCO,0.181217
119746,CCCC1=C(CCC1)C,0.228826
119747,CCCC1=C(COC1)C,0.204728
119748,CC1=C(CCC1)COC,0.205064
119749,CC1=C(COC1)COC,0.180789
119750,CCCC1=CC(=O)CC1,0.182444
119751,CCCC1=CC(=O)NC1,0.171306
119752,CCCC1=CC(=O)OC1,0.159341
119753,CCNC1=CC(=N)OC1,0.159993
119754,CCNC1=CC(=O)CC1,0.171102
119755,CCNC1=CC(=O)NC1,0.160149
119756,CCNC1=CC(=O)OC1,0.147833
119757,C[NH2+]CC1=CC(=O)[CH-]N1,0.155239
119758,C[NH2+]CC1=CC(=O)O[CH-]1,0.147606
119759,COCC1=CC(=N)OC1,0.147356
119760,COCC1=CC(=O)CC1,0.158363
119761,COCC1=CC(=O)NC1,0.147052
119762,[NH3+]CCC1=CC(=O)O[CH-]1,0.14813
119763,OCCC1=CC(=N)OC1,0.147884
119764,C1CC(=O)C=C1CCO,0.15885
119765,C1C(=CC(=O)N1)CCO,0.147657
119766,CC1CCC(CCO)=C1,0.205565
119767,CC1COC(CCO)=N1,0.170492
119768,CC1OCC(CCO)=C1,0.18133
119769,CCCC1=CC(C)CC1,0.229
119770,CCCC1=CC(C)OC1,0.204781
119771,CCCC1=CC(O)CC1,0.205697
119772,CCCC1=NC(C)CO1,0.193888
119773,CCNC1=NC(C)CO1,0.183194
119774,CCOC1=NC(C)CC1,0.194248
119775,CCOC1=NC(C)CN1,0.18322
119776,COCC1=CC(C)CC1,0.205075
119777,COCC1=CC(C)OC1,0.180739
119778,COCC1=CC(O)CC1,0.181751
119779,COCC1=NC(C)CO1,0.170323
119780,OCCC1=CC(O)CC1,0.182205
119781,CCCC1=CC2CC1C2,0.207151
119782,CCCC1=CC2CC1O2,0.182883
119783,CCOC1=NC2CC1C2,0.172516
119784,COCC1=CC2CC1C2,0.183079
119785,COCC1=CC2CC1O2,0.158838
119786,OCCC1=CC2CC1C2,0.183718
119787,OCCC1=CC2CC1O2,0.159421
119788,CCCC1=CC2CC2C1,0.206768
119789,CCCC1=CC2NC2C1,0.195335
119790,CCCC1=CC2OC2C1,0.182527
119791,CCCC1=NC2CC2O1,0.171224
119792,CCNC1=NC2CC2O1,0.160295
119793,CCOC1=NC2CC2C1,0.171766
119794,CCOC1=NC2CC2N1,0.160125
119795,COCC1=CC2CC2C1,0.182728
119796,COCC1=CC2NC2C1,0.171305
119797,COCC1=CC2OC2C1,0.158469
119798,COCC1=NC2CC2N1,0.159963
119799,COCC1=NC2CC2O1,0.147816
119800,OCCC1=CC2CC2C1,0.18331
119801,OCCC1=CC2CN2C1,0.17153
119802,OCCC1=CC2NC2C1,0.171863
119803,OCCC1=CC2OC2C1,0.159043
119804,OCCC1=NC2CC2O1,0.147822
119805,CCCC1=CCC(=O)C1,0.181542
119806,CCCC1=CCC(=O)N1,0.170774
119807,CCCC1=CNC(=O)C1,0.170827
119808,CCCC1=NCC(=N)N1,0.171427
119809,CCCC1=NCC(=O)N1,0.159467
119810,CCCC1=NCC(=O)O1,0.147102
119811,CCNC1=NCC(=O)N1,0.148479
119812,CCOC1=NCC(=N)N1,0.148167
119813,CCOC1=NCC(=O)C1,0.146589
119814,CCOC1=NCC(=O)N1,0.136214
119815,COCC1=CCC(=O)C1,0.157472
119816,COCC1=CCC(=O)N1,0.1471
119817,COCC1=CNC(=O)C1,0.146763
119818,COCC1=NCC(=N)N1,0.147268
119819,COCC1=NCC(=O)N1,0.135337
119820,COCC1=NCC(=O)O1,0.123429
119821,C1C=C(CC1=O)CCO,0.158017
119822,C1C=C(NC1=O)CCO,0.147292
119823,C1C(=CNC1=O)CCO,0.147336
119824,OCCC1=NCC(=N)N1,0.148027
119825,C1C(=O)NC(=N1)CCO,0.136047
119826,C1C(=O)OC(=N1)CCO,0.123617
119827,CC1CC=C(CCO)C1,0.205516
119828,CC1CN=C(CCO)O1,0.17039
119829,CCCC1=CCC(C)C1,0.228989
119830,CCCC1=CCC(O)C1,0.205703
119831,CCCC1=NCC(C)O1,0.193795
119832,CCOC1=NCC(C)C1,0.194256
119833,CCOC1=NCC(C)N1,0.183319
119834,CCOC1=NCC(O)C1,0.170671
119835,COCC1=CCC(C)C1,0.204975
119836,COCC1=CCC(O)C1,0.181691
119837,COCC1=NCC(C)O1,0.170271
119838,OCCC1=CCC(O)C1,0.182234
119839,CCCC1=CCC2CC12,0.206797
119840,CCCC1=CCC2NC12,0.195351
119841,CCCC1=CCC2OC12,0.182541
119842,CCNC1=NCC2OC12,0.160057
119843,CCOC1=NCC2CC12,0.172084
119844,CCOC1=NCC2CN12,0.160465
119845,CCOC1=NCC2NC12,0.160591
119846,CCOC1=NCC2OC12,0.14776
119847,COCC1=CCC2CC12,0.182738
119848,COCC1=CCC2NC12,0.171357
119849,COCC1=CCC2OC12,0.158549
119850,COCC1=NCC2CN12,0.160039
119851,OCCC1=CCC2CC12,0.183351
119852,OCCC1=CCC2NC12,0.171884
119853,OCCC1=CCC2OC12,0.159049
119854,OCCC1=CCN2CC12,0.171621
119855,CCCC1=CCCC1=O,0.182463
119856,CCCC1=CCNC1=O,0.171407
119857,CCCC1=CCOC1=N,0.171583
119858,CCCC1=CCOC1=O,0.159405
119859,CCNC1=NCCC1=O,0.159632
119860,CCOC1=NCCC1=O,0.147226
119861,C[NH2+]CC1=CN[CH-]C1=O,0.161287
119862,COCC1=CCCC1=O,0.15844
119863,COCC1=CCNC1=O,0.147337
119864,COCC1=CCOC1=N,0.147501
119865,COCC1=CCOC1=O,0.135316
119866,C1CC(=O)C(=C1)CCO,0.159157
119867,C1C=C(C(=O)N1)CCO,0.148238
119868,OCCC1=CCOC1=N,0.148335
119869,C1C=C(C(=O)O1)CCO,0.136162
119870,CC1CCC=C1CCO,0.205799
119871,CC1OCC=C1CCO,0.181503
119872,CCCC1=CCCC1C,0.229228
119873,CCCC1=CCCC1O,0.205683
119874,CCCC1=CCOC1C,0.204899
119875,CCOC1=NCCC1C,0.194435
119876,CCOC1=NCCC1O,0.170894
119877,CCOC1=NCCN1C,0.18302
119878,COCC1=CCCC1C,0.20513
119879,COCC1=CCCC1O,0.181846
119880,COCC1=CCOC1C,0.180804
119881,OCCC1=CCCC1O,0.182224
119882,CCCC1=CCCCC1,0.230457
119883,CCCC1=CCCOC1,0.206419
119884,CCCC1=CCOCC1,0.206406
119885,CCCC1=NCCCO1,0.195051
119886,CCOC1=NCCCC1,0.195532
119887,CCOC1=NCCNC1,0.184372
119888,CCOC1=NCCOC1,0.171493
119889,COCC1=CCCCC1,0.206539
119890,COCC1=CCCOC1,0.182501
119891,COCC1=CCOCC1,0.182479
119892,COCC1=NCCCO1,0.171171
119893,C1CCC(=CC1)CCO,0.207086
119894,C1COCC(=C1)CCO,0.182983
119895,C1COCC=C1CCO,0.182989
119896,C1CN=C(OC1)CCO,0.171715
119897,CC1(C)C(O)C1CCO,0.203734
119898,CC1(O)C(O)C1CCO,0.179148
119899,CC1C(CCO)C1(C)C,0.226309
119900,CC1C(CCO)C1(C)O,0.202626
119901,CC1N(CCO)C1(C)C,0.214965
119902,CCCC1C(C)C1(C)C,0.249736
119903,CCCC1C(C)C1(C)O,0.226084
119904,CCCC1C(O)C1(C)C,0.226092
119905,CCCC1C(O)C1(C)O,0.202366
119906,CCCC1N(C)C1(C)C,0.237557
119907,CCOC1C(C)C1(C)C,0.22566
119908,CCOC1C(C)C1(C)O,0.202002
119909,CCOC1C(O)C1(C)C,0.202195
119910,CCOC1C(O)C1(C)O,0.178494
119911,CN1C(CCO)C1(C)C,0.214158
119912,COCC1C(C)C1(C)C,0.226017
119913,COCC1C(C)C1(C)O,0.20224
119914,COCC1C(O)C1(C)C,0.203423
119915,COCC1C(O)C1(C)O,0.178817
119916,COCC1N(C)C1(C)C,0.213969
119917,CC1C(C#C)N1CCO,0.168607
119918,CC1C(C#N)N1CCO,0.158222
119919,CC1C(CCO)C1C#C,0.180003
119920,CC1C(CCO)C1C#N,0.16995
119921,CCCC1C(C#C)N1C,0.191527
119922,CCCC1C(C#N)N1C,0.181327
119923,CCCC1C(C)C1C#C,0.203434
119924,CCCC1C(C)C1C#N,0.193344
119925,CCCC1C(O)C1C#C,0.179546
119926,CCCC1C(O)C1C#N,0.169725
119927,CCCN1C(C)C1C#C,0.191361
119928,CCCN1C(C)C1C#N,0.181094
119929,CCNC1C(N)C1C#N,0.170845
119930,CCNC1C(O)C1C#N,0.158207
119931,CCOC1C(C)C1C#C,0.179282
119932,CCOC1C(C)C1C#N,0.16909
119933,CCOC1C(N)C1C#N,0.158029
119934,CCOC1C(O)C1C#C,0.155506
119935,CCOC1C(O)C1C#N,0.145519
119936,CN1C(CCO)C1C#C,0.168114
119937,CN1C(CCO)C1C#N,0.157817
119938,COCC1C(C#C)N1C,0.167675
119939,COCC1C(C#N)N1C,0.157439
119940,COCC1C(C)C1C#C,0.179587
119941,COCC1C(C)C1C#N,0.169438
119942,COCC1C(O)C1C#C,0.155899
119943,COCC1C(O)C1C#N,0.145686
119944,OCCC1C(O)C1C#C,0.157243
119945,OCCC1C(O)C1C#N,0.146438
119946,CC1C(C=O)N1CCO,0.169074
119947,CC1C(CCO)C1C=O,0.180319
119948,CC1C(CCO)N1C=O,0.168826
119949,CCCC1C(C)C1C=O,0.203773
119950,CCCC1C(C)N1C=O,0.192288
119951,CCCC1C(C=O)N1C,0.191973
119952,CCCC1C(O)C1C=O,0.180297
119953,CCCN1C(C)C1C=O,0.191766
119954,CCOC1C(C)C1C=O,0.179523
119955,CCOC1C(O)C1C=O,0.156023
119956,CN1C(CCO)C1C=O,0.168524
119957,COCC1C(C)C1C=O,0.180062
119958,COCC1C(C)N1C=O,0.168633
119959,COCC1C(C=O)N1C,0.168208
119960,COCC1C(O)C1C=O,0.156387
119961,OCCC1C(O)C1C=O,0.156974
119962,CC1C(CO)C1CCO,0.203848
119963,CC1C(CO)N1CCO,0.192716
119964,CCC1C(C)C1CCO,0.227329
119965,CCC1C(C)C1COC,0.226897
119966,CCC1C(C)N1CCO,0.216029
119967,CCC1C(CCO)N1C,0.215281
119968,CCC1C(COC)N1C,0.215056
119969,CCC1C(O)C1CCO,0.204891
119970,CCC1C(O)C1COC,0.204504
119971,CCCC1C(C)C1CC,0.250682
119972,CCCC1C(C)C1CO,0.227179
119973,CCCC1C(C)C1OC,0.226857
119974,CCCC1C(C)N1CC,0.238569
119975,CCCC1C(CC)N1C,0.23901
119976,CCCC1C(CO)N1C,0.215678
119977,CCCC1C(O)C1CC,0.227137
119978,CCCC1C(O)C1CO,0.205005
119979,CCCC1C(O)C1OC,0.203639
119980,CCCN1C(C)C1CO,0.215337
119981,CCN1C(C)C1CCO,0.215225
119982,CCN1C(C)C1COC,0.215124
119983,CCOC1C(C)C1CC,0.226637
119984,CCOC1C(C)C1CO,0.204083
119985,CCOC1C(C)C1OC,0.202682
119986,CCOC1C(O)C1CC,0.203591
119987,CCOC1C(O)C1CO,0.180841
119988,CCOC1C(O)C1OC,0.17924
119989,CN1C(CO)C1CCO,0.192011
119990,COC1C(C)C1CCO,0.203584
119991,COC1C(O)C1CCO,0.180331
119992,COCC1C(C)C1CO,0.205004
119993,COCC1C(C)C1OC,0.203367
119994,COCC1C(CO)N1C,0.191741
119995,COCC1C(O)C1CO,0.181037
119996,COCC1C(O)C1OC,0.179602
119997,OCCC1C(O)C1CO,0.181723
119998,CC1CC(=O)C1CCO,0.180425
119999,CC1CC(=O)N1CCO,0.170091
120000,CC1NC(=O)C1CCO,0.169974
120001,CC1OC(=N)C1CCO,0.170106
120002,CC1OC(=O)C1CCO,0.158039
120003,CCCC1C(C)CC1=O,0.203837
120004,CCCC1C(C)NC1=O,0.19321
120005,CCCC1C(C)OC1=N,0.193351
120006,CCCC1C(C)OC1=O,0.181337
120007,CCCC1C(O)CC1=O,0.180202
120008,CCCC1N(C)CC1=O,0.192079
120009,CCCN1C(C)CC1=O,0.193231
120010,CCNC1C(C)OC1=N,0.182036
120011,CCNC1C(C)OC1=O,0.169812
120012,CCOC1C(C)CC1=O,0.17974
120013,CCOC1C(C)NC1=O,0.169153
120014,CCOC1C(C)OC1=N,0.169191
120015,CCOC1C(C)OC1=O,0.157149
120016,CCOC1C(O)CC1=O,0.156299
120017,CN1CC(=O)C1CCO,0.16861
120018,COCC1C(C)CC1=O,0.180207
120019,COCC1C(C)NC1=O,0.169867
120020,COCC1C(C)OC1=N,0.169799
120021,COCC1C(C)OC1=O,0.157381
120022,COCC1C(O)CC1=O,0.156196
120023,COCC1N(C)CC1=O,0.168427
120024,OCCC1C(O)CC1=O,0.156905
120025,CC1CC(C)C1CCO,0.227875
120026,CC1CC(O)C1CCO,0.204764
120027,CC1OC(C)C1CCO,0.203852
120028,CCCC1C(C)CC1C,0.25124
120029,CCCC1C(C)CC1O,0.228163
120030,CCCC1C(C)OC1C,0.2273
120031,CCCC1C(O)CC1O,0.204848
120032,CCOC1C(C)CC1C,0.227129
120033,CCOC1C(C)CC1O,0.204085
120034,CCOC1C(C)OC1C,0.203217
120035,CCOC1C(O)CC1O,0.181051
120036,CN1CC(O)C1CCO,0.192842
120037,COCC1C(C)CC1C,0.227615
120038,COCC1C(C)CC1O,0.20469
120039,COCC1C(C)OC1C,0.203597
