,ATS0Z,nHeavyAtom,nF,nHetero,nO,SZ,ATS0dv,ATS0m,ATSC0se,SsF,AATS0se,ATSC0i,SM1_Dzp,ATS2dv,SM1_DzZ,ATS4dv,ATS3dv,AMID_X,ATS0s,AATS1se,target
10089,364.0,9,0,1,1,11.33333333333333,86.0,1422.2737369999995,1.0669798095238092,0.0,7.347495809523811,27.109529133547216,-1.082294264339152,69.0,0.25,47.0,55.0,0.0,84.08333333333334,7.529672952380953,-387.0419
10090,364.0,9,0,1,1,11.33333333333333,90.0,1422.2737369999995,1.0669798095238092,0.0,7.347495809523811,27.109529133547216,-1.082294264339152,122.0,0.25,10.0,53.0,0.0,66.70833333333334,7.530615826086957,-387.04172
10091,364.0,9,0,1,1,11.33333333333333,86.0,1422.2737369999995,1.0669798095238092,0.0,7.347495809523811,27.109529133547216,-1.082294264339152,102.0,0.25,30.0,65.0,0.0,65.17361111111111,7.530615826086957,-387.0415
10092,364.0,9,0,1,1,11.33333333333333,86.0,1422.2737369999993,1.0669798095238094,0.0,7.347495809523811,27.109529133547213,-1.082294264339152,103.0,0.25,25.0,69.0,0.0,65.17361111111111,7.530615826086959,-387.04132
10093,364.0,9,0,1,1,11.33333333333333,88.0,1422.2737369999993,1.0669798095238094,0.0,7.347495809523811,27.109529133547213,-1.082294264339152,78.0,0.25,24.0,81.0,0.0,40.36111111111112,7.536695478260871,-387.0411
10094,364.0,9,0,1,1,11.33333333333333,84.0,1422.2737369999995,1.0669798095238092,0.0,7.347495809523811,27.109529133547216,-1.082294264339152,74.0,0.25,51.0,64.0,0.0,82.80555555555556,7.529672952380955,-387.04095
10095,364.0,9,0,1,1,11.33333333333333,84.0,1422.2737369999995,1.0669798095238092,0.0,7.347495809523811,27.109529133547216,-1.082294264339152,59.0,0.25,39.0,49.0,0.0,82.80555555555556,7.529672952380953,-387.0408
10096,364.0,9,0,1,1,11.33333333333333,90.0,1422.2737369999995,1.066979809523809,0.0,7.347495809523811,27.109529133547216,-1.082294264339152,76.0,0.25,48.0,74.0,0.0,40.61805555555556,7.536695478260873,-387.0407
10097,364.0,9,0,1,1,11.33333333333333,94.0,1422.2737369999995,1.066979809523809,0.0,7.347495809523811,27.109529133547216,-1.082294264339152,86.0,0.25,40.0,80.0,0.0,62.083333333333336,7.536331619047621,-387.0406
10098,364.0,9,0,1,1,11.33333333333333,90.0,1422.2737369999995,1.066979809523809,0.0,7.347495809523811,27.109529133547216,-1.082294264339152,68.0,0.25,44.0,56.0,0.0,40.61805555555556,7.536695478260871,-387.04044
10099,364.0,9,0,1,1,11.33333333333333,90.0,1422.2737369999995,1.066979809523809,0.0,7.347495809523811,27.109529133547216,-1.082294264339152,95.0,0.25,54.0,55.0,0.0,46.083333333333336,7.53652181818182,-387.04028
10100,364.0,9,0,1,1,11.33333333333333,92.0,1422.2737369999993,1.0669798095238094,0.0,7.347495809523811,27.109529133547213,-1.082294264339152,80.0,0.25,40.0,56.0,0.0,40.875,7.536695478260871,-387.04016
10101,364.0,9,0,1,1,11.33333333333333,94.0,1422.2737369999993,1.0669798095238094,0.0,7.347495809523811,27.109529133547213,-1.082294264339152,91.0,0.25,35.0,75.0,0.0,62.083333333333336,7.536331619047621,-387.03995
10102,364.0,9,0,1,1,11.33333333333333,96.0,1422.2737369999993,1.0669798095238094,0.0,7.347495809523811,27.109529133547213,-1.082294264339152,89.0,0.25,36.0,79.0,0.0,62.34027777777778,7.536331619047621,-387.03964
10103,364.0,9,0,1,1,11.33333333333333,90.0,1422.2737369999995,1.0669798095238092,0.0,7.347495809523811,27.109529133547216,-1.082294264339152,126.0,0.25,10.0,48.0,0.0,66.70833333333334,7.530615826086957,-387.0395
10104,364.0,9,0,1,1,11.33333333333333,90.0,1422.2737369999993,1.0669798095238094,0.0,7.347495809523811,27.109529133547213,-1.082294264339152,102.0,0.25,26.0,74.0,0.0,40.61805555555556,7.536695478260871,-387.03934
10105,364.0,9,0,1,1,11.33333333333333,98.0,1422.2737369999993,1.0669798095238094,0.0,7.347495809523811,27.109529133547213,-1.082294264339152,136.0,0.25,0.0,32.0,0.0,44.708333333333336,7.536695478260871,-387.03918
10106,364.0,9,0,1,1,11.33333333333333,92.0,1422.2737369999995,1.0669798095238092,0.0,7.347495809523811,27.109529133547216,-1.082294264339152,51.0,0.25,45.0,54.0,0.0,60.80555555555556,7.536331619047621,-387.03906
10107,364.0,9,0,1,1,11.33333333333333,96.0,1422.2737369999993,1.0669798095238094,0.0,7.347495809523811,27.109529133547213,-1.082294264339152,128.0,0.25,9.0,33.0,0.0,43.43055555555556,7.536695478260871,-387.0389
10108,364.0,9,0,1,1,11.33333333333333,96.0,1422.2737369999995,1.066979809523809,0.0,7.347495809523811,27.109529133547216,-1.082294264339152,92.0,0.25,33.0,74.0,0.0,62.34027777777778,7.536331619047621,-387.0387
10109,364.0,9,0,1,1,11.33333333333333,86.0,1422.2737369999995,1.066979809523809,0.0,7.347495809523811,27.109529133547213,-1.082294264339152,83.0,0.25,48.0,76.0,0.0,84.08333333333334,7.529672952380955,-387.0385
10110,364.0,9,0,1,1,11.33333333333333,86.0,1422.2737369999995,1.066979809523809,0.0,7.347495809523811,27.109529133547213,-1.082294264339152,118.0,0.25,8.0,67.0,0.0,65.17361111111111,7.530615826086959,-387.0383
10111,364.0,9,0,1,1,11.33333333333333,94.0,1422.2737369999995,1.066979809523809,0.0,7.347495809523811,27.109529133547216,-1.082294264339152,113.0,0.25,9.0,67.0,0.0,43.17361111111112,7.536695478260871,-387.03806
10112,364.0,9,0,1,1,11.33333333333333,84.0,1422.2737369999995,1.0669798095238092,0.0,7.347495809523811,27.109529133547216,-1.082294264339152,110.0,0.25,35.0,61.0,0.0,63.895833333333336,7.530615826086959,-387.03787
10113,364.0,9,0,1,1,11.33333333333333,92.0,1422.2737369999993,1.0669798095238094,0.0,7.347495809523811,27.109529133547213,-1.082294264339152,109.0,0.25,12.0,65.0,0.0,41.895833333333336,7.536695478260873,-387.03772
10114,364.0,9,0,1,1,11.33333333333333,86.0,1422.2737369999995,1.0669798095238092,0.0,7.347495809523811,27.109529133547216,-1.082294264339152,102.0,0.25,32.0,61.0,0.0,65.17361111111111,7.530615826086957,-387.0375
10115,364.0,9,0,1,1,11.33333333333333,88.0,1422.2737369999993,1.0669798095238094,0.0,7.347495809523811,27.109529133547213,-1.082294264339152,84.0,0.25,38.0,57.0,0.0,40.36111111111112,7.536695478260871,-387.03732
10116,364.0,9,0,1,1,11.33333333333333,96.0,1422.2737369999995,1.066979809523809,0.0,7.347495809523811,27.109529133547216,-1.082294264339152,112.0,0.25,13.0,55.0,0.0,43.43055555555556,7.536695478260871,-387.0371
10117,364.0,9,0,1,1,11.33333333333333,82.0,1422.2737369999995,1.0669798095238092,0.0,7.347495809523811,27.109529133547216,-1.082294264339152,85.0,0.25,35.0,69.0,0.0,63.63888888888889,7.530615826086957,-387.03683
10118,364.0,9,0,1,1,11.33333333333333,88.0,1422.2737369999995,1.066979809523809,0.0,7.347495809523811,27.109529133547216,-1.082294264339152,76.0,0.25,46.0,65.0,0.0,40.36111111111112,7.536695478260871,-387.03674
10119,364.0,9,0,1,1,11.33333333333333,96.0,1422.2737369999993,1.0669798095238094,0.0,7.347495809523811,27.109529133547213,-1.082294264339152,119.0,0.25,8.0,48.0,0.0,43.43055555555556,7.536695478260871,-387.0364
10120,364.0,9,0,1,1,11.33333333333333,90.0,1422.2737369999993,1.0669798095238094,0.0,7.347495809523811,27.109529133547213,-1.082294264339152,54.0,0.25,38.0,40.0,0.0,59.52777777777778,7.536331619047621,-387.0361
10121,364.0,9,0,1,1,11.33333333333333,92.0,1422.2737369999993,1.0669798095238094,0.0,7.347495809523811,27.109529133547213,-1.082294264339152,67.0,0.25,42.0,52.0,0.0,60.80555555555556,7.536331619047621,-387.03592
10122,364.0,9,0,1,1,11.33333333333333,90.0,1422.2737369999995,1.0669798095238092,0.0,7.347495809523811,27.109529133547216,-1.082294264339152,78.0,0.25,48.0,71.0,0.0,41.638888888888886,7.536695478260871,-387.03555
10123,364.0,9,0,1,1,11.33333333333333,94.0,1422.2737369999995,1.066979809523809,0.0,7.347495809523811,27.109529133547216,-1.082294264339152,74.0,0.25,42.0,66.0,0.0,62.083333333333336,7.536331619047621,-387.03497
10124,364.0,9,0,1,1,11.33333333333333,96.0,1422.2737369999995,1.066979809523809,0.0,7.347495809523811,27.109529133547216,-1.082294264339152,82.0,0.25,36.0,85.0,0.0,62.34027777777778,7.536331619047621,-387.0347
10125,364.0,9,0,1,1,11.33333333333333,90.0,1422.2737369999993,1.0669798095238094,0.0,7.347495809523811,27.109529133547213,-1.082294264339152,78.0,0.25,34.0,66.0,0.0,40.61805555555556,7.536695478260871,-387.0343
10126,364.0,9,0,1,1,11.33333333333333,92.0,1422.2737369999995,1.066979809523809,0.0,7.347495809523811,27.109529133547213,-1.082294264339152,89.0,0.25,39.0,64.0,0.0,60.80555555555556,7.536331619047621,-387.03412
10127,364.0,9,0,1,1,11.33333333333333,96.0,1422.2737369999993,1.0669798095238094,0.0,7.347495809523811,27.109529133547213,-1.082294264339152,83.0,0.25,37.0,54.0,0.0,62.34027777777778,7.536331619047621,-387.0339
10128,364.0,9,0,1,1,11.33333333333333,92.0,1422.2737369999993,1.0669798095238094,0.0,7.347495809523811,27.109529133547213,-1.082294264339152,107.0,0.25,13.0,68.0,0.0,41.895833333333336,7.536695478260873,-387.03372
10129,364.0,9,0,1,1,11.33333333333333,88.0,1422.2737369999993,1.0669798095238094,0.0,7.347495809523811,27.109529133547213,-1.082294264339152,74.0,0.25,50.0,53.0,0.0,40.36111111111112,7.536695478260871,-387.0335
10130,364.0,9,0,1,1,11.33333333333333,88.0,1422.2737369999995,1.066979809523809,0.0,7.347495809523811,27.109529133547213,-1.082294264339152,88.0,0.25,35.0,57.0,0.0,40.36111111111112,7.536695478260871,-387.0331
10131,364.0,9,0,1,1,11.33333333333333,94.0,1422.2737369999993,1.0669798095238094,0.0,7.347495809523811,27.109529133547213,-1.082294264339152,126.0,0.25,12.0,40.0,0.0,43.17361111111112,7.536695478260873,-387.0328
10132,364.0,9,0,1,1,11.33333333333333,94.0,1422.2737369999995,1.066979809523809,0.0,7.347495809523811,27.109529133547216,-1.082294264339152,114.0,0.25,6.0,65.0,0.0,42.15277777777778,7.536695478260871,-387.03238
10133,364.0,9,0,1,1,11.33333333333333,92.0,1422.2737369999993,1.0669798095238094,0.0,7.347495809523811,27.109529133547213,-1.082294264339152,116.0,0.25,23.0,38.0,0.0,41.895833333333336,7.536695478260871,-387.03207
10134,364.0,9,0,1,1,11.33333333333333,96.0,1422.2737369999995,1.066979809523809,0.0,7.347495809523811,27.109529133547216,-1.082294264339152,128.0,0.25,5.0,45.0,0.0,43.43055555555556,7.536695478260871,-387.03186
10135,364.0,9,0,1,1,11.33333333333333,90.0,1422.2737369999995,1.066979809523809,0.0,7.347495809523811,27.109529133547213,-1.082294264339152,93.0,0.25,38.0,54.0,0.0,40.61805555555556,7.536695478260871,-387.03146
10136,364.0,9,0,1,1,11.33333333333333,92.0,1422.2737369999995,1.066979809523809,0.0,7.347495809523811,27.109529133547216,-1.082294264339152,69.0,0.25,51.0,82.0,0.0,60.80555555555556,7.536331619047621,-387.03104
10137,364.0,9,0,1,1,11.33333333333333,90.0,1422.2737369999993,1.0669798095238094,0.0,7.347495809523811,27.109529133547213,-1.082294264339152,99.0,0.25,22.0,66.0,0.0,41.63888888888889,7.536695478260871,-387.0304
10138,364.0,9,0,1,1,11.33333333333333,90.0,1422.2737369999995,1.066979809523809,0.0,7.347495809523811,27.109529133547213,-1.082294264339152,70.0,0.25,38.0,60.0,0.0,59.52777777777778,7.536331619047621,-387.02982
10139,364.0,9,0,1,1,11.33333333333333,94.0,1422.2737369999995,1.066979809523809,0.0,7.347495809523811,27.109529133547216,-1.082294264339152,124.0,0.25,6.0,53.0,0.0,43.17361111111112,7.536695478260871,-387.02917
10140,364.0,9,0,1,1,11.33333333333333,94.0,1422.2737369999995,1.066979809523809,0.0,7.347495809523811,27.109529133547216,-1.082294264339152,123.0,0.25,11.0,48.0,0.0,43.17361111111112,7.536695478260871,-387.02856
10141,364.0,9,0,1,1,11.33333333333333,90.0,1422.2737369999995,1.0669798095238092,0.0,7.347495809523811,27.109529133547216,-1.082294264339152,121.0,0.25,7.0,54.0,0.0,66.70833333333334,7.530615826086957,-387.02808
10142,364.0,9,0,1,1,11.33333333333333,84.0,1422.2737369999995,1.0669798095238092,0.0,7.347495809523811,27.109529133547216,-1.082294264339152,113.0,0.25,15.0,76.0,0.0,63.895833333333336,7.530615826086959,-387.02768
10143,364.0,9,0,1,1,11.33333333333333,92.0,1422.2737369999993,1.0669798095238094,0.0,7.347495809523811,27.109529133547213,-1.082294264339152,91.0,0.25,40.0,62.0,0.0,41.895833333333336,7.536695478260871,-387.0271
10144,364.0,9,0,1,1,11.33333333333333,94.0,1422.2737369999993,1.0669798095238094,0.0,7.347495809523811,27.109529133547213,-1.082294264339152,115.0,0.25,8.0,70.0,0.0,42.15277777777778,7.536695478260871,-387.02634
10145,364.0,9,0,1,1,11.33333333333333,94.0,1422.2737369999995,1.0669798095238092,0.0,7.347495809523811,27.109529133547216,-1.082294264339152,84.0,0.25,35.0,64.0,0.0,42.15277777777778,7.536695478260871,-387.02594
10146,364.0,9,0,1,1,11.33333333333333,94.0,1422.2737369999995,1.066979809523809,0.0,7.347495809523811,27.109529133547213,-1.082294264339152,92.0,0.25,27.0,66.0,0.0,42.15277777777778,7.536695478260871,-387.02524
10147,364.0,9,0,1,1,11.33333333333333,92.0,1422.2737369999995,1.066979809523809,0.0,7.347495809523811,27.109529133547216,-1.082294264339152,113.0,0.25,7.0,70.0,0.0,41.895833333333336,7.536695478260871,-387.02454
10148,364.0,9,0,1,1,11.33333333333333,84.0,1422.2737369999995,1.0669798095238092,0.0,7.347495809523811,27.109529133547216,-1.082294264339152,89.0,0.25,42.0,54.0,0.0,63.895833333333336,7.530615826086959,-387.0236
10149,364.0,9,0,1,1,11.33333333333333,90.0,1422.2737369999993,1.0669798095238094,0.0,7.347495809523811,27.109529133547213,-1.082294264339152,120.0,0.25,8.0,55.0,0.0,66.70833333333334,7.530615826086959,-387.02283
10150,364.0,9,0,1,1,11.33333333333333,98.0,1422.2737369999993,1.0669798095238094,0.0,7.347495809523811,27.109529133547213,-1.082294264339152,116.0,0.25,1.0,48.0,0.0,43.6875,7.536695478260871,-387.02155
10151,364.0,9,0,1,1,11.33333333333333,90.0,1422.2737369999993,1.0669798095238094,0.0,7.347495809523811,27.109529133547213,-1.082294264339152,112.0,0.25,16.0,59.0,0.0,66.70833333333334,7.530615826086957,-387.02066
10152,364.0,9,0,1,1,11.33333333333333,92.0,1422.2737369999995,1.066979809523809,0.0,7.347495809523811,27.109529133547213,-1.082294264339152,120.0,0.25,4.0,69.0,0.0,41.895833333333336,7.536695478260871,-387.0192
10153,364.0,9,0,1,1,11.33333333333333,90.0,1422.2737369999995,1.066979809523809,0.0,7.347495809523811,27.109529133547213,-1.082294264339152,96.0,0.25,33.0,52.0,0.0,40.61805555555556,7.536695478260873,-387.0182
10154,364.0,9,0,1,1,11.33333333333333,92.0,1422.2737369999995,1.0669798095238092,0.0,7.347495809523811,27.109529133547216,-1.082294264339152,88.0,0.25,32.0,72.0,0.0,41.895833333333336,7.536695478260871,-387.01733
10155,364.0,9,0,1,1,11.33333333333333,88.0,1422.2737369999995,1.0669798095238092,0.0,7.347495809523811,27.109529133547216,-1.082294264339152,107.0,0.25,22.0,54.0,0.0,66.45138888888889,7.530615826086957,-387.01648
10156,364.0,9,0,1,1,11.33333333333333,96.0,1422.2737369999995,1.066979809523809,0.0,7.347495809523811,27.109529133547216,-1.082294264339152,113.0,0.25,12.0,54.0,0.0,43.43055555555556,7.536695478260871,-387.0156
10157,364.0,9,0,1,1,11.33333333333333,86.0,1422.2737369999993,1.0669798095238094,0.0,7.347495809523811,27.109529133547213,-1.082294264339152,104.0,0.25,26.0,61.0,0.0,65.17361111111111,7.530615826086957,-387.0138
10158,364.0,9,0,1,1,11.33333333333333,92.0,1422.2737369999993,1.0669798095238094,0.0,7.347495809523811,27.109529133547213,-1.082294264339152,104.0,0.25,16.0,64.0,0.0,41.895833333333336,7.536695478260871,-387.01282
10159,364.0,9,0,1,1,11.33333333333333,88.0,1422.2737369999995,1.066979809523809,0.0,7.347495809523811,27.109529133547213,-1.082294264339152,94.0,0.25,36.0,54.0,0.0,40.36111111111112,7.536695478260871,-387.01205
10160,364.0,9,0,1,1,11.33333333333333,92.0,1422.2737369999995,1.066979809523809,0.0,7.347495809523811,27.109529133547213,-1.082294264339152,105.0,0.25,22.0,58.0,0.0,41.895833333333336,7.536695478260871,-387.01126
10161,364.0,9,0,1,1,11.33333333333333,84.0,1422.2737369999995,1.0669798095238092,0.0,7.347495809523811,27.109529133547216,-1.082294264339152,81.0,0.25,50.0,50.0,0.0,63.895833333333336,7.530615826086957,-387.01047
10162,364.0,9,0,1,1,11.33333333333333,92.0,1422.2737369999995,1.0669798095238092,0.0,7.347495809523811,27.109529133547216,-1.082294264339152,103.0,0.25,24.0,60.0,0.0,41.895833333333336,7.536695478260871,-387.0091
10163,364.0,9,0,1,1,11.33333333333333,94.0,1422.2737369999993,1.0669798095238094,0.0,7.347495809523811,27.109529133547213,-1.082294264339152,116.0,0.25,10.0,51.0,0.0,43.17361111111112,7.536695478260873,-387.00766
10164,364.0,9,0,1,1,11.33333333333333,94.0,1422.2737369999993,1.0669798095238094,0.0,7.347495809523811,27.109529133547213,-1.082294264339152,110.0,0.25,16.0,53.0,0.0,43.17361111111112,7.536695478260871,-387.00635
10165,364.0,9,0,1,1,11.33333333333333,94.0,1422.2737369999995,1.0669798095238092,0.0,7.347495809523811,27.109529133547216,-1.082294264339152,135.0,0.25,2.0,48.0,0.0,42.15277777777778,7.536695478260871,-387.0043
10166,364.0,9,0,1,1,11.33333333333333,92.0,1422.2737369999995,1.066979809523809,0.0,7.347495809523811,27.109529133547216,-1.082294264339152,98.0,0.25,30.0,62.0,0.0,41.895833333333336,7.536695478260871,-387.00284
10167,364.0,9,0,1,1,11.33333333333333,90.0,1422.2737369999993,1.0669798095238094,0.0,7.347495809523811,27.109529133547213,-1.082294264339152,120.0,0.25,8.0,66.0,0.0,40.61805555555556,7.536695478260871,-387.00156
10168,364.0,9,0,1,1,11.33333333333333,92.0,1422.2737369999995,1.0669798095238092,0.0,7.347495809523811,27.109529133547216,-1.082294264339152,98.0,0.25,22.0,58.0,0.0,41.895833333333336,7.536695478260871,-386.99973
10169,364.0,9,0,1,1,11.33333333333333,90.0,1422.2737369999993,1.0669798095238094,0.0,7.347495809523811,27.109529133547213,-1.082294264339152,112.0,0.25,16.0,70.0,0.0,40.61805555555556,7.536695478260871,-386.9971
10170,364.0,9,0,1,1,11.33333333333333,92.0,1422.2737369999995,1.0669798095238092,0.0,7.347495809523811,27.109529133547216,-1.082294264339152,134.0,0.25,4.0,47.0,0.0,41.895833333333336,7.536695478260871,-386.9895
10171,364.0,9,0,1,1,11.33333333333333,92.0,1422.2737369999995,1.066979809523809,0.0,7.347495809523811,27.109529133547213,-1.082294264339152,124.0,0.25,6.0,55.0,0.0,41.895833333333336,7.536695478260871,-386.98407
10172,364.0,9,0,1,1,11.33333333333333,88.0,1422.2737369999995,1.066979809523809,0.0,7.347495809523811,27.109529133547213,-1.082294264339152,117.0,0.25,12.0,60.0,0.0,65.43055555555556,7.530615826086959,-386.96857
10173,364.0,9,0,1,1,11.33333333333333,92.0,1422.2737369999995,1.066979809523809,0.0,7.347495809523811,27.109529133547213,-1.082294264339152,112.0,0.25,15.0,53.0,0.0,41.895833333333336,7.536695478260873,-386.9547
10174,352.0,8,1,2,0,9.666666666666664,134.0,1428.8164831497695,1.8722814285714289,11.975555555555555,7.982536857142856,42.166103108910825,-2.5163864860453726,142.0,0.4761904761904763,32.0,90.0,0.2184477009934715,100.55555555555554,7.780987142857144,-386.7607
10175,356.0,8,0,2,2,10.666666666666664,104.0,1389.7134959999994,1.9334687999999995,0.0,7.628404800000003,23.016738037255173,-2.164588528678304,89.0,0.5,19.0,44.0,0.0,92.05555555555556,7.66712105263158,-386.19772
10176,356.0,8,0,2,2,10.666666666666664,102.0,1389.7134959999994,1.9334687999999995,0.0,7.628404800000003,23.016738037255173,-2.164588528678304,78.0,0.5,30.0,42.0,0.0,90.77777777777776,7.667121052631582,-386.18732
10177,356.0,8,0,2,2,10.666666666666664,98.0,1389.7134959999994,1.9334687999999995,0.0,7.628404800000003,23.016738037255173,-2.164588528678304,64.0,0.5,32.0,36.0,0.0,90.25,7.66712105263158,-386.17337
10178,356.0,8,0,2,2,10.666666666666664,100.0,1389.7134959999994,1.9334687999999995,0.0,7.628404800000003,23.016738037255173,-2.164588528678304,87.0,0.5,7.0,66.0,0.0,115.59027777777776,7.659761473684211,-386.16983
10179,356.0,8,0,2,2,10.666666666666664,94.0,1389.7134959999994,1.9334687999999995,0.0,7.628404800000003,23.016738037255173,-2.164588528678304,54.0,0.5,38.0,42.0,0.0,112.77777777777776,7.659761473684211,-386.16312
10180,356.0,8,0,2,2,10.666666666666664,102.0,1389.7134959999994,1.9334687999999995,0.0,7.628404800000003,23.016738037255173,-2.164588528678304,50.0,0.5,52.0,44.0,0.0,90.77777777777776,7.667121052631582,-386.161
10181,356.0,8,0,2,2,10.666666666666664,108.0,1389.7134959999994,1.9334687999999995,0.0,7.628404800000003,23.016738037255173,-2.164588528678304,83.0,0.5,7.0,62.0,0.0,93.59027777777776,7.667121052631582,-386.158
10182,356.0,8,0,2,2,10.666666666666664,92.0,1389.7134959999994,1.9334687999999995,0.0,7.628404800000003,23.016738037255173,-2.164588528678304,80.0,0.5,18.0,69.0,0.0,74.55555555555556,7.778467600000002,-386.15732
10183,356.0,8,0,2,2,10.666666666666664,92.0,1389.7134959999994,1.9334687999999995,0.0,7.628404800000003,23.016738037255173,-2.164588528678304,77.0,0.5,37.0,58.0,0.0,74.55555555555556,7.778467600000002,-386.1565
10184,356.0,8,0,2,2,10.666666666666664,94.0,1389.7134959999994,1.9334687999999995,0.0,7.628404800000003,23.016738037255173,-2.164588528678304,96.0,0.5,6.0,61.0,0.0,75.83333333333333,7.778467600000002,-386.15558
10185,356.0,8,0,2,2,10.666666666666664,96.0,1389.7134959999994,1.9334687999999995,0.0,7.628404800000003,23.016738037255173,-2.164588528678304,91.0,0.5,10.0,60.0,0.0,76.09027777777777,7.778467600000001,-386.15485
10186,356.0,8,0,2,2,10.666666666666664,92.0,1389.7134959999994,1.9334687999999995,0.0,7.628404800000003,23.016738037255173,-2.164588528678304,82.0,0.5,16.0,77.0,0.0,74.55555555555556,7.778467600000002,-386.15335
10187,356.0,8,0,2,2,10.666666666666664,94.0,1389.7134959999994,1.9334687999999995,0.0,7.628404800000003,23.016738037255173,-2.164588528678304,101.0,0.5,1.0,64.0,0.0,75.83333333333334,7.778467600000001,-386.15158
10188,356.0,8,0,2,2,10.666666666666664,102.0,1389.7134959999994,1.9334687999999995,0.0,7.628404800000003,23.016738037255173,-2.164588528678304,114.0,0.5,8.0,33.0,0.0,52.8125,7.785459200000003,-386.15067
10189,356.0,8,0,2,2,10.666666666666664,96.0,1389.7134959999994,1.9334687999999995,0.0,7.628404800000003,23.016738037255173,-2.164588528678304,57.0,0.5,39.0,56.0,0.0,115.0625,7.659761473684212,-386.14966
10190,356.0,8,0,2,2,10.666666666666664,86.0,1389.7134959999994,1.9334687999999995,0.0,7.628404800000003,23.016738037255173,-2.164588528678304,89.0,0.5,25.0,64.0,0.0,97.83333333333334,7.771476000000002,-386.14908
10191,356.0,8,0,2,2,10.666666666666664,100.0,1389.7134959999994,1.9334687999999995,0.0,7.628404800000003,23.016738037255173,-2.164588528678304,88.0,0.5,6.0,65.0,0.0,52.55555555555556,7.785459200000003,-386.14786
10192,356.0,8,0,2,2,10.666666666666664,104.0,1389.7134959999994,1.9334687999999995,0.0,7.628404800000003,23.016738037255173,-2.164588528678304,67.0,0.5,41.0,58.0,0.0,93.0625,7.667121052631582,-386.1463
10193,356.0,8,0,2,2,10.666666666666664,104.0,1389.7134959999994,1.9334687999999995,0.0,7.628404800000003,23.016738037255173,-2.164588528678304,79.0,0.5,13.0,70.0,0.0,93.0625,7.667121052631582,-386.14554
10194,356.0,8,0,2,2,10.666666666666664,92.0,1389.7134959999994,1.9334687999999995,0.0,7.628404800000003,23.016738037255173,-2.164588528678304,82.0,0.5,45.0,47.0,0.0,74.55555555555556,7.778467600000001,-386.14343
10195,356.0,8,0,2,2,10.666666666666664,98.0,1389.7134959999994,1.9334687999999995,0.0,7.628404800000003,23.016738037255173,-2.164588528678304,71.0,0.5,40.0,54.0,0.0,51.27777777777778,7.785459200000001,-386.14026
10196,356.0,8,0,2,2,10.666666666666664,98.0,1389.7134959999994,1.9334687999999995,0.0,7.628404800000003,23.016738037255173,-2.164588528678304,72.0,0.5,8.0,88.0,0.0,51.27777777777778,7.785459200000003,-386.13852
10197,356.0,8,0,2,2,10.666666666666664,96.0,1389.7134959999994,1.9334687999999995,0.0,7.628404800000003,23.016738037255173,-2.164588528678304,78.0,0.5,18.0,58.0,0.0,76.09027777777777,7.778467600000001,-386.13525
10198,356.0,8,0,2,2,10.666666666666664,98.0,1389.7134959999994,1.9334687999999995,0.0,7.628404800000003,23.016738037255173,-2.164588528678304,72.0,0.5,12.0,66.0,0.0,77.36805555555556,7.778467600000002,-386.13223
10199,356.0,8,0,2,2,10.666666666666664,98.0,1389.7134959999994,1.9334687999999995,0.0,7.628404800000003,23.016738037255173,-2.164588528678304,78.0,0.5,6.0,64.0,0.0,77.36805555555556,7.778467600000002,-386.13046
10200,356.0,8,0,2,2,10.666666666666664,86.0,1389.7134959999994,1.9334687999999995,0.0,7.628404800000003,23.016738037255173,-2.164588528678304,68.0,0.5,33.0,48.0,0.0,97.83333333333334,7.771476000000002,-386.12863
10201,356.0,8,0,2,2,10.666666666666664,94.0,1389.7134959999994,1.9334687999999995,0.0,7.628404800000003,23.016738037255173,-2.164588528678304,71.0,0.5,15.0,69.0,0.0,75.83333333333334,7.778467600000001,-386.12747
10202,356.0,8,0,2,2,10.666666666666664,96.0,1389.7134959999994,1.9334687999999995,0.0,7.628404800000003,23.016738037255173,-2.164588528678304,55.0,0.5,54.0,51.0,0.0,76.09027777777777,7.778467600000002,-386.12643
10203,356.0,8,0,2,2,10.666666666666664,94.0,1389.7134959999994,1.9334687999999995,0.0,7.628404800000003,23.016738037255173,-2.164588528678304,80.0,0.5,17.0,68.0,0.0,74.8125,7.778467600000002,-386.1258
10204,356.0,8,0,2,2,10.666666666666664,90.0,1389.7134959999994,1.9334687999999995,0.0,7.628404800000003,23.016738037255173,-2.164588528678304,94.0,0.5,10.0,60.0,0.0,99.36805555555554,7.771476000000002,-386.12466
10205,356.0,8,0,2,2,10.666666666666664,94.0,1389.7134959999994,1.9334687999999995,0.0,7.628404800000003,23.016738037255173,-2.164588528678304,71.0,0.5,42.0,53.0,0.0,75.83333333333334,7.778467600000002,-386.124
10206,356.0,8,0,2,2,10.666666666666664,96.0,1389.7134959999994,1.9334687999999995,0.0,7.628404800000003,23.016738037255173,-2.164588528678304,76.0,0.5,20.0,70.0,0.0,76.09027777777777,7.778467600000001,-386.1232
10207,356.0,8,0,2,2,10.666666666666664,94.0,1389.7134959999994,1.9334687999999995,0.0,7.628404800000003,23.016738037255173,-2.164588528678304,64.0,0.5,49.0,44.0,0.0,74.8125,7.778467600000002,-386.1224
10208,356.0,8,0,2,2,10.666666666666664,88.0,1389.7134959999994,1.9334687999999995,0.0,7.628404800000003,23.016738037255173,-2.164588528678304,75.0,0.5,30.0,71.0,0.0,98.09027777777776,7.771476000000002,-386.1219
