,NdUnfilled_max_value,phi_composition_average,SpaceGroupNumber_composition_average,phi_max_value,NpValence_composition_average,SecondIonizationEnergy_min_value,ThermalExpansionCoefficient_difference,ElasticModulus_composition_average,IsAlkali_arithmetic_average,Electronegativity_composition_average,Group_composition_average,Column_composition_average,ElasticModulus_min_value,ThirdIonizationEnergy_min_value,NUnfilled_arithmetic_average,NdUnfilled_composition_average,SecondIonizationEnergy_difference,HeatFusion_difference,NValance_min_value,BoilingT_difference,IonicRadii_min_value,n_ws^third_composition_average,MendeleevNumber_min_value,SecondIonizationEnergy_arithmetic_average,SecondIonizationEnergy_composition_average,target
15119,9.0,5.510000000000002,194.0,6.86,1.8,11.059,234.8,32.0,0.0,2.3520000000000003,10.4,10.4,50.0,19.174,6.666666666666666,3.4000000000000004,18.542,13.795,3.0,3659.79,0.61,1.53,13.0,18.08,22.6884,1.74
15120,0.0,1.3199999999999998,109.6,4.35,2.4000000000000004,21.49,761.1,20.28,0.25,2.442,12.0,12.0,2.4,34.83,1.5,0.0,13.627,11.08,1.0,2344.9,0.29,0.402,3.0,27.8905,29.33580000000001,1.72
15121,7.0,6.016,207.2,6.86,1.8,19.63,233.7,62.0,0.0,2.564,12.0,12.0,127.0,32.93,3.333333333333333,1.4,9.971,36.215,5.0,5653.79,0.64,1.65,48.0,16.410333333333334,21.6866,1.72
15122,0.0,1.6,85.4,4.1,2.6,17.964000000000002,749.8,25.6,0.0,2.5780000000000003,14.6,14.6,14.0,28.03,2.25,0.0,17.153,6.848,6.0,2254.9,0.29,0.498,69.0,23.82,26.0794,0.8
15123,9.0,1.484,91.8,4.25,2.4,11.059,774.8,35.8,0.0,2.6100000000000003,11.2,11.2,50.0,19.174,6.0,3.2,24.058000000000003,21.28,3.0,3646.9,0.54,0.564,13.0,20.27533333333333,26.212,0.8
15124,0.0,1.7,66.19999999999999,4.35,3.0,16.687,766.6,26.6,0.0,2.682,14.8,14.8,19.0,25.559,2.0,0.0,18.43,11.08,6.0,2344.9,0.29,0.504,65.0,24.156,26.3482,1.06
15125,5.0,2.8120000000000003,135.0,6.86,2.4000000000000004,11.871,1795.2,68.60000000000001,0.0,2.724,11.2,11.2,21.0,27.16,2.4,1.0,23.245999999999995,37.26,2.0,4834.79,0.59,0.866,7.0,25.604,25.604,1.06
15126,9.0,5.606000000000001,188.40000000000003,6.86,1.8,12.8,230.0,20.4,0.0,2.4960000000000004,12.0,12.0,22.0,24.76,4.0,1.8,16.801,13.745,3.0,3025.79,0.75,1.492,11.0,20.386666666666667,24.0724,0.64
15127,9.0,1.67,96.4,5.1,2.4000000000000004,12.8,770.0,61.4,0.0,2.54,12.000000000000002,12.000000000000002,19.0,24.76,4.0,2.4,22.317,15.98,3.0,3109.9,0.29,0.604,11.0,22.07675,24.6848,0.64
15128,3.0,1.59,91.0,5.4,2.4,11.871,773.6,90.2,0.0,2.704,11.6,11.6,21.0,28.47,2.0,0.6,23.245999999999995,38.37000000000001,2.0,4332.9,0.62,0.5479999999999999,7.0,21.249333333333333,26.7964,1.58
15129,9.0,1.7240000000000002,91.0,5.45,2.4,11.059,774.8,35.4,0.0,2.724,12.2,12.2,50.0,19.174,3.6666666666666665,1.8,24.058000000000003,16.52,3.0,3646.9,0.64,0.57,13.0,21.93533333333333,27.208,1.58
15130,7.0,3.022,134.39999999999998,6.86,2.4000000000000004,18.828,773.7,50.7,0.0,2.6060000000000003,13.0,13.0,70.5,28.447,4.25,1.4,16.288999999999998,36.35,3.0,5653.79,0.54,0.9339999999999998,48.0,20.8865,23.7326,0.8
15131,1.0,1.13,94.2,5.65,3.2,18.563,771.2,46.8,0.0,2.768,14.8,14.8,19.0,27.96,2.0,0.2,16.554000000000002,21.955,6.0,4007.9,0.29,0.356,63.0,23.9025,26.1454,0.8
15132,9.0,1.34,85.39999999999998,3.45,2.6,12.8,1790.0,24.88,0.0,2.7060000000000004,10.8,10.8,44.4,24.76,3.0,1.8,22.317,13.88,2.0,3018.12,0.72,0.488,11.0,24.4805,26.6078,0.6
15133,9.0,2.782,121.2,6.86,2.2,12.8,771.4,38.0,0.0,2.564,10.8,10.8,80.0,24.76,5.5,3.4000000000000004,22.317,13.93,3.0,3482.79,0.61,0.8879999999999999,11.0,22.7745,25.243,0.6
15134,9.0,2.656,121.2,6.86,2.2,11.059,774.8,26.0,0.0,2.476,10.6,10.6,50.0,19.174,5.75,3.6,24.058000000000003,13.88,3.0,3659.79,0.75,0.82,11.0,22.14425,24.7388,0.9
15135,9.0,2.522,127.4,6.86,2.2,11.871,768.7,17.080000000000002,0.0,2.428,10.4,10.4,21.0,20.52,3.5,1.8,23.245999999999995,11.17,2.0,3540.79,1.0,0.754,7.0,22.20725,24.7892,0.9
15136,8.0,1.8,85.39999999999998,5.2,2.6,13.58,1793.8,114.2,0.0,2.8599999999999994,12.000000000000002,12.000000000000002,110.0,27.491,4.0,2.6,21.537,33.86,4.0,5784.12,0.53,0.6739999999999999,43.0,20.91675,23.7568,0.28
15137,2.0,2.14,97.0,5.4,2.6,18.08,775.3,158.0,0.0,2.756,14.0,14.0,19.0,31.06,3.0,0.4,17.037,49.98,3.0,4182.9,0.23,0.7020000000000001,59.0,25.42025,27.3596,0.28
15138,4.0,6.086,200.2,6.86,1.8,20.292,234.9,134.8,0.0,2.644,12.8,12.8,124.0,36.83,2.6666666666666665,0.8,9.308999999999996,57.49500000000001,5.0,5207.79,0.63,1.654,57.0,16.631,21.81900000000001,1.0
15139,3.0,5.956,168.0,6.86,2.0,17.06,227.0,43.8,0.0,2.5620000000000003,13.4,13.4,11.0,30.71,3.666666666666667,0.6,12.541,15.845,5.0,3122.79,0.62,1.602,58.0,22.39033333333333,25.2746,1.0
15140,4.0,1.65,103.4,5.4,2.4000000000000004,23.33,774.9,115.8,0.25,2.528,11.400000000000002,11.400000000000002,10.0,34.83,2.25,0.8,53.30800000000001,57.63,1.0,5194.9,0.29,0.5660000000000001,1.0,33.771249999999995,34.0404,0.68
15141,7.0,1.63,98.6,4.1,3.0,15.028,1793.7,40.6,0.0,2.938,13.6,13.6,20.0,31.943,3.5,1.4,20.089,36.35,6.0,5646.12,0.64,0.5559999999999999,48.0,21.27875,24.0464,0.68
15142,5.0,3.172,132.6,6.86,2.8,15.64,1794.3,62.6,0.0,2.8040000000000003,13.8,13.8,115.0,33.667,3.0,1.0,19.477,36.72,5.0,3015.79,0.53,0.926,52.0,26.2524,26.2524,1.92
15143,0.0,2.612,102.79999999999998,6.86,2.6,20.51,1780.3,2.6,0.2,2.6180000000000003,12.4,12.4,2.0,30.71,2.4,0.0,14.606999999999996,5.365,1.0,2399.79,0.62,0.7120000000000001,4.0,29.4956,29.4956,1.92
15144,6.0,1.85,98.0,5.2,2.4,14.32,772.7,62.40000000000001,0.0,2.766,12.6,12.6,104.0,25.04,3.6666666666666665,1.6,20.797,29.78,5.0,4926.9,0.64,0.6779999999999999,47.0,22.535,27.5678,1.4
15145,0.0,4.324,164.6,6.86,2.0,18.211,768.7,62.2,0.25,2.414,9.8,9.8,10.0,47.448,1.5,0.0,58.42700000000001,7.675,1.0,2665.79,0.45,1.19,1.0,39.89175,37.8336,1.4
15146,5.0,2.06,98.0,5.65,2.4,16.5,775.1,86.8,0.0,2.852,12.8,12.8,175.0,30.96,3.333333333333333,1.2,18.617,21.955,6.0,4007.9,0.62,0.7020000000000001,49.0,23.39333333333333,28.0828,1.26
15147,0.0,1.66,38.4,4.15,3.6,14.632,1786.6,16.8,0.0,2.968,15.6,15.6,34.0,25.559,2.5,0.0,20.485,10.886,6.0,2790.12,0.71,0.48,80.0,25.3515,27.3046,1.26
15148,0.0,1.62,68.8,4.2,2.8,18.759,1767.9,7.2,0.0,2.928,14.8,14.8,14.0,28.03,2.0,0.0,16.357999999999997,3.071,6.0,2260.12,0.8,0.482,71.0,26.92875,28.5664,1.16
15149,6.0,3.012,118.2,6.86,2.8000000000000003,14.32,1792.7,30.8,0.0,2.804,13.400000000000002,13.400000000000002,50.0,25.04,3.4000000000000004,1.2,20.797,29.78,5.0,4939.79,0.64,0.906,47.0,25.728,25.728,1.16
15150,9.0,5.6400000000000015,200.2,6.86,1.8,11.059,234.8,34.8,0.0,2.4240000000000004,11.8,11.8,50.0,19.174,4.333333333333334,1.8,18.542,13.245,3.0,3659.79,0.73,1.52,13.0,20.317333333333327,24.0308,0.64
15151,5.0,1.97,98.6,5.2,2.6,16.5,1795.1,93.4,0.0,2.886,13.0,13.0,208.0,30.96,2.75,1.4,18.617,20.78,6.0,3101.12,0.62,0.696,49.0,26.18875,27.9744,0.64
15152,0.0,3.0920000000000005,110.6,6.86,3.0000000000000004,16.53,1789.0,17.8,0.0,2.902,15.0,15.0,22.0,25.3,1.8000000000000005,0.0,18.587,19.57,5.0,1782.79,0.76,0.83,71.0,26.9954,26.9954,1.96
15153,5.0,4.474,157.6,6.86,2.0,15.035,773.8,101.08,0.0,2.546,11.000000000000002,11.000000000000002,44.4,47.448,2.5,1.0,20.082,33.86,2.0,5791.79,0.53,1.2639999999999998,54.0,19.93825,21.8708,1.96
15154,8.0,2.982,127.4,6.86,2.2,14.925,774.1,52.6,0.0,2.624,12.4,12.4,124.0,23.32,3.5,1.6,20.192,26.98,5.0,4798.79,0.73,0.914,45.0,24.98375,27.0104,0.58
15155,4.0,3.398,134.4,6.86,2.2,16.18,768.2,83.80000000000003,0.0,2.732,13.0,13.0,208.0,30.651,2.75,1.2000000000000002,18.937,17.26,5.0,3108.79,0.55,1.0339999999999998,55.0,24.7665,26.8366,0.58
15156,0.0,2.05,85.4,5.45,3.0,18.633,768.2,33.2,0.0,2.94,14.6,14.6,39.0,28.351,1.6666666666666663,0.0,16.483999999999998,24.22,6.0,3145.9,0.58,0.6219999999999999,62.0,24.46,28.7228,1.22
15157,5.0,3.132,117.6,6.86,2.6,14.632,775.1,61.8,0.0,2.708,13.400000000000002,13.400000000000002,50.0,30.502,3.75,1.0,20.485,20.78,5.0,2866.79,0.62,0.924,49.0,23.9625,26.1934,1.22
15158,3.0,4.593999999999999,147.0,6.86,2.4,14.632,767.0,51.6,0.0,2.672,13.8,13.8,50.0,30.502,3.0,0.6,20.485,15.98,5.0,3122.79,0.65,1.2579999999999998,58.0,24.1025,25.2022,1.76
15159,0.0,1.57,86.0,5.3,2.8,11.871,1795.3,92.4,0.0,2.78,12.8,12.8,21.0,37.93,2.0,0.0,23.245999999999995,49.98,2.0,4188.12,0.23,0.532,7.0,26.778,28.4458,1.76
15160,8.0,5.6960000000000015,194.0,6.86,1.8,13.58,231.4,41.0,0.0,2.462,12.2,12.2,95.0,27.491,3.6666666666666665,1.6,16.021,13.795,4.0,3482.79,0.61,1.5579999999999998,43.0,20.381666666666664,24.0694,1.06
15161,5.0,2.01,98.6,5.4,2.6,16.5,1795.1,117.8,0.0,2.96,12.8,12.8,259.0,30.96,3.0,1.4,18.617,26.37,6.0,3883.12,0.62,0.698,49.0,26.16675,27.9568,1.06
15162,8.0,3.974,164.6,6.86,2.0,13.13,774.3,19.8,0.25,2.356,10.2,10.2,5.0,22.99,3.5,1.6,34.156,20.78,1.0,4604.79,0.84,1.106,2.0,31.2835,30.947,1.68
15163,0.0,1.91,91.0,5.45,2.4,17.964000000000002,768.2,44.4,0.0,2.834,14.0,14.0,95.0,32.93,0.6666666666666666,0.0,17.153,16.52,6.0,3145.9,0.64,0.598,62.0,24.237,28.589,1.68
15164,7.0,3.3320000000000003,135.0,6.86,2.4000000000000004,14.65,1793.6,132.4,0.0,2.858,12.4,12.4,129.0,29.31,3.2,2.0,20.467,40.9,5.0,4623.79,0.54,1.024,46.0,22.8676,22.8676,0.78
15165,0.0,2.732,102.2,6.86,2.4000000000000004,20.51,760.3,3.2,0.25,2.532,12.2,12.2,5.0,30.71,2.75,0.0,26.776,5.365,1.0,2399.79,0.62,0.7559999999999999,2.0,33.1285,33.5262,0.78
15166,0.0,1.65,80.4,4.15,3.2,14.632,758.0,14.0,0.0,2.922,15.2,15.2,20.0,30.502,3.333333333333333,0.0,20.485,6.9300000000000015,6.0,2784.9,0.71,0.478,80.0,21.59233333333333,27.0022,0.66
15167,7.0,2.8720000000000003,128.8,6.86,2.4000000000000004,15.035,1793.7,45.48,0.0,2.654,11.0,11.0,44.4,47.448,2.6,1.4,20.082,36.35,2.0,5653.79,0.64,0.8899999999999999,48.0,22.9446,22.9446,0.66
15168,2.0,3.412,121.8,6.86,2.8,18.08,771.8,73.8,0.0,2.8760000000000003,14.2,14.2,39.0,28.351,2.75,0.4,17.037,26.37,5.0,3890.79,0.58,0.97,59.0,25.35775,27.3096,1.28
15169,3.0,4.784000000000002,152.0,6.86,2.6,16.76,773.6,93.8,0.0,2.78,13.8,13.8,39.0,28.351,3.0,0.6,18.357,38.37000000000001,5.0,4345.79,0.58,1.314,56.0,25.02775,25.9424,1.28
15170,6.0,2.992,128.2,6.86,2.2,14.32,772.7,33.2,0.0,2.642,12.8,12.8,62.0,25.04,3.0,1.2,20.797,29.78,5.0,4939.79,0.64,0.906,47.0,23.9865,26.2126,1.14
15171,0.0,1.41,98.0,4.2,2.6,18.828,756.9,16.1,0.3333333333333333,2.582,12.4,12.4,10.0,28.447,2.6666666666666665,0.0,57.81,10.49,1.0,2701.9,0.54,0.474,1.0,43.52766666666667,40.1634,1.14
15172,3.0,3.262,117.0,6.86,2.6,18.869,1793.6,109.4,0.0,2.888,14.0,14.0,14.0,28.03,2.8,0.6,16.247999999999998,40.9,5.0,4623.79,0.63,0.93,60.0,23.7114,23.7114,0.56
15173,6.0,5.756,164.60000000000005,6.86,2.4,14.32,232.7,27.6,0.0,2.548,13.0,13.0,34.0,25.04,4.333333333333334,1.2,15.281,29.645,5.0,4939.79,0.64,1.5499999999999998,47.0,20.202666666666666,23.962,0.56
15174,5.0,6.266000000000001,200.2,6.86,1.8,29.601,233.8,198.8,0.0,2.644,12.2,12.2,461.0,47.448,3.666666666666667,1.6,0.0,40.765,5.0,5791.79,0.53,1.726,54.0,9.867,17.7606,0.08
15175,9.0,2.842,128.0,6.86,2.8000000000000003,12.8,1790.0,20.0,0.0,2.83,13.000000000000002,13.000000000000002,20.0,24.76,3.8,1.8,22.317,13.88,3.0,3025.79,0.75,0.8140000000000001,11.0,25.5032,25.5032,0.08
15176,0.0,5.746,194.0,6.86,1.8,16.908,209.8,31.4,0.0,2.4920000000000004,13.8,13.8,62.0,37.48,1.0,0.0,12.692999999999998,6.712999999999999,5.0,1102.79,0.74,1.5019999999999998,69.0,21.491,24.735,1.68
15177,0.0,1.34,92.0,4.15,2.8000000000000003,11.871,758.0,18.0,0.0,2.4839999999999995,12.8,12.8,19.0,30.502,2.0,0.0,23.245999999999995,8.319999999999999,2.0,2784.9,0.29,0.43,7.0,21.2375,24.0134,1.68
15178,9.0,5.686,201.0,6.86,1.8,12.24,235.2,77.28,0.0,2.5,10.8,10.8,64.4,20.52,6.0,2.8,17.360999999999994,37.125,3.0,4834.79,0.59,1.586,12.0,19.434,23.5008,1.16
15179,7.0,1.93,92.4,5.4,2.6,14.65,1794.9,135.8,0.0,2.938,12.4,12.4,129.0,29.31,3.5,2.2,20.467,57.63,5.0,5200.12,0.54,0.698,46.0,21.18425,23.9708,1.16
15180,3.0,1.8,84.8,5.1,2.6,17.06,767.0,44.0,0.0,2.764,14.0,14.0,12.0,29.829,3.333333333333333,0.6,18.057,15.98,6.0,3109.9,0.65,0.5740000000000001,58.0,24.20166666666667,28.5678,1.08
15181,3.0,5.646000000000001,207.2,6.86,1.8,27.28,233.6,107.0,0.3333333333333333,2.4280000000000004,11.0,11.0,2.0,40.0,2.333333333333333,0.6,2.320999999999998,40.765,1.0,4623.79,0.63,1.476,4.0,18.960333333333327,23.2166,1.08
15182,0.0,5.8260000000000005,200.2,6.86,1.8,17.964000000000002,223.5,43.8,0.0,2.5340000000000003,13.6,13.6,95.0,36.83,1.3333333333333333,0.0,11.637,13.245,5.0,3122.79,0.73,1.5479999999999998,64.0,22.619,25.411800000000003,0.7
15183,1.0,3.532,134.2,6.86,2.4000000000000004,18.563,1791.2,50.66,0.0,3.056,13.8,13.8,78.3,47.448,1.7999999999999998,0.2,16.554000000000002,21.955,5.0,4020.79,0.63,1.0,63.0,27.7544,27.7544,0.7
15184,5.0,3.192,110.2,6.86,2.4000000000000004,18.869,773.8,95.0,0.0,2.72,13.4,13.4,14.0,28.03,3.75,1.0,16.247999999999998,33.86,5.0,5791.79,0.53,0.934,54.0,20.89675,23.7408,0.1
15185,0.0,0.8700000000000001,110.4,2.25,2.4000000000000004,23.33,710.0,4.68,0.5,2.22,10.0,10.0,2.0,34.83,1.5,0.0,11.787,2.115,1.0,941.9,0.29,0.25,3.0,29.338,30.4938,0.1
15186,0.0,3.042,116.4,6.86,2.4000000000000004,18.869,763.5,27.6,0.0,2.72,14.2,14.2,14.0,28.03,2.75,0.0,16.247999999999998,13.38,5.0,3122.79,0.73,0.858,64.0,25.96975,27.7992,1.64
15187,6.0,1.2,110.4,4.05,2.4000000000000004,14.32,772.7,24.96,0.25,2.37,10.8,10.8,1.8,25.04,3.0,1.2,20.797,29.78,1.0,4926.9,0.29,0.438,5.0,24.46675,26.5968,1.64
15188,0.0,4.6640000000000015,127.4,6.86,2.6,16.687,768.2,32.2,0.0,2.748,14.2,14.2,34.0,25.559,2.0,0.0,18.43,16.52,5.0,3158.79,0.64,1.226,62.0,25.25875,26.1272,1.54
15189,5.0,1.96,98.6,5.15,2.6,16.461,1795.2,80.06,0.0,3.112,13.2,13.2,78.3,27.16,2.5,1.0,18.656,37.26,6.0,4827.12,0.59,0.6679999999999999,50.0,26.76725,28.4372,1.54
15190,0.0,1.76,66.0,4.7,3.2,16.345,1797.4,34.6,0.0,2.914,15.2,15.2,11.0,30.71,3.0,0.0,18.772,49.99,4.0,3088.12,0.26,0.562,74.0,26.7355,28.4118,1.54
15191,0.0,0.8400000000000001,94.2,4.2,3.4000000000000004,18.6,761.2,25.9,0.0,2.634,15.4,15.4,19.0,27.96,2.75,0.0,16.516999999999996,17.16,3.0,2701.9,0.29,0.278,73.0,23.96875,26.1984,1.54
15192,9.0,4.218,152.0,6.86,2.0,11.059,774.8,14.4,0.0,2.524,12.2,12.2,22.0,19.174,3.5,1.8,24.058000000000003,5.98,3.0,3659.79,1.02,1.144,13.0,23.634,24.8274,0.62
15193,4.0,1.816,55.99999999999999,4.93,3.2,16.18,1788.2,49.0,0.0,2.942,14.4,14.4,34.0,25.559,2.5,0.8,18.937,13.59,6.0,3049.12,0.55,0.586,55.0,25.738499999999995,27.6142,0.62
15194,8.0,2.8920000000000003,121.2,6.86,2.2,13.58,771.4,44.0,0.0,2.6,11.0,11.0,110.0,27.491,4.333333333333333,3.2,21.537,13.93,4.0,3482.79,0.61,0.938,43.0,26.09933333333333,25.399,1.6
15195,5.0,1.85,84.39999999999998,4.8,3.2,15.64,1784.6,47.4,0.0,2.918,14.2,14.2,39.0,28.351,2.75,1.0,19.477,24.22,6.0,2249.12,0.58,0.61,52.0,26.09,27.8954,1.6
15196,0.0,1.83,86.0,4.8,3.2,18.633,1784.6,23.8,0.0,2.994,15.0,15.0,39.0,28.351,1.75,0.0,16.483999999999998,24.22,6.0,2350.12,0.58,0.56,65.0,27.552499999999995,29.0654,1.22
15197,7.0,2.632,135.2,6.86,2.2,29.601,773.7,37.08,0.25,2.4479999999999995,10.6,10.6,2.4,45.72,3.25,1.4,5.515999999999997,36.35,1.0,5653.79,0.64,0.7859999999999999,3.0,24.08575,26.292,1.22
15198,4.0,3.378,128.2,6.86,2.2,16.18,768.2,83.80000000000003,0.0,2.7260000000000004,12.8,12.8,208.0,30.651,3.0,1.4,18.937,15.98,5.0,3122.79,0.55,1.0339999999999998,55.0,24.4895,26.615,0.24
15199,7.0,4.4140000000000015,164.6,6.86,2.0,14.65,771.6,44.8,0.0,2.56,12.6,12.6,95.0,29.31,3.0,1.4,20.467,21.28,5.0,3602.79,0.54,1.2519999999999998,46.0,24.333,25.3866,0.24
15200,5.0,1.49,91.8,5.2,2.4,31.625,773.8,92.68,0.3333333333333333,2.608,11.2,11.2,2.4,45.72,2.666666666666667,1.0,3.4919999999999973,33.86,1.0,5778.9,0.53,0.5,3.0,22.24733333333333,27.3952,1.9
15201,8.0,1.54,74.4,3.9,2.8,13.58,1791.4,24.8,0.0,2.8360000000000003,13.2,13.2,14.0,27.491,4.0,1.6,21.537,13.93,4.0,3475.12,0.61,0.5379999999999999,43.0,25.634,27.5306,1.9
15202,0.0,1.74,55.2,4.55,3.6,15.934,1794.3,29.8,0.0,2.978,15.6,15.6,34.0,25.559,2.5,0.0,19.183,36.72,6.0,3008.12,0.53,0.506,79.0,25.677,27.565,1.56
15203,6.0,2.842,135.0,6.86,2.4000000000000004,11.871,1795.5,84.4,0.0,2.764,11.2,11.2,21.0,47.448,2.4000000000000004,1.2,23.245999999999995,52.09,2.0,5750.79,0.6,0.8740000000000001,7.0,22.3118,22.3118,1.56
15204,5.0,5.876,190.4,6.86,2.2,14.632,235.2,74.4,0.0,2.648,13.0,13.0,50.0,27.16,4.333333333333333,1.0,14.969,37.125,5.0,4834.79,0.59,1.592,50.0,20.23133333333333,23.9792,1.88
15205,9.0,1.644,84.8,5.05,2.4,11.059,774.8,70.2,0.0,2.5980000000000003,10.6,10.6,50.0,19.174,3.6666666666666665,1.8,24.058000000000003,7.675,2.0,3646.9,0.45,0.57,13.0,21.462333333333333,26.9242,1.88
15206,3.0,3.302,127.4,6.86,2.6,15.934,774.3,64.6,0.0,2.762,14.0,14.0,115.0,33.5,3.0,0.6,19.183,36.72,5.0,3122.79,0.53,0.954,58.0,24.428,26.5658,1.8
15207,5.0,3.1420000000000003,135.0,6.86,2.6,16.5,1795.1,65.89999999999999,0.0,2.746,13.4,13.4,70.5,28.447,3.4000000000000004,1.0,18.617,20.78,3.0,2866.79,0.54,0.9539999999999998,49.0,27.0032,27.0032,1.8
15208,0.0,1.034,110.4,2.85,2.4000000000000004,10.004,759.4,8.399999999999999,0.25,2.266,10.2,10.2,10.0,34.83,1.25,0.0,66.634,6.9,1.0,2052.9,0.29,0.358,1.0,36.27225,36.0412,0.7
15209,0.0,1.59,74.39999999999998,4.05,2.8,16.908,1769.2,15.2,0.0,2.866,14.8,14.8,14.0,28.03,2.0,0.0,18.209,5.99,6.0,2260.12,0.8,0.482,70.0,26.466,28.1962,0.7
15210,7.0,1.84,98.0,5.15,2.4,20.521,773.7,52.26000000000001,0.0,2.872,12.8,12.8,78.3,54.934,3.333333333333333,1.4,14.595999999999997,36.35,6.0,5640.9,0.64,0.6399999999999999,48.0,18.546,25.1744,1.68
15211,9.0,2.502,128.0,6.86,2.4000000000000004,11.03,1790.0,19.0,0.0,2.5540000000000003,10.6,10.6,15.0,24.76,3.0,1.8,24.087,13.88,2.0,3025.79,0.75,0.752,8.0,24.7036,24.7036,1.68
15212,9.0,4.0440000000000005,157.6,6.86,2.0,12.8,770.0,32.0,0.0,2.448,10.4,10.4,80.0,24.76,4.666666666666666,3.6,22.317,13.88,3.0,3025.79,0.75,1.168,11.0,25.83933333333333,23.9838,0.84
15213,0.0,1.14,99.4,2.85,2.6,34.97,1754.0,4.0,0.3333333333333333,2.564,10.2,10.2,10.0,54.934,1.3333333333333333,0.0,41.668000000000006,2.78,1.0,1530.12,0.76,0.392,1.0,48.90833333333334,51.696000000000005,0.84
15214,4.0,6.306000000000001,200.2,6.86,1.8,29.601,234.9,216.6,0.0,2.704,12.4,12.4,533.0,47.448,3.333333333333333,1.4,0.0,57.49500000000001,5.0,5207.79,0.63,1.726,57.0,9.867,17.7606,1.12
15215,0.0,1.79,80.2,4.8,3.4,14.632,764.6,21.6,0.0,2.72,15.400000000000002,15.400000000000002,19.0,28.351,2.75,0.0,20.485,24.22,6.0,2784.9,0.29,0.536,80.0,22.928,25.3658,1.12
15216,9.0,4.138,157.6,6.86,2.0,11.059,774.8,32.0,0.0,2.4319999999999995,10.6,10.6,50.0,19.174,5.5,3.4000000000000004,24.058000000000003,13.93,3.0,3659.79,0.61,1.2,13.0,22.33925,23.7916,0.78
15217,5.0,3.1420000000000003,123.2,6.86,2.4000000000000004,16.5,1795.1,56.2,0.0,2.824,13.2,13.2,22.0,30.96,2.4,1.0,18.617,20.78,5.0,2866.79,0.62,0.924,49.0,26.9894,26.9894,0.78
15218,0.0,1.81,102.6,5.15,2.6000000000000005,20.428,765.8,21.86,0.0,2.724,14.4,14.4,12.0,29.829,2.5,0.0,14.688999999999997,12.33,6.0,3038.9,0.29,0.5379999999999999,66.0,24.849,26.9026,1.18
15219,9.0,1.544,102.6,4.55,2.8,11.059,774.8,36.8,0.0,2.514,13.0,13.0,19.0,19.174,4.25,1.8,24.058000000000003,36.72,3.0,3646.9,0.29,0.51,13.0,21.36,24.1114,1.18
15220,0.0,0.94,83.0,4.7,3.6,16.345,777.4,40.4,0.0,2.864,15.599999999999998,15.599999999999998,40.0,27.96,2.6666666666666665,0.0,18.772,49.99,4.0,3082.9,0.26,0.3,78.0,23.354,28.0592,0.14
15221,0.0,4.324,163.79999999999995,6.86,2.0,15.035,763.5,33.68,0.0,2.5460000000000003,11.8,11.8,44.4,36.83,1.5,0.0,20.082,13.38,2.0,3122.79,0.72,1.188,64.0,25.01125,25.9292,0.14
15222,3.0,4.303999999999999,170.79999999999995,6.86,2.0,29.601,773.6,107.08,0.25,2.508,11.2,11.2,2.4,45.72,2.25,0.6,5.515999999999997,40.9,1.0,4623.79,0.63,1.156,3.0,24.08575,25.1888,0.84
15223,8.0,5.916,200.2,6.86,1.8,13.58,231.4,63.6,0.0,2.514,11.8,11.8,110.0,27.491,4.333333333333333,2.0,16.021,17.125,4.0,3482.79,0.61,1.644,43.0,20.449666666666666,24.11020000000001,0.84
15224,0.0,0.96,98.8,2.7,2.4,27.28,709.0,1.4,0.6666666666666666,2.414,9.999999999999998,9.999999999999998,2.0,40.0,1.3333333333333333,0.0,20.006,2.38,1.0,1065.9,1.02,0.284,2.0,36.561,35.9834,0.84
15225,4.0,2.452,112.79999999999998,6.86,3.0,18.6,774.9,118.0,0.0,2.844,14.2,14.2,40.0,27.96,2.75,0.8,16.516999999999996,57.63,5.0,5207.79,0.63,0.7,57.0,20.8295,23.687,0.84
15226,9.0,1.62,103.4,4.93,2.4000000000000004,11.059,774.8,56.0,0.0,2.478,11.8,11.8,19.0,19.174,4.25,2.6,24.058000000000003,13.59,3.0,3646.9,0.29,0.59,13.0,21.4215,24.1606,0.5
15227,3.0,5.616000000000001,200.2,6.86,1.8,11.03,227.0,44.6,0.0,2.39,11.2,11.2,15.0,33.5,2.0,0.6,18.571,15.845,2.0,3122.79,0.65,1.5079999999999998,8.0,19.230333333333327,23.3786,0.5
15228,0.0,3.0820000000000003,105.0,6.86,3.2,14.632,769.0,23.4,0.0,2.786,15.2,15.2,50.0,25.3,3.0,0.0,20.485,19.57,5.0,2797.79,0.71,0.83,80.0,23.97,26.1994,0.22
15229,9.0,1.42,73.8,3.9,2.6,12.24,768.7,15.68,0.0,2.664,12.8,12.8,14.0,20.52,5.333333333333334,1.8,22.876999999999995,11.17,3.0,3527.9,0.8,0.476,12.0,22.07533333333333,27.292,0.22
15230,3.0,2.14,79.2,5.4,2.6,16.76,775.3,174.2,0.0,2.912,13.8,13.8,430.0,28.47,3.666666666666667,0.6,18.357,49.98,3.0,4332.9,0.23,0.716,56.0,25.677,29.453000000000003,1.28
15231,2.0,1.544,98.6,5.4,2.6,10.004,1791.8,68.6,0.0,2.806,12.0,12.0,13.0,31.06,1.5,0.4,25.113000000000003,26.37,2.0,3883.12,0.67,0.514,9.0,24.54275,26.6576,1.28
