,nH,nAtom,ATS2i,ATS3i,ETA_epsilon_5,AATSC0s,ATS3p,NssssC,StCH,NssCH2,NaaCH,GATS1i,TIC0,SMR_VSA7,NaaO,ATS3d,ETA_dEpsilon_D,SMR_VSA6,EState_VSA10,SlogP_VSA2,target
10744,12,20,6355.017078169844,8462.674756586635,0.7958333333333334,0.3266666666666666,52.70824188673499,0,0.0,3,0,1.3934721615297812,23.767527434690145,0.0,0,112.0,0.0,6.606881964512918,0.0,12.71084835226122,0.17903
10745,12,20,6305.979330335094,8492.189678495388,0.7000000000000001,0.0721354166666666,62.15635001818799,1,0.0,3,0,1.0795454545454546,19.419011889093373,0.0,0,132.0,0.0,0.0,0.0,0.0,0.179038
10746,12,21,5668.343070504243,6547.33195182054,0.7851851851851852,0.6933106575963721,44.59675695249,1,5.154913548752834,4,0,1.3476358215214148,25.219115869700094,0.0,0,88.0,0.0,6.606881964512918,0.0,12.207932775496603,0.179048
10747,12,21,5452.816249339743,6664.066333497487,0.8133333333333335,1.6135046611237092,40.242414466188,0,4.994149659863946,3,0,1.5017818577833606,27.567631415296862,0.0,0,78.0,0.057037037037037,13.213763929025836,0.0,24.42425771161484,0.179054
10748,12,20,6228.222722079844,8315.552370905985,0.7958333333333334,0.3266666666666666,52.78143202388598,0,0.0,3,0,1.3934721615297812,23.767527434690145,0.0,0,114.0,0.0,6.606881964512918,0.0,12.71084835226122,0.179063
10749,12,21,5796.985703871642,6743.520605909747,0.8363636363636364,2.223072562358277,46.885936193698,2,0.0,2,0,1.557765488084658,28.954453363209684,0.0,0,99.0,0.119191919191919,13.716679505790452,5.106527394840706,35.13183591743924,0.179075
10750,12,21,5304.020523113994,7492.037117109336,0.7666666666666668,2.3304358780549266,49.78379325903698,0,5.038657407407408,2,0,1.286221547261694,27.567631415296862,0.0,0,87.0,0.1037037037037036,6.606881964512918,0.0,22.92390314194263,0.179084
10751,12,21,5432.754844420995,7606.892493135191,0.812820512820513,3.689909297052155,50.808223918792,1,0.0,4,0,1.577171709657394,29.60947539526328,0.0,0,96.0,0.2279202279202277,26.427527858051672,0.0,46.85363743741449,0.179089
10752,12,21,5892.729329417191,6494.9114010441945,0.89,1.4946460065507683,41.99860970739599,1,0.0,2,0,1.781092676571431,28.954453363209684,0.0,0,93.0,0.0655555555555554,20.32356147030337,0.0,37.13510606387606,0.179096
10753,12,21,5521.919214620691,5515.964896558242,0.8133333333333335,1.392794154698917,36.76818781879199,0,0.0,2,0,1.5017818577833602,27.567631415296862,0.0,0,62.0,0.057037037037037,13.716679505790452,0.0,24.927173288379457,0.179104
10754,12,21,5615.19928188444,7063.545267782786,0.7851851851851852,0.7066641471403375,51.058544382188,1,5.185532407407408,2,0,1.3476358215214148,25.219115869700094,0.0,0,100.0,0.0,0.0,0.0,11.70501719873199,0.179111
10755,12,21,5678.835334476939,6043.736975180792,0.7851851851851852,0.465986394557823,45.151852762792,0,0.0,0,0,1.3476358215214148,25.219115869700094,0.0,0,87.0,0.0,0.0,0.0,12.207932775496603,0.179119
10756,12,21,5516.452301932242,5643.145313803637,0.8133333333333335,1.3843537414965983,34.092462198188,0,0.0,4,0,1.5017818577833602,27.567631415296862,0.0,0,64.0,0.057037037037037,19.820645893538757,0.0,24.927173288379457,0.179127
10757,12,21,5626.224795200942,6744.619413921294,0.7851851851851852,0.7066641471403374,57.115956891396,1,5.276805555555556,2,0,1.3476358215214148,25.219115869700094,0.0,0,94.0,0.0,6.606881964512918,0.0,12.71084835226122,0.179134
10758,12,21,5515.707928165343,7878.729387960289,0.8363636363636364,3.3469387755102056,47.95094805533899,0,0.0,0,0,1.5174237905437569,28.954453363209684,0.0,0,90.0,0.119191919191919,0.0,4.794537184071822,28.707148088307573,0.179145
10759,12,21,5521.919214620691,5458.375234402242,0.8133333333333335,1.392794154698917,39.311066009094,0,0.0,2,0,1.5017818577833602,27.567631415296862,0.0,0,72.0,0.057037037037037,13.716679505790452,0.0,24.927173288379457,0.179152
10760,12,21,5869.008774766542,7934.407221038645,0.8133333333333335,2.532596371882085,61.414121807396,2,0.0,2,0,1.3267598941866543,27.567631415296862,0.0,0,110.0,0.057037037037037,0.0,9.901064578912528,16.99373872895395,0.179164
10761,12,21,5180.8448024350455,7088.144618611785,0.7000000000000001,0.8310657596371882,48.345181297583984,0,10.105860260770974,5,0,1.1666666666666663,20.68979085671928,0.0,0,76.0,0.0,0.0,0.0,0.0,0.179172
10762,12,20,5994.267322220845,8439.919356404986,0.7000000000000001,0.1291666666666666,60.042435777584,0,0.0,2,0,1.130952380952381,19.419011889093373,12.152040213667762,0,114.0,0.0,0.0,0.0,0.0,0.179183
10763,12,21,5541.990275818442,7483.576890727691,0.8363636363636364,3.342151675485008,43.18148125964099,0,0.0,1,0,1.5174237905437569,28.954453363209684,0.0,0,82.0,0.119191919191919,0.0,4.794537184071822,28.204232511542955,0.179191
10764,12,20,6360.529834828094,8113.654887502787,0.7958333333333334,0.3266666666666666,49.272876711037,0,0.0,3,0,1.3934721615297812,23.767527434690145,0.0,0,108.0,0.0,7.109797541277533,0.0,13.213763929025836,0.179197
10765,12,20,6328.468105844844,8710.529931406285,0.7958333333333334,0.3266666666666666,57.18946252073499,0,0.0,3,0,1.3934721615297812,23.767527434690145,0.0,0,118.0,0.0,6.606881964512918,0.0,12.71084835226122,0.1792
10766,12,21,5803.334906670842,6053.793521500843,0.9555555555555556,1.948349710254473,40.95430112594298,0,0.0,2,0,1.9864108863659808,28.954453363209684,0.0,0,72.0,0.0,20.32356147030337,4.794537184071822,26.79578233501984,0.179206
10767,12,21,5826.978374875393,7481.057447762637,0.8703703703703705,1.799319727891156,47.906585298188,0,0.0,1,0,1.5320554280168128,27.567631415296862,0.0,0,94.0,0.0,0.0,4.794537184071822,18.49409329862616,0.179213
10768,12,21,5980.275859320592,7667.399911085994,0.8703703703703705,1.7986898463088945,48.53069239109399,1,0.0,2,0,1.5320554280168128,27.567631415296862,0.0,0,92.0,0.0,0.0,4.794537184071822,17.991177721861547,0.179222
10769,12,21,5742.3061066161445,7563.936938993291,0.8133333333333335,2.5280927185689093,54.54572851079199,1,0.0,3,0,1.3267598941866543,27.567631415296862,0.0,0,104.0,0.057037037037037,6.606881964512918,4.794537184071822,17.99956988248318,0.179228
10770,12,21,5990.511154900392,7929.5194016638,0.7666666666666668,2.080215419501134,60.45236707599999,3,0.0,2,0,1.1692923156924495,27.567631415296862,0.0,0,115.0,0.1037037037037036,0.0,10.213054789681411,21.415156411648788,0.179235
10771,12,21,5880.122163495194,7033.589168904283,0.8703703703703705,1.7896195515243138,41.177125803583984,0,0.0,3,0,1.5320554280168124,27.567631415296862,0.0,0,90.0,0.0,6.606881964512918,4.794537184071822,18.997008875390776,0.179246
10772,12,21,5896.960920741441,5609.103644594694,0.8740740740740741,1.720836482741245,42.031014959094,0,0.0,1,0,2.265141785882771,31.709340865373157,0.0,0,78.0,0.0,20.640100371266957,4.794537184071822,37.66179041100426,0.179251
10773,12,21,5458.3290059979945,6504.290937925039,0.8133333333333335,1.6135046611237092,43.31660624848998,0,4.999027777777778,3,0,1.5017818577833602,27.567631415296862,0.0,0,80.0,0.057037037037037,13.716679505790452,0.0,24.927173288379457,0.179258
10774,12,21,5889.824209731191,7915.117553996241,0.8133333333333335,2.525888133030991,53.418834851641,1,0.0,2,0,1.3267598941866543,27.567631415296862,0.0,0,106.0,0.057037037037037,0.0,9.901064578912528,16.490823152189332,0.179267
10775,12,20,6161.491627141095,8016.227132446084,0.8916666666666667,0.54,46.475043325584,0,0.0,6,0,1.812744876158174,25.90923688476644,0.0,0,96.0,0.0,26.427527858051672,0.0,26.427527858051672,0.179278
10776,12,21,5757.608784922543,7423.678525595288,0.8133333333333335,2.520912068531116,44.605120636188005,0,0.0,3,0,1.3267598941866543,27.567631415296862,0.0,0,88.0,0.057037037037037,0.0,4.794537184071822,16.99373872895395,0.179286
10777,12,21,5980.275859320592,7672.600583536991,0.8703703703703705,1.7986898463088945,49.46524252764099,1,0.0,2,0,1.5320554280168128,27.567631415296862,0.0,0,98.0,0.0,0.0,4.794537184071822,17.991177721861547,0.179294
10778,12,21,5774.009522987889,7010.204637638347,0.8133333333333335,2.5316830435878046,53.70815072969799,1,0.0,0,0,1.3267598941866543,27.567631415296862,0.0,0,98.0,0.057037037037037,0.0,4.794537184071822,16.99373872895395,0.179301
10779,12,20,5899.268070442195,7700.248748307987,0.7000000000000001,0.1124305555555555,58.263984158188,0,0.0,3,0,1.130952380952381,19.419011889093373,11.64912463690315,0,111.0,0.0,0.0,0.0,0.0,0.179311
10780,12,20,5867.472966130845,8228.673512757836,0.7000000000000001,0.1291666666666666,61.273178562735,0,0.0,2,0,1.130952380952381,19.419011889093373,12.152040213667762,0,115.0,0.0,0.0,0.0,0.0,0.179318
10781,12,21,5244.435011057743,6105.819123711685,0.7000000000000001,0.5952380952380952,43.00177824788599,0,4.990746488410179,4,0,1.1666666666666663,20.68979085671928,0.0,0,66.0,0.0,0.0,0.0,0.0,0.179323
10782,12,21,5869.008774766541,7923.565083601348,0.8133333333333335,2.5325963718820854,59.12999201999999,2,0.0,2,0,1.3267598941866554,27.567631415296862,0.0,0,94.0,0.057037037037037,0.0,9.901064578912528,16.99373872895395,0.179335
10783,12,21,5583.137552901192,6323.920503655593,0.7366666666666667,1.2278281683043593,49.14445215394301,1,0.0,2,0,1.1539679636045634,25.219115869700094,0.0,0,89.0,0.0485185185185185,0.0,5.106527394840706,10.707578205824394,0.17934
10784,12,21,5753.239931993041,7309.484416562896,0.8133333333333335,2.5325963718820854,60.168460969698,2,0.0,2,0,1.3267598941866543,27.567631415296862,0.0,0,110.0,0.057037037037037,6.606881964512918,4.794537184071822,17.99956988248318,0.179351
10785,12,21,5362.143819048244,6625.470808703735,0.7666666666666668,2.115394305870496,39.43586524788599,0,0.0,3,0,1.286221547261694,27.567631415296862,0.0,0,68.0,0.1037037037037036,6.606881964512918,0.0,22.92390314194263,0.179362
10786,12,21,5651.808613056942,7702.290057743592,0.7366666666666667,1.4685689090450995,59.256506025093984,1,5.184212962962963,1,0,1.1539679636045634,25.219115869700094,0.0,0,105.0,0.0485185185185185,0.0,5.106527394840706,10.707578205824394,0.179375
10787,12,20,6349.504321511594,8749.556976890786,0.7958333333333334,0.3266666666666666,52.377464576734994,0,0.0,3,0,1.3934721615297812,23.767527434690145,0.0,0,113.0,0.0,0.0,0.0,12.207932775496603,0.179385
10788,12,21,5525.060100936742,7268.138263570389,0.7366666666666667,1.4691358024691357,54.015537689339006,0,5.037407407407407,0,0,1.1539679636045637,25.219115869700094,0.0,0,104.0,0.0485185185185185,0.0,0.0,11.210493782589008,0.179396
10789,12,21,5519.593188248294,7390.385017471137,0.7366666666666667,1.4591836734693882,50.513697946188,0,5.030445956160242,2,0,1.1539679636045637,25.219115869700094,0.0,0,95.0,0.0485185185185185,0.0,5.106527394840706,11.210493782589008,0.1794
10790,12,20,5867.472966130847,8191.411495758037,0.7000000000000001,0.10921875,60.93568568303701,1,0.0,5,0,1.130952380952381,19.419011889093373,12.152040213667762,0,115.0,0.0,0.0,0.0,0.0,0.179409
10791,12,20,6432.773686425095,8671.640417831188,0.7000000000000001,0.0721354166666666,61.594538638188,1,0.0,3,0,1.0795454545454546,19.419011889093373,0.0,0,129.0,0.0,0.0,0.0,0.0,0.179413
10792,12,21,5530.08871191709,7157.841244278601,0.7696969696969697,2.1868228772990683,49.90365903,1,0.0,0,0,1.7091922613829156,31.709340865373157,0.0,0,73.0,0.1043771043771043,0.0,4.794537184071822,17.66070556127017,0.179418
10793,12,20,6300.512417646645,8619.370095740784,0.7000000000000001,0.0691666666666666,59.480624397584,0,0.0,2,0,1.0795454545454546,19.419011889093373,0.0,0,128.0,0.0,0.0,0.0,0.0,0.17942
10794,12,21,5742.260262646342,7569.62463238384,0.8133333333333335,2.53413958175863,55.777948485641,1,0.0,1,0,1.3267598941866543,27.567631415296862,0.0,0,108.0,0.057037037037037,0.0,4.794537184071822,17.496654305718565,0.179427
10795,12,21,6101.778239454442,7636.184284522697,0.8133333333333335,1.327128999748047,49.26257428254699,2,0.0,2,0,1.3652562343485093,27.567631415296862,0.0,0,103.0,0.057037037037037,0.0,0.0,22.412595404556384,0.179434
10796,12,21,5891.718330978391,7541.415854159595,0.8363636363636364,2.223072562358277,52.10067710969799,2,0.0,2,0,1.5577654880846583,28.954453363209684,0.0,0,107.0,0.119191919191919,13.213763929025836,5.106527394840706,34.628920340674625,0.179445
10797,12,21,5673.368421788491,6165.450479737737,0.7851851851851852,0.4509952128999748,41.469702857338994,0,0.0,2,0,1.3476358215214148,25.219115869700094,0.0,0,84.0,0.0,0.0,0.0,12.207932775496603,0.179457
10798,12,21,5827.024218845195,7454.021070063636,0.8703703703703705,1.7896195515243138,49.040194527037,0,0.0,3,0,1.5320554280168128,27.567631415296862,0.0,0,92.0,0.0,6.606881964512918,4.794537184071822,18.997008875390776,0.179462
10799,12,21,5510.286859446695,8068.571047050181,0.8363636363636364,3.348198538674729,43.16981747328198,0,0.0,4,0,1.5174237905437566,28.954453363209684,0.0,0,81.0,0.119191919191919,6.606881964512918,4.794537184071822,29.210063665072187,0.179475
10800,12,21,5906.404511148293,6600.862186030185,0.8703703703703705,1.7792894935752075,36.11565165588601,0,0.0,4,0,1.5320554280168128,27.567631415296862,0.0,0,77.0,0.0,6.606881964512918,4.794537184071822,18.49409329862616,0.179482
10801,12,21,5731.326437269445,7819.005959560184,0.8133333333333335,2.529478458049886,49.73602373073499,0,0.0,2,0,1.3267598941866543,27.567631415296862,0.0,0,100.0,0.057037037037037,0.0,9.901064578912528,17.496654305718565,0.17949
10802,12,21,5664.595342330695,7150.148229414484,0.89,2.654195011337868,36.44306608558401,0,0.0,5,0,1.751917338454869,28.954453363209684,0.0,0,72.0,0.0655555555555554,19.820645893538757,4.794537184071822,31.213333811509017,0.179494
10803,12,21,5765.547028556391,5653.951027186639,0.8166666666666668,1.7431342907533378,37.985496135641,0,0.0,1,0,1.9871670236328431,31.709340865373157,0.0,0,75.0,0.0574074074074074,14.09534396535438,4.794537184071822,25.71420869747659,0.179504
10804,12,21,5948.480755009241,7482.169790420042,0.8133333333333335,1.327097505668934,48.13156501394299,1,0.0,1,0,1.3652562343485093,27.567631415296862,0.0,0,112.0,0.057037037037037,0.0,5.106527394840706,22.915510981321,0.179512
10805,12,21,5774.05536695769,7126.528634547988,0.7851851851851852,0.7066641471403374,54.95951150248999,1,5.259027777777778,2,0,1.3476358215214148,25.219115869700094,0.0,0,102.0,0.0,6.606881964512918,0.0,12.207932775496603,0.179525
10806,12,21,5727.487021156295,7667.961293408137,0.8363636363636364,2.2210884353741487,43.44578400218801,0,0.0,2,0,1.5577654880846583,28.954453363209684,0.0,0,94.0,0.119191919191919,6.606881964512918,0.0,35.13183591743923,0.179528
10807,12,20,5867.472966130845,8286.796808692085,0.7000000000000001,0.1291666666666666,58.928891467584,0,0.0,2,0,1.130952380952381,19.419011889093373,12.152040213667762,0,119.0,0.0,0.0,0.0,0.0,0.179534
10808,12,21,5887.262416728742,6563.922678385541,0.89,1.4954648526077094,41.802811790792,0,0.0,1,0,1.781092676571431,28.954453363209684,0.0,0,92.0,0.0655555555555554,13.716679505790452,0.0,37.13510606387606,0.179538
10809,12,21,5609.778213165793,7211.366183260534,0.7851851851851852,0.6928697404887879,45.475243096735,0,5.097825963718821,3,0,1.3476358215214148,25.219115869700094,0.0,0,91.0,0.0,0.0,0.0,12.207932775496603,0.179544
10810,12,21,5884.255787786187,5144.059349131249,0.8740740740740742,1.719324766943814,40.361633448,0,0.0,0,0,2.2651417858827707,31.709340865373157,0.0,0,78.0,0.0,14.09534396535438,4.794537184071822,30.73805321131363,0.179549
10811,12,21,5832.445287563842,7332.749511345339,0.8703703703703705,1.7986898463088945,53.192216745339,1,0.0,2,0,1.5320554280168128,27.567631415296862,0.0,0,102.0,0.0,6.606881964512918,4.794537184071822,18.49409329862616,0.179556
10812,12,21,5678.83533447694,5980.146766558093,0.7851851851851852,0.4518140589569161,46.489715573094,1,0.0,3,0,1.3476358215214148,25.219115869700094,0.0,0,88.0,0.0,6.606881964512918,0.0,12.207932775496603,0.179563
10813,12,21,5668.388914474044,6567.347512769485,0.7851851851851852,0.6928697404887879,41.780152343037,0,5.148661186696901,3,0,1.3476358215214148,25.219115869700094,0.0,0,79.0,0.0,6.606881964512918,0.0,12.71084835226122,0.179568
10814,12,21,5747.773019304593,7474.018538747694,0.8133333333333335,2.53413958175863,57.558947011093984,1,0.0,1,0,1.3267598941866543,27.567631415296862,0.0,0,108.0,0.057037037037037,6.606881964512918,4.794537184071822,17.99956988248318,0.179572
10815,12,21,5864.553244951341,6924.89777581669,0.8703703703703705,1.7986898463088945,51.541111270792,1,0.0,2,0,1.5320554280168128,27.567631415296862,0.0,0,98.0,0.0,0.0,4.794537184071822,12.576187252464766,0.17958
10816,12,21,5510.286859446696,8068.837671722083,0.8363636363636364,3.348198538674729,43.25997255443299,0,0.0,4,0,1.5174237905437566,28.954453363209684,0.0,0,82.0,0.119191919191919,6.606881964512918,4.794537184071822,29.210063665072187,0.179588
10817,12,21,5609.778213165792,7210.832933916731,0.7851851851851852,0.6928697404887879,45.29493293443299,0,5.120927815570672,3,0,1.3476358215214148,25.219115869700094,0.0,0,86.0,0.0,0.0,0.0,12.207932775496603,0.179592
10818,12,21,5859.040488293092,7032.55003748714,0.8703703703703705,1.7986898463088945,51.99794103079198,1,0.0,2,0,1.5320554280168128,27.567631415296862,0.0,0,98.0,0.0,0.0,4.794537184071822,12.073271675700152,0.1796
10819,12,21,5304.066367083795,7517.565434716533,0.7666666666666668,2.3270345175107083,47.83797232558399,0,5.032424414210128,4,0,1.286221547261694,27.567631415296862,0.0,0,84.0,0.1037037037037036,13.213763929025836,0.0,23.42681871870725,0.179607
10820,12,20,6073.960083165646,9297.34461646228,0.7407407407407408,1.1566666666666667,57.94452491128199,0,0.0,4,0,1.1932171933251168,23.767527434690145,0.0,0,122.0,0.0550925925925925,0.0,0.0,11.210493782589008,0.179613
10821,12,21,6044.178536584991,7143.81750647564,0.8703703703703705,0.5475560594608214,46.63717425964099,1,0.0,2,0,1.5612201530045695,27.567631415296862,0.0,0,107.0,0.0,6.606881964512918,0.0,24.41586555099321,0.179625
10822,12,21,6033.198867238293,7271.696069083688,0.8703703703703705,1.7792894935752075,38.433056557886005,0,0.0,4,0,1.5320554280168124,27.567631415296862,0.0,0,82.0,0.0,6.606881964512918,4.794537184071822,18.49409329862616,0.179633
10823,12,21,5768.542610299442,7180.601389945992,0.8133333333333335,2.5258881330309904,52.692293044792,1,0.0,2,0,1.3267598941866543,27.567631415296862,0.0,0,102.0,0.057037037037037,0.0,4.794537184071822,16.993738728953947,0.179645
10824,12,21,6075.229267129441,8011.128188648139,0.8133333333333335,1.3271289997480475,51.33935051364098,2,0.0,2,0,1.3652562343485093,27.567631415296862,0.0,0,120.0,0.057037037037037,0.0,5.106527394840706,22.412595404556384,0.17965
10825,12,21,5684.8813404789935,6259.309640315092,0.7851851851851852,0.6933106575963721,49.98605403079198,1,5.304010770975056,4,0,1.3476358215214148,25.219115869700094,0.0,0,88.0,0.0,13.716679505790452,0.0,13.716679505790452,0.179657
10826,12,20,6322.9553491865945,8959.616885366833,0.7958333333333334,0.3266666666666666,56.340882168734986,0,0.0,3,0,1.3934721615297812,23.767527434690145,0.0,0,115.0,0.0,0.0,0.0,12.207932775496603,0.179666
10827,12,21,5991.301372637093,7347.665744061894,0.8703703703703705,1.7986898463088945,55.221638391094,1,0.0,2,0,1.5320554280168128,27.567631415296862,0.0,0,100.0,0.0,6.606881964512918,4.794537184071822,18.997008875390776,0.179678
10828,12,21,6301.781601610439,7613.070187295091,0.7851851851851852,0.3511904761904761,56.759613377093984,2,0.0,0,0,1.230450097910857,25.219115869700094,0.0,0,129.0,0.0,0.0,0.0,11.202101621967376,0.179685
10829,12,21,5642.723064957442,7687.646293450492,0.7916666666666669,2.9302721088435377,52.010022013942994,1,0.0,0,0,1.334438299597885,28.954453363209684,0.0,0,108.0,0.1638888888888886,0.0,0.0,33.63148134776702,0.17969
10830,12,21,5716.430846356088,6830.449032952297,0.7696969696969699,1.6242756361803974,50.69394238254701,1,0.0,0,0,1.6155225284665862,31.709340865373157,0.0,0,87.0,0.1043771043771042,7.109797541277533,0.0,18.75268918140918,0.179698
10831,12,21,5763.029853641193,7244.549911180193,0.8133333333333335,2.5258881330309904,51.17330409794301,1,0.0,2,0,1.3267598941866554,27.567631415296862,0.0,0,100.0,0.057037037037037,0.0,9.901064578912528,16.490823152189336,0.179705
10832,12,21,6080.696179817889,7635.127442114093,0.8133333333333335,1.3388447971781308,54.95381156739599,2,0.0,0,0,1.3652562343485093,27.567631415296862,0.0,0,120.0,0.057037037037037,0.0,5.106527394840706,22.412595404556384,0.179714
10833,12,21,5648.235821615694,7586.527443156096,0.7916666666666669,2.9260204081632653,52.920236863396006,2,0.0,3,0,1.334438299597885,28.954453363209684,0.0,0,107.0,0.1638888888888886,13.213763929025836,5.106527394840706,34.13439692453164,0.179721
10834,12,21,5858.074949389644,8252.71619232919,0.8133333333333335,2.5280927185689093,54.52540068649,1,0.0,3,0,1.3267598941866543,27.567631415296862,0.0,0,106.0,0.057037037037037,0.0,9.901064578912528,16.99373872895395,0.179728
10835,12,21,6235.05050667169,6869.027298175595,0.8703703703703705,0.5629251700680272,49.07013924624499,1,0.0,0,0,1.5612201530045695,27.567631415296862,0.0,0,110.0,0.0,7.109797541277533,0.0,24.918781127757825,0.179738
10836,12,21,5718.488543108041,6516.698866103588,0.8166666666666668,1.744646006550769,36.10109722788601,0,0.0,2,0,1.987167023632844,31.709340865373157,0.0,0,73.0,0.0574074074074074,13.08951281182515,4.794537184071822,25.21129312071197,0.179744
10837,12,21,5525.060100936743,7209.969123666338,0.7366666666666667,1.4587427563618045,56.49546539333899,1,5.073726851851852,3,0,1.1539679636045637,25.219115869700094,0.0,0,103.0,0.0485185185185185,0.0,5.106527394840706,11.210493782589008,0.179751
10838,12,21,5583.183396870992,6413.039029885486,0.7366666666666667,1.2278911564625847,45.860768410188,0,0.0,1,0,1.1539679636045637,25.219115869700094,0.0,0,87.0,0.0485185185185185,0.0,0.0,11.210493782589008,0.179756
10839,12,21,5764.004664389192,8275.307080926443,0.7916666666666669,2.9302721088435373,52.91818997194299,1,0.0,0,0,1.334438299597885,28.954453363209684,0.0,0,109.0,0.1638888888888886,0.0,5.106527394840706,33.12856577100241,0.179762
10840,12,21,5519.593188248294,7395.318680815784,0.7366666666666667,1.4591836734693882,51.339812068735,0,5.029890400604686,2,0,1.1539679636045637,25.219115869700094,0.0,0,97.0,0.0485185185185185,0.0,0.0,11.210493782589008,0.179771
10841,12,21,6080.742023787691,7756.142416873944,0.8133333333333335,1.327128999748047,56.781772810245,2,0.0,2,0,1.3652562343485093,27.567631415296862,0.0,0,117.0,0.057037037037037,6.606881964512918,5.106527394840706,22.915510981321003,0.179782
10842,12,21,5889.870053700993,7914.36352395034,0.8133333333333335,2.5273368606701947,53.01272899933901,0,0.0,1,0,1.3267598941866543,27.567631415296862,0.0,0,98.0,0.057037037037037,0.0,4.794537184071822,16.993738728953947,0.179788
10843,12,20,6614.072703038293,9032.049956594592,0.7958333333333334,0.3286631944444443,61.28312758279199,1,0.0,4,0,1.3934721615297812,23.767527434690145,0.0,0,115.0,0.0,6.606881964512918,0.0,12.71084835226122,0.179792
10844,12,21,6107.245152142889,7546.220040307297,0.8133333333333335,1.3388447971781308,52.41143339169799,2,0.0,0,0,1.3652562343485093,27.567631415296862,0.0,0,107.0,0.057037037037037,0.0,5.106527394840706,22.412595404556384,0.179797
10845,12,21,6044.178536584992,6995.628237672939,0.8703703703703705,1.789241622574956,46.33146313933899,0,0.0,2,0,1.532055428016814,27.567631415296862,0.0,0,95.0,0.0,7.109797541277533,4.794537184071822,18.997008875390776,0.179802
10846,12,21,5922.896937153241,6250.003695947942,0.8703703703703705,1.7892416225749557,43.24891739679199,0,0.0,2,0,1.5320554280168128,27.567631415296862,0.0,0,83.0,0.0,13.716679505790452,4.794537184071822,19.49992445215539,0.179811
10847,12,21,5881.841348010094,6774.800168707734,0.89,1.4770723104056434,34.683056599886,0,0.0,5,0,1.781092676571432,28.954453363209684,0.0,0,76.0,0.0655555555555554,26.427527858051672,0.0,37.63802164064068,0.179818
10848,12,21,5884.357297042743,8068.405766596885,0.8133333333333335,2.5195893172083643,48.860238783886,1,0.0,4,0,1.3267598941866543,27.567631415296862,0.0,0,98.0,0.057037037037037,0.0,9.901064578912528,16.490823152189332,0.179827
10849,12,21,5748.4715491016905,5201.926862071595,0.7851851851851852,0.4518140589569161,43.787355059396,1,0.0,3,0,1.3476358215214148,25.219115869700094,0.0,0,70.0,0.0,13.716679505790452,0.0,13.716679505790452,0.179832
10850,12,21,5980.321703290393,7709.328966758537,0.8703703703703705,1.799319727891156,49.604144312188,0,0.0,1,0,1.5320554280168124,27.567631415296862,0.0,0,104.0,0.0,0.0,4.794537184071822,18.49409329862616,0.179837
10851,12,21,5980.321703290393,7666.287952863037,0.8703703703703705,1.799319727891156,48.323993608188,0,0.0,1,0,1.5320554280168128,27.567631415296862,0.0,0,94.0,0.0,0.0,4.794537184071822,18.49409329862616,0.179844
10852,12,21,6235.05050667169,6683.843021479445,0.8703703703703705,0.5629251700680272,48.535371260245,1,0.0,0,0,1.5612201530045693,27.567631415296862,0.0,0,107.0,0.0,7.109797541277533,0.0,24.918781127757825,0.179855
10853,12,21,6012.116807601741,7149.109097997343,0.8703703703703705,1.7892416225749557,47.263881312792,0,0.0,2,0,1.5320554280168124,27.567631415296862,0.0,0,95.0,0.0,6.606881964512918,4.794537184071822,18.49409329862616,0.179867
10854,12,21,5819.39931554354,7320.940180730897,0.7696969696969699,1.291761148904006,50.263985129396005,1,0.0,0,0,1.531051092979414,31.709340865373157,0.0,0,97.0,0.1043771043771042,0.0,0.0,22.4997041090793,0.179872
10855,12,20,6603.047189721793,9330.564532072736,0.7958333333333334,0.3286631944444443,57.45508769418798,1,0.0,4,0,1.3934721615297812,23.767527434690145,0.0,0,117.0,0.0,0.0,0.0,11.70501719873199,0.179882
10856,12,21,5631.789239580545,8006.222273847386,0.7916666666666669,2.930964978584026,45.22973690703701,0,0.0,1,0,1.334438299597885,28.954453363209684,0.0,0,98.0,0.1638888888888886,0.0,0.0,33.63148134776702,0.179891
10857,12,21,5768.588454269242,7237.79610353649,0.8133333333333335,2.5273368606701947,49.59874473133899,0,0.0,1,0,1.3267598941866543,27.567631415296862,0.0,0,100.0,0.057037037037037,6.606881964512918,4.794537184071822,17.496654305718565,0.179896
10858,12,21,6001.403762926944,7615.249409913534,0.8703703703703705,1.7896195515243138,40.880278381584,0,0.0,3,0,1.5320554280168124,27.567631415296862,0.0,0,90.0,0.0,0.0,4.794537184071822,18.49409329862616,0.179903
10859,12,21,6139.352725095941,7175.759798975395,0.8133333333333335,1.327128999748047,51.61317863739599,2,0.0,2,0,1.3652562343485093,27.567631415296862,0.0,0,109.0,0.057037037037037,7.109797541277533,5.106527394840706,23.418426558085613,0.179908
10860,12,21,5817.812628881591,6300.842297544442,0.8166666666666668,1.2475434618291763,45.34339677394299,0,0.0,2,0,1.7957889617888692,31.709340865373157,0.0,0,94.0,0.0574074074074073,13.08951281182515,0.0,34.95020139937158,0.179913
10861,12,21,5526.733441481843,7590.835784782889,0.8363636363636364,3.3446712018140583,53.819041108489984,1,0.0,3,0,1.5174237905437569,28.954453363209684,0.0,0,96.0,0.119191919191919,13.213763929025836,4.794537184071822,29.7129792418368,0.179922
