,n_ws^third_difference,GSenergy_pa_arithmetic_average,BCCenergy_pa_max_value,GSenergy_pa_composition_average,BCCenergy_pa_composition_average,BCCenergy_pa_min_value,GSenergy_pa_max_value,GSenergy_pa_min_value,NpValence_difference,SecondIonizationEnergy_composition_average,NpValence_min_value,n_ws^third_min_value,AtomicRadii_composition_average,phi_difference,BCCvolume_padiff_max_value,AtomicRadii_arithmetic_average,SecondIonizationEnergy_min_value,NUnfilled_arithmetic_average,ICSDVolume_difference,ElectronAffinity_difference,BCCenergy_pa_arithmetic_average,BCCfermi_composition_average,IonicRadii_min_value,BCCfermi_difference,NUnfilled_composition_average,target
8298,0.47,-5.572273011666667,-8.57093238,-5.246080569,-3.734033276,-8.57093238,-9.19463357,-9.19463357,0.0,28.7202,4.0,1.36,0.9918,1.0500000000000007,0.4,1.1663333333333334,16.76,2.333333333333333,3.3000000000000007,31.099999999999994,-4.583554386666666,4.406728114,0.62,5.686746770000001,2.2,1.702
8299,0.4400000000000001,-5.898949531666667,-8.57093238,-5.4420864810000005,-3.920074868,-8.57093238,-9.19463357,-9.19463357,3.0,28.1878,1.0,1.39,0.989,1.2000000000000002,0.44,1.1616666666666666,16.76,3.6666666666666665,3.3000000000000007,96.1,-4.893623706666667,5.148990838,0.54,5.686746770000001,3.0,1.702
8300,0.3900000000000001,-6.200771530000001,-8.57093238,-5.62317968,-4.03303024,-8.57093238,-9.19463357,-9.19463357,1.0,28.1488,3.0,1.44,0.981,0.6000000000000005,0.4,1.1483333333333334,16.76,3.0,7.5,64.1,-5.081882660000001,4.891105250000001,0.58,5.686746770000001,2.6,-1.302
8301,0.26,-5.720372695,-8.57093238,-5.334940379000001,-3.826928006,-8.57093238,-9.19463357,-9.19463357,0.0,28.5264,4.0,1.57,0.9914,0.25,0.4,1.1656666666666666,16.76,2.333333333333333,3.3000000000000007,112.74,-4.738378936666667,4.797127381999999,0.62,5.686746770000001,2.2,-1.302
8302,0.08,-6.8763745430566665,-8.57093238,-6.0285414878340005,-4.183323694,-8.57093238,-9.19463357,-9.19463357,3.0,29.453,1.0,1.75,0.899,0.1000000000000005,0.4,1.0116666666666667,16.76,3.6666666666666665,9.6,114.1,-5.33237175,5.648097546,0.23,7.186073459999999,3.0,-0.737
8303,1.02,-5.291649245,-8.57093238,-5.077706309,-3.574741894,-8.57093238,-9.19463357,-9.19463357,0.0,26.423,4.0,0.81,1.147,3.0800000000000005,0.4,1.425,10.004,2.0,48.8,193.1,-4.31806875,3.916104292,0.62,7.160639580000001,2.0,-0.737
8304,0.1600000000000001,-5.902154723333334,-8.57093238,-5.444009596000001,-3.921091824,-8.57093238,-9.19463357,-9.19463357,0.0,28.0644,4.0,1.67,0.927,0.3500000000000005,0.4,1.0583333333333331,16.76,2.0,9.2,381.1,-4.895318633333334,5.215397965999999,0.45,5.686746770000001,2.0,2.349
8305,0.6700000000000002,-5.975039958333333,-8.57093238,-5.487740737,-3.96911419,-8.57093238,-9.19463357,-9.19463357,1.0,27.7596,3.0,1.16,1.043,1.25,0.4,1.2516666666666667,16.687,3.0,21.3,31.099999999999994,-4.97535591,5.288807611999999,0.62,5.686746770000001,2.6,2.349
8306,0.5900000000000001,-4.9211999,-8.57093238,-4.855436702,-3.33810525,-8.57093238,-9.19463357,-9.19463357,0.0,27.803800000000003,4.0,1.24,1.0008,1.3500000000000003,0.4,1.1813333333333331,16.76,2.0,7.5,0.0,-3.923674343333333,4.383835014000001,0.62,5.686746770000001,2.0,-5.499
8307,0.6400000000000001,-6.242665041666667,-8.57093238,-5.6483157870000005,-4.121073738000001,-8.57093238,-9.19463357,-9.19463357,0.0,26.5924,4.0,1.19,1.068,2.22,0.4,1.2933333333333332,10.851,9.333333333333332,20.4,91.1,-5.2286218233333335,4.327177044000001,0.62,5.686746770000001,6.4,-5.499
8308,0.08,-7.0106048733333335,-8.57093238,-6.109079686,-4.586054756,-8.57093238,-9.19463357,-9.19463357,0.0,27.8342,4.0,1.75,0.9536,0.3000000000000007,0.4,1.102666666666667,16.76,3.0,6.200000000000001,71.1,-6.003590186666667,4.824259102,0.62,5.686746770000001,2.6,-4.241
8309,0.1,-7.819047338333334,-8.57093238,-6.5941451650000005,-5.090998958,-8.57093238,-9.19463357,-9.19463357,0.0,27.7222,4.0,1.73,0.9528,0.75,0.4,1.1013333333333335,16.5,4.0,5.300000000000001,77.1,-6.845163856666667,5.191584688000001,0.62,5.686746770000001,3.2,-4.241
8310,0.3600000000000001,-5.877360098333334,-8.57093238,-5.4291328210000005,-3.918614898,-8.57093238,-9.19463357,-9.19463357,0.0,28.480600000000003,4.0,1.47,0.9586,0.9500000000000002,0.4,1.111,16.76,2.333333333333333,5.5,31.099999999999994,-4.891190423333334,4.471924094,0.62,5.686746770000001,2.2,2.696
8311,0.6100000000000001,-6.184326642776667,-8.57093238,-5.613312747666001,-4.08111359,-8.57093238,-9.19463357,-9.19463357,0.0,26.7562,4.0,1.22,1.0576,2.1900000000000004,0.4,1.276,11.67,3.333333333333333,17.6,91.1,-5.162021576666667,4.267718816,0.62,5.686746770000001,2.8,2.696
8312,0.6000000000000001,-6.171686406666667,-8.57093238,-5.605728606,-4.0744130080000005,-8.57093238,-9.19463357,-9.19463357,0.0,26.808,4.0,1.23,1.0544,2.18,0.4,1.2706666666666668,11.929,2.6666666666666665,16.6,91.1,-5.15085394,4.228212184,0.62,5.686746770000001,2.4000000000000004,1.88
8313,0.95,-5.260337438333334,-8.57093238,-5.058919225,-3.55595481,-8.57093238,-9.19463357,-9.19463357,0.0,26.6712,4.0,0.88,1.1114,2.9000000000000004,0.4,1.3656666666666666,11.245,4.333333333333334,34.5,91.1,-4.286756943333334,4.083036042,0.62,6.325980830000001,3.4000000000000004,1.88
8314,0.06,-7.412303278333334,-8.57093238,-6.350098729,-4.847134314,-8.57093238,-9.19463357,-9.19463357,0.0,27.6582,4.0,1.77,0.9512,0.4700000000000006,0.4,1.098666666666667,16.18,3.333333333333333,5.600000000000001,117.1,-6.438722783333334,4.88647484,0.55,5.686746770000001,2.8,2.769
8315,0.52,-5.654560259166667,-8.57093238,-5.2954529175000005,-3.785715594,-8.57093238,-9.19463357,-9.19463357,3.0,28.5242,1.0,1.31,0.985,1.3000000000000007,0.4,1.155,16.76,3.6666666666666665,5.600000000000001,112.1,-4.669691583333333,4.3861475,0.62,5.686746770000001,3.0,2.769
8316,0.6200000000000001,-6.2019489283333336,-8.57093238,-5.623886119,-4.09217485,-8.57093238,-9.19463357,-9.19463357,0.0,26.8412,4.0,1.21,1.0634,2.2,0.58,1.2856666666666667,12.095,7.333333333333333,18.9,91.1,-5.1804570100000005,4.275872594000001,0.62,5.686746770000001,5.2,-5.093
8317,0.4599999999999999,-6.189155006666667,-8.57093238,-5.616209766000001,-4.04571042,-8.57093238,-9.19463357,-9.19463357,2.0,27.609,2.0,1.37,0.977,0.8500000000000005,0.4,1.1416666666666668,15.934,3.333333333333333,8.2,31.099999999999994,-5.103016293333334,4.472184666,0.53,5.686746770000001,2.8,-5.093
8318,0.3800000000000001,-7.968574936666667,-8.57093238,-6.683861724,-5.1449673140000005,-8.57093238,-9.19463357,-9.19463357,0.0,27.4072,4.0,1.45,1.0158,1.8000000000000005,0.4,1.2063333333333333,14.925,4.666666666666667,8.399999999999999,0.0,-6.935111116666667,4.542710268,0.62,5.686746770000001,3.6000000000000005,-7.895
8319,0.5900000000000001,-4.733843679138,-8.57093238,-4.7430229694828006,-3.222003634,-8.57093238,-9.19463357,-9.19463357,0.0,28.174,4.0,1.24,1.023,1.2000000000000002,0.4,1.2183333333333333,16.76,2.0,9.8,31.099999999999994,-3.73017165,4.249803524000001,0.62,5.686746770000001,2.0,-7.895
8320,0.6100000000000001,-6.17628078389,-8.57093238,-5.608485232334001,-4.076982282,-8.57093238,-9.19463357,-9.19463357,0.0,26.7832,4.0,1.22,1.0562,2.18,0.586666667,1.2736666666666667,11.805,3.0,17.1,91.1,-5.155136063333333,4.223198968,0.62,5.686746770000001,2.6,-3.099
8321,0.6600000000000001,-5.5394091450000005,-8.57093238,-5.226362249,-3.720818466,-8.57093238,-9.19463357,-9.19463357,3.0,28.196,1.0,1.17,1.035,1.5000000000000004,0.4,1.2383333333333333,16.76,3.6666666666666665,12.1,112.1,-4.561529703333333,5.275829679999999,0.62,5.686746770000001,3.0,-3.099
8322,1.1800000000000002,-5.016321729443334,-8.57093238,-4.912509799666,-3.409340642,-8.57093238,-9.19463357,-9.19463357,0.0,30.7472,4.0,0.65,1.173,3.1500000000000004,0.4,1.4683333333333335,16.76,2.333333333333333,61.6,92.74,-4.042399996666667,3.585360332,0.62,8.81435938,2.2,1.661
8323,0.6500000000000001,-6.2929905533333335,-8.57093238,-5.678511094,-4.149210346,-8.57093238,-9.19463357,-9.19463357,0.0,26.634,4.0,1.18,1.0784,2.2300000000000004,0.5725,1.3106666666666669,11.059,5.0,23.4,91.1,-5.27551617,5.151166684,0.62,5.686746770000001,3.8,1.661
8324,0.8500000000000001,-5.273770795000001,-8.57093238,-5.066979239,-3.5631443980000004,-8.57093238,-9.19463357,-9.19463357,0.0,39.7498,4.0,0.98,1.013,2.5500000000000003,0.4,1.2016666666666669,16.76,2.333333333333333,7.600000000000001,81.3,-4.29873959,3.64161788,0.62,8.533071640000001,2.2,-1.367
8325,0.5900000000000001,-6.158141831666667,-8.57093238,-5.597601861,-4.067019224,-8.57093238,-9.19463357,-9.19463357,0.0,27.1998,4.0,1.24,1.0498,2.18,0.485,1.263,13.888,5.0,15.5,91.1,-5.138530966666667,4.189607838000001,0.62,5.79312185,3.8,-1.367
8326,0.6600000000000001,-5.164565928333333,-8.57093238,-5.001456319000001,-3.492771608,-8.57093238,-9.19463357,-9.19463357,0.0,27.4292,4.0,1.17,1.023,1.95,0.4,1.2183333333333333,15.035,2.0,9.4,371.1,-4.181451606666666,4.4134672340000005,0.62,5.686746770000001,2.0,-0.232
8327,0.2199999999999999,-7.65733024178,-8.57093238,-6.497114907068,-4.9641195940000005,-8.57093238,-9.19463357,-9.19463357,0.0,27.5502,4.0,1.61,0.951,0.9500000000000002,0.4,1.0983333333333334,15.64,3.6666666666666665,5.100000000000001,0.0,-6.63369825,5.111164690000001,0.62,5.686746770000001,3.0,-0.232
8328,0.06,-8.265844415,-8.57093238,-6.862223411,-5.359258996,-8.57093238,-9.19463357,-9.19463357,0.0,27.7144,4.0,1.77,0.9754,0.75,0.4,1.139,16.461,4.0,3.3000000000000007,45.1,-7.29226392,5.323575726,0.59,5.686746770000001,3.2,5.986
8329,1.0100000000000002,-5.070555619443334,-8.57093238,-4.945050133666,-3.440934382,-8.57093238,-9.19463357,-9.19463357,0.0,33.879400000000004,4.0,0.82,1.083,2.7,0.4,1.3183333333333334,16.76,2.333333333333333,25.700000000000003,88.39999999999999,-4.09505623,3.85922599,0.62,7.44503109,2.2,5.986
8330,0.1900000000000001,-8.014915668333334,-8.57093238,-6.711666163,-5.208701748,-8.57093238,-9.19463357,-9.19463357,0.0,27.2862,4.0,1.64,0.9888,1.3500000000000003,0.4,1.161333333333333,14.32,4.333333333333334,4.100000000000001,45.1,-7.041335173333334,4.576540568,0.62,5.686746770000001,3.4000000000000004,1.662
8331,0.6300000000000001,-6.237925605000001,-8.57093238,-5.645472125,-4.116187902,-8.57093238,-9.19463357,-9.19463357,0.0,26.5676,4.0,1.2,1.0672,2.2100000000000004,0.4,1.292,10.727,5.333333333333334,20.200000000000003,91.1,-5.220478763333333,4.285459122000001,0.62,5.686746770000001,4.0,1.662
8332,0.08,-6.499250015,-8.57093238,-5.802266771,-4.2778652500000005,-8.57093238,-9.19463357,-9.19463357,0.0,28.0558,4.0,1.75,0.9522,0.2000000000000001,0.4,1.1003333333333334,16.76,2.6666666666666665,6.5,31.099999999999994,-5.48994101,4.615334656,0.62,5.686746770000001,2.4000000000000004,-1.25
8333,0.0,-8.963913277066666,-8.57093238,-7.28106472824,-5.689753746,-8.57093238,-9.19463357,-9.19463357,0.0,24.4222,4.0,1.83,0.965,0.0,0.4,1.1216666666666668,16.76,8.333333333333332,5.199999999999999,31.099999999999994,-7.843088503333333,7.304978697999999,0.62,15.47047922,5.8,-1.25
8334,0.02,-8.390709821666668,-8.57093238,-6.937142655000001,-5.256510574,-8.57093238,-9.19463357,-9.19463357,0.0,24.4222,4.0,1.83,0.971,0.0,0.49,1.1316666666666668,16.76,3.333333333333333,3.5,31.099999999999994,-7.12101655,5.351640584,0.62,5.70378865,2.8,4.341
8335,0.0,-7.816279315000001,-8.57093238,-6.592484351,-5.053563624000001,-8.57093238,-9.19463357,-9.19463357,0.0,24.4222,4.0,1.83,1.0242,0.0,0.4,1.2203333333333333,16.76,9.0,10.9,31.099999999999994,-6.782771633333334,6.18566905,0.62,9.87393098,6.2,4.341
8336,0.1600000000000001,-6.363066681666667,-8.57093238,-5.720556771,-4.208240022,-8.57093238,-9.19463357,-9.19463357,0.0,28.3482,4.0,1.67,0.978,0.0499999999999998,0.4,1.143333333333333,16.76,2.0,3.3000000000000007,81.1,-5.373898963333334,4.63357399,0.62,5.686746770000001,2.0,-2.473
8337,0.6200000000000001,-6.232015605833334,-8.57093238,-5.6419261255,-4.111647192,-8.57093238,-9.19463357,-9.19463357,0.0,26.6028,4.0,1.21,1.065,2.2100000000000004,0.4,1.288333333333333,10.903,5.0,19.6,91.1,-5.212910913333333,4.268829364,0.62,5.686746770000001,3.8,-2.473
8338,0.6300000000000001,-6.241751811666667,-8.57093238,-5.647767849,-4.11974541,-8.57093238,-9.19463357,-9.19463357,0.0,26.5324,4.0,1.2,1.0686,2.2100000000000004,0.4,1.2943333333333336,10.551,5.666666666666667,20.5,91.1,-5.226407943333333,4.314580982000001,0.62,5.686746770000001,4.2,5.796
8339,0.05,-6.6599783850000005,-8.57093238,-5.898703793,-4.37506504,-8.57093238,-9.19463357,-9.19463357,0.0,28.1348,4.0,1.78,0.979,0.25,0.4,1.145,16.76,2.6666666666666665,3.3000000000000007,95.3,-5.65194066,5.140194508,0.62,5.686746770000001,2.4000000000000004,5.796
8340,0.3900000000000001,-9.426019926666669,-8.57093238,-7.558328718,-5.932891730000001,-8.57093238,-9.19463357,-9.19463357,0.0,24.4222,4.0,1.44,1.005,1.6000000000000003,0.4,1.1883333333333332,16.76,4.666666666666667,6.0,31.099999999999994,-8.248318476666666,7.410579695999999,0.62,15.99848421,3.6000000000000005,-0.399
8341,1.23,-4.971586833333333,-8.57093238,-4.885668862,-3.382424856,-8.57093238,-9.19463357,-9.19463357,0.0,29.8782,4.0,0.6,1.199,3.3000000000000003,0.4,1.5116666666666667,16.76,2.333333333333333,79.0,94.21,-3.9975403533333336,3.614352882,0.62,8.669396630000001,2.2,-0.399
8342,0.02,-8.789484413333334,-8.57093238,-7.17640741,-5.610393052,-8.57093238,-9.19463357,-9.19463357,0.0,24.4222,4.0,1.83,0.977,0.2000000000000001,0.4,1.1416666666666668,16.76,3.6666666666666665,3.3000000000000007,127.1,-7.71082068,5.345515644000001,0.53,5.686746770000001,3.0,0.436
8343,0.07,-7.068356998333334,-8.57093238,-6.143730961,-4.572034224,-8.57093238,-9.19463357,-9.19463357,0.0,28.0382,4.0,1.76,0.972,0.0,0.4,1.1333333333333333,16.76,3.0,5.800000000000001,31.099999999999994,-5.980222633333334,5.069941026,0.62,5.686746770000001,2.6,0.436
8344,0.0,-6.9757127375,-8.57093238,-6.531928571,-4.9042239180000005,-8.57093238,-9.19463357,-9.19463357,0.0,27.7742,4.0,1.83,0.968,0.0,0.4,1.0275,16.76,3.0,3.3000000000000007,31.099999999999994,-5.515341995,5.348232208000001,0.62,5.686746770000001,2.8,0.544
8345,0.5700000000000001,-6.022929271666667,-8.57093238,-5.516474325000001,-3.9680204680000006,-8.57093238,-9.19463357,-9.19463357,1.0,27.7282,3.0,1.26,1.021,1.0,0.4,1.215,16.53,3.0,16.2,40.1,-4.97353304,5.2740085180000005,0.62,5.686746770000001,2.6,0.544
8346,0.56,-6.745646188333334,-8.57093238,-5.950104475,-4.424455674,-8.57093238,-9.19463357,-9.19463357,0.0,26.9822,4.0,1.27,1.0242,2.1500000000000004,0.4,1.2203333333333333,12.8,5.0,10.9,123.0,-5.734258383333334,4.486536362000001,0.62,5.686746770000001,3.8,3.147
8347,0.33,-6.458781160000001,-8.57093238,-5.777985458,-4.17043952,-8.57093238,-9.19463357,-9.19463357,2.0,27.6912,2.0,1.5,0.967,0.7000000000000002,0.4,1.125,16.345,3.333333333333333,6.0,31.099999999999994,-5.310898126666667,5.579059089999999,0.26,6.84088118,2.8,3.147
8348,0.6200000000000001,-6.2216017033333335,-8.57093238,-5.635677784,-4.104685702,-8.57093238,-9.19463357,-9.19463357,0.0,26.636,4.0,1.21,1.0634,2.2,0.4,1.2856666666666667,11.069,4.666666666666667,19.1,91.1,-5.20130843,4.247553816,0.62,5.686746770000001,3.6000000000000005,4.11
8349,0.5900000000000001,-5.970824188333333,-8.57093238,-5.485211275,-3.96902253,-8.57093238,-9.19463357,-9.19463357,2.0,27.3486,2.0,1.24,1.027,1.25,0.4,1.225,14.632,3.333333333333333,13.0,31.099999999999994,-4.975203143333333,5.406285609999999,0.62,5.97701378,2.8,4.11
8350,0.99,-5.211413025000001,-8.57093238,-5.029564577,-3.525625424,-8.57093238,-9.19463357,-9.19463357,0.0,26.6282,4.0,0.84,1.133,3.0000000000000004,0.4,1.4016666666666666,11.03,2.0,42.0,309.1,-4.236207966666667,3.938290056,0.62,7.049710760000001,2.0,2.296
8351,0.2000000000000001,-8.600941671666668,-8.57093238,-7.063281765,-5.56031735,-8.57093238,-9.19463357,-9.19463357,0.0,24.4222,4.0,1.63,0.989,1.3500000000000003,0.4,1.1616666666666666,16.76,4.333333333333334,3.6000000000000014,81.1,-7.627361176666667,4.683424864000001,0.62,5.686746770000001,3.4000000000000004,2.296
8352,0.6100000000000001,-6.19354772389,-8.57093238,-5.618845396334001,-4.0869988180000005,-8.57093238,-9.19463357,-9.19463357,0.0,26.7272,4.0,1.22,1.0594,2.1900000000000004,0.4,1.279,11.525,3.6666666666666665,17.9,91.1,-5.17183029,4.269608622,0.62,5.686746770000001,3.0,3.257
8353,0.02,-8.102192223333333,-8.57093238,-6.764032096,-5.208389718,-8.57093238,-9.19463357,-9.19463357,0.0,27.4742,4.0,1.81,0.9746,0.1000000000000005,0.4,1.1376666666666668,15.26,3.6666666666666665,3.3000000000000007,71.1,-7.040815123333333,5.405003726,0.56,5.970604359999999,3.0,3.257
8354,0.0,-5.69757599389,-8.57093238,-5.321262358334,-3.756861126,-8.57093238,-9.19463357,-9.19463357,0.0,28.142200000000003,4.0,1.83,1.023,0.0,0.4,1.2183333333333333,16.76,2.6666666666666665,19.9,80.15,-4.621600803333333,5.187758992000001,0.62,5.686746770000001,2.4000000000000004,3.61
8355,0.55,-7.121322845,-8.57093238,-6.175510469000001,-4.643346804,-8.57093238,-9.19463357,-9.19463357,0.0,26.723,4.0,1.28,1.0626,2.1000000000000005,0.58,1.284333333333333,11.504,4.666666666666667,18.8,31.099999999999994,-6.0990769333333335,5.081202884,0.62,5.686746770000001,3.6000000000000005,3.61
8356,0.31,-7.242217531666667,-8.57093238,-6.248047281,-4.722291064,-8.57093238,-9.19463357,-9.19463357,0.0,27.1382,4.0,1.52,0.9926,1.6000000000000003,0.4,1.1676666666666666,13.58,4.666666666666667,3.6000000000000014,121.1,-6.2306507,4.191406344000001,0.61,5.784129320000001,3.6000000000000005,-2.885
8357,0.71,-5.408034335,-8.57093238,-5.1475373630000005,-3.640616988000001,-8.57093238,-9.19463357,-9.19463357,3.0,28.5078,1.0,1.12,1.045,1.5000000000000004,0.4,1.255,16.76,3.6666666666666665,14.5,111.1,-4.427860573333334,5.117969304000001,0.62,5.686746770000001,3.0,-2.885
8358,0.6000000000000001,-6.141767988333333,-8.57093238,-5.587777555000001,-4.056201264,-8.57093238,-9.19463357,-9.19463357,0.0,26.833,4.0,1.23,1.059,2.18,0.4,1.2783333333333335,12.054,2.333333333333333,16.1,91.1,-5.120501033333333,4.216894412,0.62,5.686746770000001,2.2,3.482
8359,0.32,-8.414588476666667,-8.57093238,-6.951469848,-5.393520302000001,-8.57093238,-9.19463357,-9.19463357,0.0,24.4222,4.0,1.51,0.98,1.5000000000000004,0.4,1.1466666666666667,16.76,8.666666666666666,7.100000000000001,31.099999999999994,-7.349366096666666,6.570004687999999,0.62,11.79560917,6.0,3.482
8360,0.1900000000000001,-7.630228721666667,-8.57093238,-6.480853995,-4.97788958,-8.57093238,-9.19463357,-9.19463357,0.0,27.3522,4.0,1.64,0.9672,1.1500000000000004,0.4,1.1253333333333333,14.65,4.333333333333334,3.5,91.1,-6.656648226666666,4.88718055,0.54,5.686746770000001,3.4000000000000004,3.842
8361,0.02,-8.970075365,-8.57093238,-7.284761981,-5.781797566000001,-8.57093238,-9.19463357,-9.19463357,0.0,24.4222,4.0,1.81,0.977,0.6000000000000005,0.4,1.1416666666666668,16.76,4.0,3.3000000000000007,81.1,-7.99649487,5.072071456,0.6,5.686746770000001,3.2,3.842
8362,0.6200000000000001,-6.80534175,-8.57093238,-5.985921812,-4.458096946,-8.57093238,-9.19463357,-9.19463357,0.0,26.8702,4.0,1.21,1.065,2.2,0.4,1.288333333333333,12.24,5.0,18.9,0.0,-5.79032717,4.242594042,0.62,5.686746770000001,3.8,2.857
8363,0.91,-5.141843185000001,-8.57093238,-4.987822673,-3.483539734,-8.57093238,-9.19463357,-9.19463357,0.0,26.8598,4.0,0.92,1.091,2.8200000000000003,0.4,1.3316666666666668,12.188,2.0,27.1,91.1,-4.16606515,3.967266516,0.62,6.904828460000001,2.0,2.857
8364,0.51,-5.063808463333334,-8.57093238,-4.94100184,-3.421455742,-8.57093238,-9.19463357,-9.19463357,0.0,28.015,4.0,1.32,0.9694,1.3000000000000007,0.4,1.129,16.76,2.0,3.3000000000000007,0.0,-4.06259183,4.379190810000001,0.62,5.686746770000001,2.0,1.598
8365,0.4200000000000001,-7.499128010000001,-8.57093238,-6.402193568,-4.883492416,-8.57093238,-9.19463357,-9.19463357,0.0,27.0482,4.0,1.41,1.023,1.95,0.4,1.2183333333333333,13.13,4.666666666666667,9.2,91.1,-6.4993196200000005,4.441786284000001,0.62,5.686746770000001,3.6000000000000005,1.598
8366,0.1,-3.879849268333333,-3.88991513,-4.230626323,-2.797829826,-3.88991513,-4.11736234,-4.11736234,0.0,28.6742,4.0,1.26,1.0448,0.0500000000000007,-4.47,1.2546666666666668,16.53,2.0,13.2,40.1,-3.023215303333333,4.332504424,0.76,5.31562832,2.0,3.617
8367,0.1299999999999999,-4.206525788333333,-3.88991513,-4.426632235,-2.983871418,-3.88991513,-4.11736234,-4.11736234,3.0,28.1418,1.0,1.26,1.042,0.2000000000000001,-4.47,1.25,16.53,3.333333333333333,13.599999999999998,96.1,-3.3332846233333333,5.074767147999999,0.54,5.31562832,2.8,3.617
8368,0.1799999999999999,-4.508347786666667,-3.88991513,-4.607725434000001,-3.09682679,-3.88991513,-4.11736234,-4.11736234,1.0,28.1028,3.0,1.26,1.034,0.3999999999999994,-4.47,1.2366666666666668,16.53,2.6666666666666665,12.9,64.1,-3.5215435766666667,4.816881560000001,0.58,5.31562832,2.4,-1.766
8369,0.31,-4.027948951666667,-3.88991513,-4.319486133,-2.8907245560000003,-3.88991513,-4.11736234,-4.11736234,0.0,28.4804,4.0,1.26,1.0444,0.75,-4.47,1.254,16.53,2.0,13.3,121.74,-3.178039853333334,4.722903691999999,0.76,5.31562832,2.0,-1.766
8370,0.49,-5.183950799723333,-3.88991513,-5.0130872418340005,-3.2471202440000004,-3.88991513,-4.11736234,-4.11736234,3.0,29.407,1.0,1.26,0.952,0.8999999999999995,-4.47,1.1,16.53,3.333333333333333,22.5,114.1,-3.772032666666667,5.573873856,0.23,7.186073459999999,2.8,3.446
8371,0.4499999999999999,-3.5992255016666665,-3.88991513,-4.062252063,-2.638538444,-3.88991513,-4.11736234,-4.11736234,0.0,26.377,4.0,0.81,1.2,2.0800000000000005,-4.47,1.5133333333333334,10.004,1.6666666666666663,45.5,193.1,-2.757729666666666,3.841880602,0.76,6.78952113,1.7999999999999998,3.446
8372,0.4099999999999999,-4.20973098,-3.88991513,-4.42855535,-2.9848883740000005,-3.88991513,-4.11736234,-4.11736234,0.0,28.0184,4.0,1.26,0.98,0.6499999999999995,-4.47,1.1466666666666667,16.53,1.6666666666666663,22.1,381.1,-3.3349795500000003,5.141174275999999,0.45,5.31562832,1.7999999999999998,-0.592
8373,0.1,-4.282616215,-3.88991513,-4.472286491,-3.03291074,-3.88991513,-4.11736234,-4.11736234,1.0,27.7136,3.0,1.16,1.096,0.25,-4.47,1.34,16.53,2.6666666666666665,17.999999999999996,40.1,-3.415016826666667,5.214583921999999,0.76,5.38962379,2.4,-0.592
8374,0.35,-3.6074946033333335,-3.88991513,-4.0672135240000005,-2.639285834,-3.88991513,-4.11736234,-4.11736234,0.0,26.7504,4.0,0.91,1.15,1.8500000000000003,-4.47,1.43,11.871,1.6666666666666663,26.8,297.1,-2.7589753166666666,4.101037178,0.76,5.49373825,1.7999999999999998,-3.539
8375,0.02,-3.2287761566666666,-3.88991513,-3.839982456,-2.4019018,-3.88991513,-4.11736234,-4.11736234,0.0,27.7578,4.0,1.24,1.0538,0.3500000000000005,-4.47,1.2696666666666667,16.53,1.6666666666666663,12.9,0.0,-2.36333526,4.3096113240000005,0.76,5.31562832,1.7999999999999998,-3.539
8376,0.07,-4.550241298333333,-3.88991513,-4.6328615410000005,-3.184870288,-3.88991513,-4.11736234,-4.11736234,0.0,26.5464,4.0,1.19,1.121,1.2200000000000002,-4.47,1.3816666666666666,10.851,8.999999999999998,17.099999999999998,91.1,-3.66828274,4.252953354000001,0.76,5.31562832,6.2,0.496
8377,0.49,-5.318181129999999,-3.88991513,-5.09362544,-3.649851306,-3.88991513,-4.11736234,-4.11736234,0.0,27.7882,4.0,1.26,1.0066,0.6999999999999993,-4.47,1.191,16.53,2.6666666666666665,19.1,71.1,-4.443251103333334,4.750035412,0.65,5.31562832,2.4,0.496
8378,0.47,-6.126623595,-3.88991513,-5.578690919,-4.154795508,-3.88991513,-4.11736234,-4.11736234,0.0,27.6762,4.0,1.26,1.0058,0.25,-4.47,1.1896666666666669,16.5,3.6666666666666665,18.2,77.1,-5.284824773333334,5.1173609980000005,0.62,5.31562832,3.0,-0.614
8379,0.71,-3.2429269016666664,-3.88991513,-3.848472903,-2.424354318,-3.88991513,-4.11736234,-4.11736234,0.0,29.3962,4.0,0.55,1.29,2.45,-4.47,1.663333333333333,16.53,2.0,50.2,95.61,-2.4007561233333337,3.61751479,0.76,7.91135019,2.0,-0.614
8380,0.2099999999999999,-4.184936355,-3.88991513,-4.4136785750000005,-2.982411448,-3.88991513,-4.11736234,-4.11736234,0.0,28.4346,4.0,1.26,1.0116,0.0499999999999998,-4.47,1.1993333333333334,16.53,2.0,18.4,40.1,-3.33085134,4.397700404,0.73,5.31562832,2.0,4.104
8381,0.04,-4.491902899443334,-3.88991513,-4.597858501666,-3.1449101400000004,-3.88991513,-4.11736234,-4.11736234,0.0,26.7102,4.0,1.22,1.1106,1.1900000000000004,-4.47,1.3643333333333334,11.67,3.0,14.3,91.1,-3.6016824933333336,4.193495126,0.76,5.31562832,2.6,4.104
8382,0.03,-4.479262663333333,-3.88991513,-4.59027436,-3.138209558,-3.88991513,-4.11736234,-4.11736234,0.0,26.762,4.0,1.23,1.1074,1.1800000000000002,-4.47,1.3590000000000002,11.929,2.333333333333333,13.3,91.1,-3.5905148566666667,4.153988494,0.76,5.31562832,2.2,5.269
