,n_ws^third_composition_average,HeatFusion_composition_average,GSenergy_pa_arithmetic_average,AtomicVolume_difference,ICSDVolume_composition_average,MeltingT_composition_average,MeltingT_min_value,ElasticModulus_composition_average,BulkModulus_min_value,GSenergy_pa_composition_average,SecondIonizationEnergy_composition_average,BCCenergy_pa_arithmetic_average,AtomicRadii_composition_average,phi_composition_average,ShearModulus_min_value,ShearModulus_max_value,MeltingT_difference,BCCefflatcnt_composition_average,BCCfermi_composition_average,BoilingT_composition_average,HeatVaporization_composition_average,ThermalExpansionCoefficient_composition_average,n_ws^third_arithmetic_average,MeltingT_max_value,ElasticModulus_min_value,target
2076,1.5724999999999998,46.1375,-7.754694091666668,18.14169554677288,17.2,2457.02,505.08,66.25,33.0,-8.339350951250001,16.91375,-6.2866696866666665,1.347,4.6225000000000005,18.0,38.0,3317.92,6.3422103005,6.8825688025,4302.25,596.3925,9.4,1.5499999999999998,3823.0,7.0,231.1772696
2077,0.5,16.883333333333336,-5.090854955,18572.180788772792,18.2,598.8666666666667,54.8,54.0,100.0,-4.979500605,28.859666666666666,-3.680881,0.9266666666666666,1.5666666666666669,0.0,0.0,1632.2,5.316625405333333,5.353827226666667,1117.7333333333331,121.9406,520.8666666666667,0.75,1687.0,162.0,231.1772696
2078,1.1933333333333334,22.41,-2.97183996,22.9208095858588,29.16666666666667,1241.6666666666667,923.0,75.8,17.0,-2.97183996,14.417000000000002,-2.780980143333333,1.63,3.5666666666666664,7.4,17.0,764.0,7.2322594826666675,5.6320978833333335,2097.666666666667,213.75666666666663,16.566666666666666,1.1933333333333334,1687.0,21.0,53.31226859
2079,1.7,24.0,-9.799519035,5.909195506423202,14.033333333333337,2370.0,2180.0,207.3333333333333,160.0,-9.70158487,15.773333333333332,-9.799064555,1.3090000000000002,4.45,38.0,115.0,570.0,5.9637985916666665,6.951969136666667,3635.0,456.36666666666673,5.7,1.685,2750.0,104.0,53.31226859
2080,1.37,27.232,-3.68463413,31.1072453705717,21.54,1440.908,1115.0,118.6,17.0,-4.0318950430000005,17.029,-3.49071896,1.4332,4.17,7.4,48.0,572.0,6.3877125810000015,6.296346465999999,2900.6,294.73400000000004,12.1,1.2933333333333334,1687.0,21.0,225.3101052
2081,1.265,16.945,-5.201437715,5.1821125251975,27.55,1358.89,903.78,73.5,42.0,-5.201437715,14.665,-5.031003145,1.598,3.825,20.0,29.0,910.22,7.324972334,6.4204814300000015,2481.5,186.385,10.5,1.265,1814.0,67.0,225.3101052
2082,1.419230769230769,12.769230769230768,-7.295765445,1.0935438297075992,16.515384615384615,1084.4338461538464,933.47,89.84615384615385,76.0,-4.291629631538462,18.64592307692308,-7.2481474499999985,1.4247692307692308,4.234615384615385,20.0,26.0,1962.53,6.45668139823077,7.831221453846153,2955.076923076924,313.84615384615387,21.69230769230769,1.58,2896.0,70.5,32.48732561
2083,1.6625,22.685,-7.576989205113334,8.239012747070504,13.9,1707.0,1519.0,195.5,100.0,-7.754112993835001,16.08625,-7.35263517,1.2605000000000002,4.7525,78.0,82.0,292.0,5.6988564227500005,7.598086055,2943.75,319.435,11.975,1.6266666666666667,1811.0,162.0,32.48732561
2084,1.4475,13.005,-5.187807145,18.314826613955898,22.325,1490.045,505.08,92.1,41.0,-5.17529900125,16.533,-5.108745286666666,1.545,4.5625,18.0,44.0,1322.97,6.9288251482500005,5.66415377,3241.25,367.5675,14.225,1.3733333333333333,1828.05,50.0,187.0696682
2085,0.5066666666666667,4.863333333333333,-6.2660095125,18574.560849330595,17.4,683.5333333333333,54.8,36.66666666666666,110.0,-5.762936976666667,27.938,-5.06050986,0.9693333333333332,1.2666666666666666,44.0,44.0,1886.2,5.416192019333334,3.04107265,1246.7333333333331,144.00726666666662,522.8666666666667,0.76,1941.0,110.0,187.0696682
2086,1.3266666666666669,9.393333333333334,-2.904337336666667,10.019721645584102,22.43333333333333,921.8033333333332,505.08,57.56666666666666,45.0,-2.904337336666667,16.729333333333333,-2.864349696666667,1.5539999999999998,4.25,17.0,27.0,832.25,6.996313097333332,6.380586273333333,2455.666666666667,247.46666666666664,20.333333333333336,1.3266666666666669,1337.33,44.4,127.08035929999998
2087,0.42,8.171000000000001,-2.742257201875,18574.399762702767,32.44,599.056,53.5,24.4,8.3,-2.8879641435,20.982,-2.32413582,1.4519999999999995,1.36,3.7,20.0,996.5,7.174933571,3.947258,1103.1760000000002,52.15596,384.7,0.525,1050.0,15.0,127.08035929999998
2088,0.3866666666666666,3.8486666666666665,-4.3652431525,18556.713707407194,23.3,218.0,54.8,11.333333333333336,31.0,-4.4957594033333335,28.973666666666663,-3.177567675,1.0533333333333332,1.3833333333333335,12.0,12.0,489.6,5.870547080666666,4.870074763333333,672.4000000000002,61.9406,524.4666666666667,0.58,544.4,34.0,47.57678297
2089,1.555,15.4025,-5.8011871725000015,18.314826613955898,19.25,1820.7875,1799.0,111.35,41.0,-5.46948087125,17.7825,-5.71565521,1.48375,4.8875,26.0,44.0,29.04999999999995,6.6162760475,4.698264245,3331.5,393.3,11.675,1.44,1828.05,64.4,47.57678297
2090,0.81,7.12,-1.92352226,0.0,62.8,1000.0,1000.0,13.0,9.6,-1.92352226,10.004,-1.92352226,2.22,2.32,4.9,4.9,0.0,10.05779862,1.59964069,2143.0,140.2,20.6,0.81,1000.0,13.0,333.4274177
2091,1.4333333333333331,20.585,-5.072936009999999,14.8309599370549,25.166666666666664,1282.986666666667,903.78,103.0,42.0,-4.754411453333333,17.207666666666668,-4.90752656,1.52,4.816666666666666,20.0,61.0,1137.62,7.119983291666667,8.16613847,2606.0,215.4633333333333,10.266666666666666,1.52,2041.4,67.0,333.4274177
2092,1.413333333333333,13.63,-5.607346305,13.2412754513171,21.83333333333333,1082.3866666666663,505.08,143.33333333333334,58.0,-5.058579900000001,15.781333333333333,-5.402454675,1.528333333333333,4.566666666666666,18.0,150.0,1731.92,6.948556150333332,8.489972973333334,3239.333333333333,358.7100000000001,17.4,1.5,2237.0,50.0,54.62096173
2093,1.6,54.57666666666667,-7.469952926666667,11.191288001321082,14.000000000000002,2526.0,1687.0,84.33333333333333,33.0,-7.8616711125,17.641833333333327,-5.811680196666668,1.2473333333333332,4.763333333333334,44.0,44.0,2136.0,5.831659373666666,6.0325058516666665,3742.166666666667,510.76666666666665,5.066666666666666,1.596666666666667,3823.0,7.0,54.62096173
2094,1.2666666666666666,23.153333333333336,-3.706223563333333,26.3427627849617,26.9,1245.1566666666668,933.47,84.5,17.0,-3.706223563333333,15.681333333333336,-3.4931522433333333,1.5733333333333333,3.8166666666666655,7.4,26.0,753.53,7.004070449666668,6.857970556666666,2574.0,268.1566666666667,16.0,1.2666666666666666,1687.0,21.0,82.17652240000002
2095,1.34,10.363333333333332,-4.545113158333333,16.066149266039105,25.6,1213.8033333333333,505.08,64.23333333333333,41.0,-4.545113158333333,15.797666666666668,-4.47322526,1.624,4.166666666666667,18.0,27.0,1293.92,7.293084370666666,6.09579762,3207.333333333333,336.0333333333333,15.833333333333332,1.34,1799.0,50.0,82.17652240000002
2096,1.6366666666666667,26.52333333333333,-10.395330115,4.201831338203698,15.066666666666668,2552.0,2183.0,147.0,160.0,-9.90997364,9.766666666666667,-10.395330115,1.3573333333333333,4.183333333333334,47.0,69.0,1107.0,6.157173063666668,6.11542917,4363.666666666667,543.4666666666667,7.700000000000001,1.6349999999999998,3290.0,129.0,173.4808377
2097,0.0,17.38,-3.14130250667,0.0,33.9,722.66,722.66,40.0,65.0,-3.14130250667,18.6,-2.83411842,1.6,0.0,16.0,16.0,0.0,7.678955297999999,7.95791419,1261.0,50.63,18.8,0.0,722.66,40.0,173.4808377
2098,1.7,28.295,-8.673483525,4.2766231695693016,14.8,2493.5,2237.0,217.0,170.0,-8.673483525,16.2,-8.501652720000001,1.3869999999999998,4.725,38.0,150.0,513.0,6.345141963,6.135323215,4492.5,592.745,7.75,1.7,2750.0,104.0,167.6592408
2099,1.1042105263157895,5.010526315789472,-2.53978976,4.5969944633948,20.610526315789475,639.7194736842105,453.69,24.37894736842105,11.0,-2.151951267894737,64.82389473684209,-2.5249938,1.5272631578947369,3.3342105263157897,4.2,27.0,883.6399999999999,6.422337896421052,1.4435344215789474,1933.7368421052636,184.43263157894745,39.305263157894736,1.275,1337.33,10.0,167.6592408
2100,1.7966666666666669,74.00666666666666,-11.0842571375,7.033644708703381,12.4,3737.666666666667,3695.0,269.66666666666663,33.0,-11.709104965,8.127666666666666,-8.915281355,1.2166666666666668,5.279999999999999,161.0,161.0,128.0,5.813028667999999,7.8116789366666675,5318.666666666667,520.0533333333333,3.333333333333333,1.79,3823.0,7.0,174.18499930000004
2101,1.22125,9.8,-5.2128234325000005,6.0464276204550025,30.6875,1313.78,505.08,59.0,41.0,-5.525767518124999,13.137,-5.11761148,1.73875,3.5562500000000004,18.0,26.0,1293.92,7.798924199375,5.41401113,3339.375,354.70125,15.3125,1.225,1799.0,50.0,174.18499930000004
2102,1.58125,67.31125,-7.582957421666666,16.184221203299874,13.575,2871.375,1814.0,74.75,33.0,-7.86862992625,19.2515,-5.984612386666668,1.225375,5.01375,29.0,150.0,2009.0,5.777153273624999,6.92857033,3809.625,533.72375,5.275,1.6,3823.0,7.0,120.03780890000002
2103,1.5500000000000005,18.291666666666668,-6.388812423446666,17.9787189781906,19.166666666666664,1488.06,903.78,146.66666666666666,42.0,-6.388812423446666,16.910999999999998,-6.22848796,1.403333333333333,4.833333333333334,20.0,78.0,1137.62,6.437210970666668,7.89473209,2764.0,266.05333333333334,13.833333333333336,1.5500000000000005,2041.4,67.0,120.03780890000002
2104,1.6566666666666667,43.26666666666667,-8.75310854,11.025613250501596,17.5,2808.666666666666,1814.0,393.33333333333337,57.0,-9.575640356666668,4.266666666666667,-8.25222841,1.4286666666666668,4.683333333333334,29.0,222.0,1492.0,6.4646183420000005,7.3354817799999985,4557.666666666667,520.0,6.7333333333333325,1.56,3306.0,80.0,15.678
2105,1.5566666666666666,18.366666666666667,-7.114035796666666,18.4140584742468,18.566666666666663,1632.593333333333,903.78,135.66666666666666,42.0,-7.114035796666666,15.786666666666669,-7.03822006,1.384,4.526666666666667,20.0,82.0,1279.22,6.350758064333332,7.098559076666668,2891.333333333333,288.0566666666666,10.4,1.5566666666666666,2183.0,67.0,15.678
2106,1.4333333333333331,11.856666666666667,-5.76032512,1.0418926412962008,16.933333333333334,1269.3133333333335,933.47,83.66666666666666,76.0,-5.08869112,17.078666666666667,-5.65572762,1.436,4.066666666666666,26.0,44.0,1007.53,6.46564026,6.168099263333334,3048.0,335.6,18.266666666666666,1.455,1941.0,70.5,21.11667054
2107,1.582,45.502,-7.703407256666668,19.0295152144296,20.1,2357.0,1687.0,297.68,41.0,-7.951168752999999,8.985999999999997,-7.191557856666668,1.4260000000000002,4.68,26.0,222.0,1619.0,6.5352034442,8.12311262,4106.8,473.3,5.34,1.52,3306.0,64.4,21.11667054
2108,1.643333333333333,30.42666666666667,-7.74007333,11.4414365092915,17.633333333333333,2342.6666666666665,1814.0,313.33333333333337,57.0,-8.224926743333334,15.44,-7.37151177,1.4186666666666667,4.683333333333334,29.0,173.0,793.0,6.400766739333331,7.324120526666667,3983.0,480.1133333333333,7.6,1.55,2607.0,80.0,255.9634837
2109,1.45,28.488000000000003,-4.170340713333334,28.23880103390789,22.7,1629.02,1115.0,119.8,17.0,-4.614742943,16.7642,-3.9734275,1.472,4.57,7.4,44.0,713.05,6.5968171982,6.619646258,2915.0,331.85400000000004,10.22,1.36,1828.05,21.0,255.9634837
2110,1.6669230769230767,10.100769230769233,-7.8032191174999985,9.948553103734106,8.83076923076923,1693.0769230769229,1560.0,291.92307692307696,130.0,-4.377835683076923,16.810153846153845,-7.753335724999999,1.143846153846154,4.973076923076921,69.0,132.0,1730.0,5.122036935307691,7.891504020769231,2972.8461538461543,330.8461538461538,10.915384615384616,1.65,3290.0,183.0,145.859655
2111,1.5875,37.57875,-7.7591197675,2.014244736296,18.8125,2351.375,1687.0,125.75,100.0,-8.342670208125,15.079375,-7.497665960000001,1.388125,4.29375,38.0,38.0,1063.0,6.451171238624999,6.78154429875,4325.5,565.9375,5.5375,1.5699999999999998,2750.0,104.0,145.859655
2112,1.498235294117647,21.80176470588236,-7.483063555,2.6107268494198994,15.941176470588234,1491.7123529411765,933.47,183.32352941176467,76.0,-5.504312736470588,14.397882352941178,-6.991276395,1.4088235294117646,4.482352941176472,26.0,222.0,2372.53,6.395366313058823,8.002484885882353,3378.5882352941176,370.04705882352937,18.86470588235294,1.62,3306.0,70.5,70.24211364
2113,1.346666666666667,17.91,-5.94629473,12.555106284982998,26.0,1249.52,903.78,81.33333333333333,42.0,-5.3366506000000005,15.546666666666669,-5.77559162,1.5426666666666666,4.2,20.0,44.0,1037.22,7.198221812000001,6.584824863333334,2426.666666666667,187.04666666666665,10.2,1.39,1941.0,67.0,70.24211364
2114,1.7233333333333332,21.396666666666672,-10.06844195,6.269364589641598,13.666666666666668,2304.0,1811.0,201.66666666666663,170.0,-9.474122753333331,10.786666666666669,-10.06844195,1.304,4.636666666666667,69.0,82.0,1479.0,5.911396919,6.113076803333334,3999.666666666667,478.6666666666666,9.966666666666669,1.7,3290.0,183.0,233.7018107
2115,1.6233333333333333,29.523333333333333,-7.8296166725,19.445338473219504,20.3,2337.6666666666665,1799.0,308.1333333333333,41.0,-8.284622305000001,15.253333333333336,-7.45561495,1.4866666666666668,4.666666666666667,26.0,173.0,808.0,6.721399019000001,6.917549993333334,4154.666666666666,509.6133333333333,8.033333333333333,1.52,2607.0,64.4,233.7018107
2116,1.77,117.4,-9.209713655,0.0,5.6,3823.0,3823.0,7.0,33.0,-9.209713655,24.383000000000003,-4.87176209,0.91,6.24,0.0,0.0,0.0,4.726663002,8.67608379,4300.0,715.0,1.0,1.77,3823.0,7.0,142.678
2117,1.335,16.64,-5.19539188,9.073742627014,21.0,1377.0,923.0,166.55,45.0,-3.368832095,11.27625,-4.8704132000000016,1.5392500000000002,3.975000000000001,17.0,210.0,1816.0,6.905944001,5.4748377325,2197.5,236.595,20.200000000000006,1.5,2739.0,44.4,142.678
2118,1.29,10.6,-2.9678150983333333,26.3427627849617,25.86666666666667,1128.6,933.47,56.6,17.0,-2.9678150983333333,17.073333333333334,-2.9206330533333333,1.614,3.966666666666667,7.4,27.0,403.85999999999984,7.098939094666668,5.554751043333333,2559.333333333333,256.6333333333333,19.866666666666667,1.29,1337.33,21.0,183.165
2119,1.4533333333333331,15.171666666666669,-7.295765445,1.0935438297075992,16.416666666666668,1260.5583333333334,933.47,112.41666666666666,76.0,-4.928870561666666,18.4335,-7.2481474499999985,1.4186666666666667,4.275,20.0,26.0,1962.53,6.442258211166668,7.909560826666667,3145.333333333333,340.7333333333333,20.05,1.58,2896.0,70.5,183.165
2120,1.66,18.716666666666672,-8.64047183,5.543379684912501,13.866666666666667,2100.333333333333,1941.0,209.3333333333333,110.0,-8.928886733333334,15.526666666666667,-8.583037845,1.3153333333333337,4.366666666666667,44.0,115.0,239.0,5.90814464,6.310078763333334,3149.333333333333,368.06666666666666,6.133333333333334,1.625,2180.0,110.0,129.99200000000002
2121,1.5875,32.26625,-7.1820893475,6.171479495632602,16.125,1997.0,1687.0,141.375,100.0,-7.621382183124998,15.285625,-6.920635539999998,1.320625,4.41875,47.0,47.0,496.0,6.014119114250001,7.7522942425,3489.875,413.8125,6.225,1.5699999999999998,2183.0,129.0,129.99200000000002
2122,1.5739999999999998,37.798,-7.02805045,19.445338473219504,20.18,2077.4,1687.0,249.68,41.0,-7.140740585,15.69,-6.60441343,1.42,4.68,26.0,173.0,920.0,6.496892482600001,8.116295868,3762.0,449.36800000000005,5.86,1.5133333333333332,2607.0,64.4,145.74790269999997
2123,1.13,7.299999999999999,-2.24051696,21.357161846676604,30.86666666666667,738.1,505.08,44.33333333333334,17.0,-2.24051696,14.470333333333333,-2.1875078966666663,1.693,3.583333333333333,7.4,19.0,609.9200000000002,7.524464434333334,5.29475505,1890.6666666666663,181.63666666666663,25.03333333333333,1.13,1115.0,21.0,145.74790269999997
2124,1.6625,17.93,-7.038517629999999,0.8534880475835003,14.474999999999998,1916.7875,1828.05,127.5,160.0,-6.0881461,18.385,-7.015136795,1.3615,5.15,44.0,47.0,354.9500000000001,6.08692252925,5.50399738,3347.0,406.65,10.95,1.6549999999999998,2183.0,127.0,190.9115756
2125,1.405,14.8325,-6.8498612275,5.674286676930901,18.05,1326.6025,933.47,87.625,76.0,-5.29764217375,17.852249999999994,-6.712418245,1.4635,4.050000000000002,26.0,30.0,1572.53,6.613473536000002,7.0062227075,3313.0,383.36750000000006,18.800000000000004,1.42,2506.0,70.5,190.9115756
2126,1.6155555555555556,39.712222222222216,-6.3392817625000015,6.2908679058653005,16.22222222222222,1931.4444444444448,1687.0,236.66666666666663,100.0,-6.237685789444446,17.11611111111111,-5.90599715,1.3311111111111111,5.011111111111111,150.0,150.0,550.0,6.117624621555556,8.783041204444443,3526.333333333333,419.6177777777778,5.088888888888889,1.63,2237.0,162.0,147.9069037
2127,1.6807692307692308,11.31153846153846,-8.3569196575,7.760557968545309,8.692307692307693,1724.2307692307693,1560.0,308.69230769230774,130.0,-4.4630203815384615,16.810153846153845,-8.307036265,1.1392307692307693,5.030769230769231,132.0,161.0,2135.0,5.101861109307691,8.04098347923077,2980.3076923076924,306.66,10.77692307692308,1.74,3695.0,301.0,147.9069037
2128,1.7266666666666666,19.206666666666667,-9.189402945,6.224768010774503,13.833333333333336,2124.0,1811.0,175.33333333333331,170.0,-8.88809675,15.56,-9.189402945,1.3036666666666668,4.636666666666667,38.0,82.0,939.0,5.913829297666666,5.93493631,3761.666666666667,463.0333333333333,10.3,1.705,2750.0,104.0,72.740025
2129,1.6676923076923076,9.595384615384614,-6.9241801125,9.903956524867011,8.869230769230768,1651.5384615384617,1560.0,285.84615384615387,130.0,-4.242598913076924,17.911692307692302,-6.87429672,1.1437692307692309,4.973076923076921,38.0,132.0,1190.0,5.122598253461538,7.850394676153847,2917.9230769230767,327.2384615384616,10.992307692307694,1.6549999999999998,2750.0,104.0,72.740025
2130,1.46,11.881666666666668,-2.5790110875,25.9901236859911,21.433333333333334,1300.275,1115.0,68.75,17.0,-2.999465435833333,19.07933333333333,-2.555856015,1.53,4.716666666666667,7.4,27.0,222.33,6.767787934333332,5.486534045,2900.333333333333,296.13666666666666,15.55,1.24,1337.33,21.0,113.0783836
2131,1.266,10.008,-3.1966771583333333,31.1072453705717,24.340000000000003,968.14,505.08,73.80000000000003,17.0,-3.446346677,16.3438,-3.1550239766666666,1.5532,3.95,7.4,48.0,852.69,6.8798952898,5.950799505999999,2781.4,267.28200000000004,19.86,1.2066666666666666,1357.77,21.0,113.0783836
2132,1.5736363636363635,62.20363636363636,-7.636478703333332,13.443621479149082,12.654545454545454,2532.807272727273,933.47,54.09090909090909,33.0,-7.358078129545453,20.64336363636364,-6.0988661933333335,1.218,5.0181818181818185,26.0,30.0,2889.53,5.782092276181817,7.627459433636364,3856.363636363636,550.94,9.927272727272726,1.5366666666666666,3823.0,7.0,213.6274711
2133,1.11,5.075,-2.915467,5.422727182189301,24.3,479.385,453.69,30.0,11.0,-2.915467,45.63500000000001,-2.8802301100000003,1.585,3.5,4.2,18.0,51.38999999999999,6.903476911,4.638877955,2245.0,218.735,34.0,1.11,505.08,10.0,213.6274711
2134,1.1875,6.93375,-0.896188936207,1.3894489740035,23.5,750.83,234.32,38.8,25.0,-1.2192306231035002,15.966,-0.836750895,1.6,3.6375,17.0,17.0,688.6800000000002,7.139164695,3.8818757625,1179.6825,110.525,30.85,1.205,923.0,22.0,47.95515735
2135,1.615,30.565,-7.530546074999998,1.0996659427033997,17.425,2801.8325,1337.33,156.825,200.0,-9.690972807499998,5.13025,-7.51792618,1.433,4.324999999999998,27.0,69.0,1952.67,6.5750575825,5.5783716975,5080.5,633.8575,8.274999999999999,1.6,3290.0,78.3,47.95515735
2136,1.735,31.31,-8.89388607,0.3036522476325008,13.8,2461.0,2183.0,331.0,160.0,-8.89388607,7.325,-8.58320813,1.339,4.9,47.0,210.0,556.0,6.0447266465,8.047503355,4190.5,505.14,7.4,1.735,2739.0,129.0,248.5819256
2137,1.3225,11.90375,-3.785390995,7.861829588892499,21.325,1202.6,923.0,77.05,45.0,-2.6638316525,15.917000000000002,-3.71940441,1.5450000000000002,4.0,17.0,61.0,1118.4,6.9212376615,4.9948644925,2046.75,223.3125,20.8,1.475,2041.4,44.4,248.5819256
2138,1.24,2.295,-0.250105562414,0.0,23.8,234.32,234.32,22.0,25.0,-0.250105562414,18.759,-0.15983096,1.6,4.2,0.0,0.0,0.0,7.095825092999999,3.26813685,629.73,59.3,49.0,1.24,234.32,22.0,43.01283409
2139,1.3066666666666666,8.82,-3.65623619,12.2683989935009,23.666666666666664,793.3633333333332,453.69,62.66666666666667,11.0,-3.990190954444445,22.63222222222223,-3.617157706666666,1.557777777777778,4.294444444444445,4.2,44.0,1374.36,7.004520796222223,7.2116078522222224,2815.222222222222,297.32444444444445,22.4,1.2966666666666666,1828.05,10.0,43.01283409
2140,1.31,5.585,-3.0122553025,0.0,19.6,302.91,302.91,11.0,0.0,-3.0122553025,20.51,-2.97839076,1.41,4.1,0.0,0.0,0.0,6.596508714,3.94985673,2477.0,256.06,19.7,1.31,302.91,11.0,37.511
2141,1.51,11.936666666666667,-3.477557865,0.3526390989705987,16.8,1202.71,933.47,75.69999999999997,76.0,-3.3882694466666665,19.956666666666667,-3.417319975,1.4380000000000002,4.833333333333334,26.0,27.0,403.85999999999984,6.452840452,6.591195233333332,3016.666666666666,313.22,17.166666666666668,1.48,1337.33,70.5,37.511
2142,1.6366666666666667,59.20333333333333,-8.268845438333333,9.22163984389218,13.433333333333335,3074.911666666667,933.47,105.58333333333331,33.0,-9.619841508333332,11.265666666666664,-6.791116253333333,1.2566666666666666,4.805,26.0,69.0,2889.53,5.962976975166667,6.904161941666668,4764.166666666667,655.3000000000002,7.333333333333332,1.596666666666667,3823.0,7.0,55.59463722
2143,1.6366666666666667,23.066666666666663,-9.7300079375,10.1757737205472,15.466666666666663,2288.6666666666665,2180.0,219.0,110.0,-9.655244138333334,15.975,-9.63972847,1.354,4.3,30.0,115.0,326.0,6.104121051333332,6.895585303333334,3588.0,446.69000000000005,5.233333333333333,1.59,2506.0,139.0,55.59463722
2144,1.24,9.1,-1.9900654666666664,25.9901236859911,27.5,1015.5166666666668,594.22,53.76666666666666,17.0,-1.9900654666666664,16.433333333333334,-1.95068369,1.6336666666666666,3.9166666666666665,7.4,27.0,743.1099999999999,7.209180822,4.279491336666666,1975.333333333333,192.99,22.433333333333334,1.24,1337.33,21.0,67.92335788
2145,1.4,16.876666666666665,-5.1802166666666665,15.493037175225398,23.266666666666666,1515.2766666666666,903.78,91.33333333333334,42.0,-5.1802166666666665,16.32,-5.051006396666667,1.5236666666666665,4.366666666666666,20.0,44.0,924.27,6.930112571666665,6.009317346666667,2733.0,255.35666666666668,10.933333333333335,1.4,1828.05,67.0,67.92335788
2146,1.63,36.57,-11.85139954,0.0,17.6,3290.0,3290.0,183.0,200.0,-11.85139954,0.0,-11.85139954,1.43,4.05,69.0,69.0,0.0,6.618497239,5.43624355,5731.0,737.0,6.3,1.63,3290.0,183.0,92.93028638
2147,1.61,46.33666666666667,-7.3097757875,6.448503307312702,18.0,1993.666666666667,1687.0,251.3333333333333,100.0,-6.681489860000001,16.483333333333334,-6.736471385,1.3216666666666668,4.933333333333334,173.0,173.0,920.0,6.126800453333333,9.52970321,3589.666666666667,428.59,3.866666666666666,1.665,2607.0,162.0,92.93028638
2148,1.0894736842105264,12.938947368421054,-3.6474024575,1.5276803632624976,21.26315789473684,713.3342105263158,453.69,42.0,11.0,-2.6183145089473685,63.94473684210527,-3.383772585,1.501578947368421,3.2394736842105263,4.2,4.2,1233.31,6.362420857473683,2.26662043,1943.0,191.71052631578945,36.86315789473685,1.24,1687.0,10.0,71.18962689
2149,1.6833333333333331,59.13333333333333,-9.6515175925,9.177043265025082,13.933333333333335,3107.666666666666,2750.0,71.66666666666666,33.0,-9.798785571666668,17.674333333333333,-7.482541810000002,1.256,4.779999999999999,38.0,38.0,1073.0,5.992750584,6.15990931,4778.0,698.4,5.199999999999998,1.705,3823.0,7.0,71.18962689
2150,1.4442857142857144,11.152857142857144,-6.01545374,4.8170595479676015,15.9,1058.8314285714284,933.47,90.57142857142856,76.0,-4.3940032971428575,18.44971428571429,-5.967835745,1.403,4.304285714285714,26.0,82.0,877.53,6.338873077000001,7.576561992857143,2840.857142857143,299.1857142857143,21.485714285714288,1.58,1811.0,70.5,253.4567195
2151,1.7459999999999998,59.56,-9.3577150975,3.267847758601881,9.44,2837.2,2180.0,158.20000000000005,33.0,-9.387315386,19.6532,-7.188284834999998,1.1134,5.2860000000000005,115.0,115.0,1643.0,5.2703456208,8.256659118,3486.4,489.7,3.3400000000000003,1.75,3823.0,7.0,253.4567195
2152,1.2666666666666666,23.153333333333336,-3.706223563333333,26.3427627849617,26.9,1245.1566666666668,933.47,84.5,17.0,-3.706223563333333,15.681333333333336,-3.4931522433333333,1.5733333333333333,3.8166666666666655,7.4,26.0,753.53,7.004070449666668,6.857970556666666,2574.0,268.1566666666667,16.0,1.2666666666666666,1687.0,21.0,125.7549958
2153,1.6933333333333334,7.628333333333333,-7.119975445,18577.138503112063,20.1,722.5,63.05,58.33333333333334,230.0,-7.483797366666668,25.921666666666663,-4.9911613,1.0733333333333333,6.456666666666668,61.0,61.0,1978.35,5.285165254333334,6.756682116666667,1417.4733333333334,172.01186666666663,162.93333333333334,1.715,2041.4,175.0,125.7549958
2154,1.61375,15.76875,-6.456500845000001,2.9379308902424004,15.7875,1870.40625,1828.05,120.625,110.0,-6.12681927625,17.36125,-6.376140505,1.402375,4.83125,44.0,44.0,112.95000000000005,6.259807849374999,4.35792484375,3357.5,405.2625,10.6,1.595,1941.0,110.0,43.74685135
2155,1.5812499999999998,41.685,-8.638158772499999,1.969648157428903,18.5,2688.875,1687.0,175.125,100.0,-9.441468964375,6.129375,-8.376704965,1.38875,4.29375,69.0,69.0,1603.0,6.446610528625,7.11555772375,4771.75,595.25,4.9125,1.565,3290.0,162.0,43.74685135
2156,1.5233333333333334,30.26,-5.3984205075,28.7886368338589,23.9,2197.6666666666665,1115.0,362.33333333333326,17.0,-6.548450821666667,3.957,-5.07720739,1.5613333333333332,4.55,7.4,210.0,1624.0,6.902973058333334,7.391797676666666,3719.666666666666,427.2766666666667,11.7,1.37,2739.0,21.0,38.87077327
2157,1.47,27.382,-5.03307013,16.066149266039105,21.34,1569.5320000000002,1337.33,109.0,41.0,-4.746764201,17.1944,-4.808920243333334,1.4668,4.58,26.0,27.0,461.6700000000001,6.650733526200002,7.014086215999999,3244.4,352.032,8.98,1.4266666666666667,1799.0,64.4,38.87077327
2158,1.5875,32.26625,-7.1820893475,6.171479495632602,16.125,1997.0,1687.0,141.375,100.0,-7.621382183124998,15.285625,-6.920635539999998,1.320625,4.41875,47.0,47.0,496.0,6.014119114250001,7.7522942425,3489.875,413.8125,6.225,1.5699999999999998,2183.0,129.0,104.0642912
2159,1.7225,19.65,-8.586855337500001,7.006272297203601,12.85,2013.5,1768.0,182.0,170.0,-7.83362224125,16.375,-8.53670405,1.297,4.8375,38.0,75.0,982.0,5.78693715525,5.8307665725,3654.25,452.5,11.575,1.6949999999999998,2750.0,104.0,104.0642912
2160,1.6366666666666667,42.363333333333344,-8.8426518825,19.0295152144296,20.166666666666668,2803.666666666666,1799.0,388.13333333333327,41.0,-9.635335918333334,4.08,-8.33633159,1.4966666666666668,4.666666666666667,26.0,222.0,1507.0,6.785250621666667,6.928911246666666,4729.333333333334,549.5,7.166666666666668,1.53,3306.0,64.4,174.4720381
