,GSenergy_pa_composition_average,IsAlkali_arithmetic_average,MiracleRadius_min_value,IsAlkali_composition_average,GSenergy_pa_arithmetic_average,IonicRadii_composition_average,NsUnfilled_composition_average,BoilingT_max_value,BCCenergy_pa_arithmetic_average,NsValence_composition_average,GSmagmom_composition_average,Polarizability_arithmetic_average,NUnfilled_difference,ElectronAffinity_composition_average,HHIp_difference,ElasticModulus_max_value,IonicRadii_min_value,BCCmagmom_composition_average,Electronegativity_arithmetic_average,IonicRadii_max_value,BoilingT_composition_average,NValance_composition_average,IonicRadii_arithmetic_average,HeatVaporization_max_value,Column_arithmetic_average,target
7284,-3.754711994443333,0.0,175.0,0.0,-3.966422609165,1.37,0.6666666666666666,2840.0,-3.29559584,1.3333333333333333,0.0,12.5833965,3.0,65.2,0.0,63.0,1.03,0.0,1.71,1.54,960.0866666666666,4.666666666666667,1.285,230.0,2.0,6.37e-05
7285,-2.352949510666,0.5,155.0,0.2,-1.882170836665,0.942,0.2,2345.0,-1.87521056,1.8,0.0,26.44,4.0,32.872,1600.0,14.0,0.8,0.0,1.3,1.51,2082.4,10.6,1.155,226.335,7.0,6.37e-05
7286,-5.01468344375,0.0,102.0,0.0,-5.01468344375,0.3833333333333333,0.0,3186.0,-4.37498813,2.0,0.1984649,4.443333333333333,1.0,127.70666666666666,1300.0,208.0,0.17,0.0215224,2.2266666666666666,0.69,1485.74,7.0,0.3833333333333333,377.5,13.666666666666668,3.5e-05
7287,-3.7192630575,0.0,64.0,0.0,-3.3734201083333333,1.1975,0.25,3200.0,-2.5935262666666667,1.75,0.0,10.834,2.0,58.125,3700.0,124.0,0.73,0.0,2.0966666666666667,1.4,1258.8,6.25,1.13,300.5,9.666666666666666,3.5e-05
7288,-4.6561037225,0.0,134.0,0.0,-4.6561037225,0.8033333333333332,0.3333333333333333,4098.0,-4.566464423333334,1.6666666666666663,0.0,15.24,7.0,94.76666666666668,4000.0,175.0,0.62,0.0002683666666666,1.73,1.16,3437.333333333333,13.333333333333332,0.8033333333333332,510.45,8.666666666666666,5.36e-05
7289,-6.351040331666668,0.0,142.0,0.0,-6.351040331666668,0.7266666666666667,0.0,4876.0,-6.2535292333333325,1.3333333333333333,0.0,9.353333333333332,4.0,60.33333333333334,800.0,139.0,0.64,0.0,1.82,0.83,3662.333333333334,14.0,0.7266666666666667,661.07,9.333333333333334,5.36e-05
7290,-7.77745540125,0.0,102.0,0.0,-7.0089522475,0.6966666666666665,0.0,4682.0,-6.710132546666667,2.0,0.2580785333333333,9.676666666666666,5.0,56.95,1400.0,208.0,0.17,0.2806728666666666,1.7999999999999998,0.84,3746.916666666667,5.0,0.5533333333333332,590.5,9.333333333333334,2.85e-05
7291,-4.91034538,0.0,126.0,0.0,-4.27436619,0.7883333333333333,0.0,3618.0,-4.173258533333334,2.0,0.3969298000000001,12.273333333333332,7.0,74.0,8800.0,208.0,0.69,0.0430448,1.606666666666667,1.02,2900.333333333333,9.166666666666668,0.8866666666666667,393.3,8.333333333333334,2.85e-05
7292,-4.201968165334,0.0,110.0,0.0,-4.273176420556667,0.7999999999999999,0.4,3503.0,-4.035598813333333,1.6,0.0,12.673333333333336,4.0,113.72,8300.0,162.0,0.26,0.0,1.68,1.18,2943.8,8.2,0.8633333333333333,359.0,9.333333333333334,2.02e-05
7293,-5.949245595000002,0.0,115.0,0.0,-6.598423835,0.6666666666666666,0.0,4682.0,-6.341119430000001,2.0,0.0,11.105,5.0,68.0,100.0,94.0,0.58,0.0,1.755,0.84,2152.0,11.333333333333336,0.71,590.5,9.5,2.02e-05
7294,-4.19060798125,0.3333333333333333,64.0,0.25,-4.001880006666667,1.29,0.25,3103.0,-3.1979266133333333,1.75,1.5875e-06,21.95733333333333,8.0,86.7975,5500.0,80.0,0.75,0.0,1.8733333333333333,1.61,1061.05,4.0,1.2533333333333334,304.8,6.666666666666666,6.21e-05
7295,-2.7325442875,0.0,126.0,0.0,-2.7325442875,1.27,0.5,3200.0,-2.29871649,1.5,0.0,4.165,0.0,233.55,100.0,124.0,0.73,0.0,2.53,1.81,1719.48,9.0,1.27,300.5,14.0,6.21e-05
7296,-4.608467215556667,0.0,126.0,0.0,-4.608467215556667,0.7666666666666666,0.0,3236.0,-4.454756786666667,1.3333333333333333,0.1984649,5.699999999999998,0.0,120.38333333333333,2200.0,208.0,0.64,0.0215224,2.0700000000000003,0.97,2561.0000000000005,12.0,0.7666666666666666,393.3,12.0,7.75e-05
7297,-6.336394460715715,0.0,115.0,0.0,-5.961837717223332,0.7728571428571429,0.4285714285714285,5017.0,-5.714134646666667,1.5714285714285712,0.0,8.503333333333334,5.0,133.6357142857143,5600.0,104.0,0.58,0.0,1.96,0.97,2817.2857142857147,11.142857142857142,0.73,690.1,12.0,7.75e-05
7298,-6.674607890000001,0.0,72.0,0.0,-6.674607890000001,1.175,0.0,3236.0,-4.574098755,1.0,0.0,2.95,3.0,26.5,1900.0,127.0,0.64,0.0,2.62,1.71,1656.605,7.5,1.175,393.3,12.5,2.910000000000001e-05
7299,-3.880865185625,0.0,103.0,0.0,-3.808748007916667,0.6825,0.25,3141.0,-3.3815487166666665,1.75,0.0,10.863333333333332,1.0,144.135,8800.0,80.0,0.29,0.0,1.9166666666666663,1.15,1752.86,9.25,0.8133333333333332,292.88,10.0,2.910000000000001e-05
7300,-6.42309811,0.0,155.0,0.0,-6.807387405,0.8242857142857143,0.0,4273.0,-6.60377302,2.0,0.0,16.0,18.0,57.71428571428572,0.0,100.0,0.76,0.0,1.775,0.91,2894.142857142857,10.714285714285714,0.835,67.97,9.0,5.81e-05
7301,-4.813184266666667,0.0,115.0,0.0,-4.8943318425,0.6,0.0,3236.0,-4.652988445,1.3333333333333333,0.0,4.555,3.0,71.33333333333334,100.0,127.0,0.58,0.0,2.1900000000000004,0.64,1670.0,13.333333333333336,0.61,393.3,12.5,5.81e-05
7302,-4.176405592777779,0.0,64.0,0.0,-3.2287761566666666,1.2077777777777776,0.0,1860.0,-2.3633352600000004,2.0,0.0,4.907333333333333,1.0,116.51111111111108,7400.0,67.0,0.76,0.0,2.393333333333333,1.4,588.9555555555555,8.666666666666666,1.0366666666666666,99.87,14.333333333333332,6.54e-05
7303,-5.64204229,0.0,64.0,0.0,-6.0846674825,1.2833333333333332,0.0,5093.0,-4.86314921,2.0,0.0,16.451,6.0,94.06666666666666,0.0,73.0,1.05,0.0,2.37,1.4,1757.7333333333331,5.333333333333333,1.225,543.92,9.5,6.54e-05
7304,-3.262847443666,0.3333333333333333,110.0,0.2,-3.298283999443333,0.7659999999999999,0.8,3173.0,-3.113649303333333,1.2000000000000002,0.0,11.813333333333334,3.0,170.90400000000002,3600.0,162.0,0.26,0.0,1.79,1.02,2743.2,16.0,0.71,359.0,8.666666666666668,0.000152177
7305,-9.049876645,0.0,132.0,0.0,-9.049876645,0.63,1.0,4912.0,-8.87804584,1.0,0.0,10.7,3.0,108.0,800.0,330.0,0.59,0.18517845,2.22,0.67,4440.0,7.5,0.63,590.4,7.5,0.000152177
7306,-4.794354695770768,0.0,88.0,0.0,-4.09388881639,0.9392307692307692,0.4615384615384616,4273.0,-3.1183799766666667,1.5384615384615383,0.0,3.748931,4.0,48.369230769230754,3600.0,441.0,0.23,0.0,1.9533333333333336,1.59,2115.752307692308,3.9230769230769234,1.12,507.8,9.0,8.609999999999999e-05
7307,-3.1123876066666663,0.0,126.0,0.0,-3.1123876066666663,1.0066666666666666,0.3333333333333333,3200.0,-3.0720703100000004,1.6666666666666663,0.0,10.7,3.0,20.099999999999994,3700.0,124.0,0.73,0.0,1.6233333333333333,1.26,2230.6666666666665,13.999999999999998,1.0066666666666666,300.5,9.333333333333332,8.609999999999999e-05
7308,-8.437308725,0.0,139.0,0.0,-8.437308725,0.61,1.0,4912.0,-8.38562288,1.0,0.0,9.65,4.0,150.65,3100.0,322.0,0.59,0.0,2.22,0.63,4505.0,15.0,0.61,590.4,8.0,7.329999999999999e-05
7309,-5.5532589425,0.0,142.0,0.0,-5.5532589425,1.075,0.5,3560.0,-4.898539525,1.5,1.126666666665e-05,7.6333965,7.0,46.4,0.0,110.0,0.61,0.0,1.87,1.54,1790.065,2.5,1.075,425.2,2.5,7.329999999999999e-05
7310,-5.904843937500001,0.0,102.0,0.0,-5.904843937500001,0.5166666666666666,0.3333333333333333,4098.0,-5.5934217833333335,1.6666666666666663,2.1166666666666666e-06,9.31,7.0,98.36666666666667,3500.0,175.0,0.17,0.0,1.9433333333333327,0.75,2584.833333333333,10.666666666666666,0.5166666666666666,510.45,9.333333333333334,4.69e-05
7311,-4.612801473999999,0.0,114.0,0.0,-5.079425071666666,0.762,0.4,5093.0,-4.909788173333333,1.6,0.0,14.580000000000002,7.0,137.096,4200.0,115.0,0.53,0.0,1.95,1.05,3507.4,16.4,0.81,543.92,9.333333333333334,4.69e-05
7312,-4.710821732593333,0.0,114.0,0.0,-4.913260330556667,0.6566666666666667,0.0,3186.0,-4.717409376666667,2.0,0.0661549666666666,12.080000000000002,2.0,103.44444444444444,8500.0,208.0,0.53,0.0071741333333333,1.7166666666666663,1.02,3076.666666666666,13.333333333333336,0.7466666666666667,377.5,9.0,0.000102509
7313,-8.018378850714285,0.0,77.0,0.0,-8.283119918333334,0.5928571428571429,0.4285714285714285,5017.0,-6.801407553333334,1.5714285714285712,0.2551691571428572,8.056666666666667,5.0,106.18571428571428,8000.0,208.0,0.16,0.0276716571428571,2.02,0.69,4129.857142857143,7.0,0.4966666666666666,715.0,9.666666666666668,0.000102509
7314,-5.950496632334,0.0,110.0,0.0,-6.30088238389,0.518,0.0,4701.0,-5.8713242800000005,2.0,0.0,12.876666666666669,2.0,120.16,4800.0,533.0,0.26,0.0966171,1.77,1.18,3544.6,9.2,0.69,563.58,8.666666666666668,3.35e-05
7315,-2.874741185,0.5,143.0,0.25,-2.53978976,0.8274999999999999,1.0,3129.0,-2.5249938,1.0,0.0,15.0675,0.0,182.005,1800.0,78.3,0.76,0.0,1.76,0.85,2750.5,19.0,0.8049999999999999,324.43,6.0,3.35e-05
7316,-1.1908926716666666,0.0,157.0,0.0,-1.380251895,0.9666666666666666,0.0,1757.0,-1.333799125,2.0,0.0,16.526666666649998,0.0,-52.0,2200.0,62.0,0.95,0.0,1.345,1.0,1279.0,8.666666666666666,0.975,154.67,7.0,7.13e-05
7317,-2.5840925724066666,0.3333333333333333,136.0,0.2222222222222222,-4.412374887776666,1.6044444444444443,0.2222222222222222,4538.0,-4.047607693333333,1.7777777777777777,0.0,18.936666666666664,4.0,251.05777777777783,200.0,380.0,0.56,0.0,1.96,1.81,892.8622222222223,5.666666666666668,1.2933333333333334,502.0,8.333333333333334,7.13e-05
7318,-3.70839403,0.0,126.0,0.0,-3.73613324,0.8933333333333332,0.8333333333333333,3373.0,-3.664539583333333,1.1666666666666663,0.0,14.846666666666668,9.0,108.15,8300.0,124.0,0.73,0.0,1.6566666666666665,1.29,3101.333333333333,10.166666666666666,1.0566666666666666,300.5,8.333333333333332,3.4e-05
7319,-1.400779362166,0.3333333333333333,157.0,0.2,-1.2025916319433334,1.29,0.2,1040.0,-0.88826739,1.8,0.0,17.035666666666664,0.0,206.472,200.0,62.0,0.95,0.0,2.1633333333333336,1.51,465.328,6.8,1.2633333333333332,99.87,10.000000000000002,3.4e-05
7320,-9.15971397,0.0,136.0,0.0,-9.47091649,0.6325000000000001,0.25,5017.0,-9.16023855,1.75,0.0,11.65,4.0,136.5,3000.0,533.0,0.63,0.362314125,1.9,0.64,4780.0,18.5,0.635,690.1,7.0,2.910000000000001e-05
7321,-4.38339646041875,0.0,162.0,0.0,-4.301456048335,1.1237499999999998,0.0,3503.0,-4.19009531,2.0,0.0,12.95,2.0,72.5,4200.0,57.0,1.03,0.0,1.615,1.18,2878.25,17.75,1.105,179.0,9.0,2.910000000000001e-05
7322,-8.916716789,0.0,110.0,0.0,-9.312653983333334,0.518,0.0,5285.0,-8.750596783333334,2.0,0.0,12.976666666666668,16.0,97.44,800.0,550.0,0.26,0.0,1.8266666666666669,0.81,4223.2,11.6,0.5666666666666667,627.6,8.333333333333334,2e-05
7323,-4.533689273886667,0.0,132.0,0.0,-4.465824094443334,0.9183333333333332,0.1666666666666666,3968.0,-4.293011826666668,1.8333333333333333,0.0,14.622222222233331,1.0,15.0,6300.0,330.0,0.67,0.06172615,1.6033333333333333,1.03,2781.833333333333,9.833333333333334,0.8066666666666666,495.39,4.666666666666666,2e-05
7324,-5.998530169288571,0.0,88.0,0.0,-4.3006102070850005,0.4,0.0,4273.0,-3.4449767600000003,2.0,0.0,21.365,5.0,15.714285714285715,100.0,441.0,0.23,0.0,1.465,1.42,3968.714285714286,2.8571428571428568,0.825,507.8,7.5,0.000243166
7325,-9.45946857625,0.0,136.0,0.0,-10.0704257025,0.675,0.0,4701.0,-9.622284935,2.0,0.0,16.25,17.0,112.5,0.0,533.0,0.63,0.362314125,1.79,0.81,4575.75,18.75,0.72,563.58,6.0,0.000243166
7326,-2.672172105,0.0,115.0,0.0,-3.1668513575,1.0333333333333332,0.0,1655.0,-2.94645195,2.0,0.0,14.93,3.0,-86.33333333333331,900.0,39.0,0.58,0.0,1.565,1.26,1399.0,6.333333333333332,0.92,136.9,8.5,4.2100000000000014e-05
7327,-4.133741361,0.0,114.0,0.0,-3.8122092383333337,0.698,0.0,3236.0,-3.682439233333333,1.6,0.0,12.063333333333334,4.0,50.4,2100.0,127.0,0.53,0.0,1.72,1.26,2834.0,10.8,0.81,393.3,8.666666666666666,4.2100000000000014e-05
7328,-3.990319054999,0.0,143.0,0.0,-3.976203134443333,0.8680000000000001,0.3,3129.0,-3.843249563333333,1.7,0.0,12.3,3.0,122.222,8400.0,78.3,0.76,0.0,1.9366666666666663,1.03,2534.7,17.1,0.8800000000000001,324.43,9.666666666666666,5.6600000000000014e-05
7329,-5.336644540454546,0.0,64.0,0.0,-5.819855070000001,1.2127272727272724,0.0,3737.0,-4.972294746666666,2.0,4.0969696969636364e-06,15.500666666666667,7.0,102.51818181818182,9000.0,110.0,0.61,0.0001463818181818,2.026666666666667,1.4,1384.0636363636363,5.090909090909091,1.0566666666666666,425.2,7.666666666666666,5.6600000000000014e-05
7330,-2.1278883333333334,0.0,143.0,0.0,-2.5577157091666667,1.22,0.3333333333333333,3129.0,-2.244126373333333,1.6666666666666663,0.0,4.449000000000002,0.0,276.74,400.0,80.0,0.85,0.0,2.8166666666666664,1.33,983.92,10.666666666666668,1.11,324.43,13.0,5.12e-05
7331,-3.76817635196,0.0,130.0,0.0,-5.706508765276668,0.7164705882352941,0.0588235294117647,2944.0,-5.646193026666666,1.9411764705882355,0.0,14.74,2.0,36.0,6400.0,259.0,0.62,0.0,1.5633333333333337,1.03,2589.882352941177,12.352941176470589,0.7566666666666667,339.5,7.333333333333332,5.12e-05
7332,-4.5891461075,0.0,64.0,0.0,-4.055748001666667,1.13875,0.0,3236.0,-3.2678874133333333,1.25,0.0,4.384,0.0,96.8,6000.0,127.0,0.64,0.0,2.42,1.59,1476.8,10.125,1.21,393.3,13.0,5.02e-05
7333,-2.064389961998,0.3333333333333333,64.0,0.6,-2.600489014443333,1.254,0.6,1156.0,-1.55626067,1.4,0.0,9.030666666666669,1.0,129.60000000000002,1000.0,5.0,1.02,0.0,2.51,1.81,759.4119999999999,3.2,1.41,98.01,11.333333333333332,5.02e-05
7334,-5.349051225,0.0,110.0,0.0,-5.349051225,0.72,0.3333333333333333,5093.0,-5.117670006666667,1.6666666666666663,0.0,14.476666666666668,7.0,118.78,3600.0,162.0,0.26,0.0,1.913333333333333,1.05,3798.333333333334,11.000000000000002,0.72,543.92,9.333333333333334,2.99e-05
7335,-3.321086611113333,0.0,126.0,0.0,-3.4109786633350003,0.8899999999999999,0.3333333333333333,3200.0,-3.23850285,1.6666666666666663,0.0,5.825,1.0,166.2,1300.0,124.0,0.73,0.0,2.0,0.97,1907.333333333333,14.333333333333332,0.85,300.5,13.5,2.99e-05
7336,-8.841756018333333,0.0,125.0,0.0,-9.1198918475,0.6433333333333333,0.0,4876.0,-9.03006686,2.0,1.4071085333333333,12.3,4.0,16.0,1000.0,211.0,0.55,1.4071085333333333,1.565,0.83,3714.666666666667,11.333333333333332,0.69,661.07,6.0,5.04e-05
7337,-2.82347854,0.0,140.0,0.0,-2.82347854,0.8466666666666667,0.0,3141.0,-2.744291483333333,2.0,0.0,8.844444444433334,5.0,26.333333333333336,7900.0,95.0,0.74,0.0,1.5566666666666666,1.0,2222.0,13.0,0.8466666666666667,292.88,9.333333333333332,5.04e-05
7338,-2.746366962,0.0,134.0,0.0,-2.34753445125,0.748,0.0,2477.0,-2.328165335,2.0,0.0,16.835,5.0,-10.400000000000002,1300.0,15.0,0.62,0.0,1.38,1.26,2312.6,10.8,0.94,256.06,7.5,3.78e-05
7339,-3.1389394796305714,0.0,103.0,0.0,-2.338041413721333,0.54,0.0,2345.0,-1.9388417433333327,2.0,0.0,5.9700000000000015,3.0,122.81142857142856,4800.0,22.0,0.29,0.0,2.12,1.02,1170.087142857143,10.857142857142858,0.7033333333333334,226.335,13.666666666666664,3.78e-05
7340,-1.43382955125,0.6666666666666666,152.0,0.5,-1.4099719291666666,1.725,0.5,1615.0,-1.2572133533333334,1.5,0.0,29.59333333333333,0.0,173.9725,3100.0,10.0,0.76,0.0,1.4766666666666668,2.2,868.4,9.0,1.5666666666666669,147.1,6.333333333333332,8.44e-05
7341,-4.379687785334,0.0,110.0,0.0,-4.42127610389,0.6799999999999999,0.4,3503.0,-4.190423363333333,1.6,0.0,12.276666666666667,4.0,152.536,8400.0,162.0,0.26,0.0,1.8833333333333333,1.18,3221.4,13.8,0.7633333333333333,359.0,9.333333333333334,8.44e-05
7342,-3.812795484285714,0.0,112.0,0.0,-4.15933622,0.4892857142857143,0.0,3141.0,-4.03857487,2.0,0.0,14.15,0.0,-219.28571428571428,1500.0,301.0,0.45,0.0,1.405,1.0,2771.428571428571,2.8571428571428568,0.725,297.0,2.5,3.950000000000001e-05
7343,-2.3209516101724144,0.0,140.0,0.0,-3.852299845,0.7979310344827586,0.0,3618.0,-3.74869451,2.0,0.0,8.441666666649999,9.0,0.0,8200.0,95.0,0.74,0.0,1.435,1.02,1684.4137931034486,10.13793103448276,0.88,393.3,7.5,3.950000000000001e-05
7344,-9.03246481625,0.0,134.0,0.0,-8.8702960625,0.6749999999999999,0.75,4682.0,-8.519103625,1.25,0.0,13.75,4.0,95.0,200.0,430.0,0.62,4.2975e-05,1.765,0.84,4487.75,7.0,0.73,590.5,6.0,5.09e-05
7345,-3.8464698725,0.0,144.0,0.0,-3.8464698725,1.1549999999999998,0.5,3737.0,-3.757921845,1.5,0.0,19.045,8.0,87.85,8300.0,80.0,1.15,0.00040255,1.515,1.16,3086.0,7.0,1.1549999999999998,399.57,7.0,5.09e-05
7346,-4.3787470950000005,0.0,110.0,0.0,-4.3787470950000005,0.7166666666666666,0.3333333333333333,4098.0,-4.1683627633333336,1.6666666666666663,0.0,12.526666666666667,4.0,56.96666666666667,1300.0,175.0,0.26,0.0,1.7099999999999995,1.26,2975.333333333333,10.0,0.7166666666666666,510.45,8.666666666666666,5.42e-05
7347,-9.214528803333334,0.0,72.0,0.0,-9.7160726,1.35,0.0,5285.0,-7.194775135,2.0,0.0,4.8,1.0,32.0,4200.0,550.0,0.63,0.0,2.62,1.71,1813.14,10.666666666666666,1.17,627.6,11.5,5.42e-05
7348,-5.230399188888334,0.0,139.0,0.0,-4.4322886977766665,0.725,0.6666666666666666,4098.0,-4.34480795,1.3333333333333333,0.0,13.55,3.0,150.03333333333333,6200.0,175.0,0.63,0.0,1.7599999999999998,1.03,3596.166666666666,20.166666666666664,0.82,510.45,8.666666666666666,3.96e-05
7349,-5.548207383333333,0.0,114.0,0.0,-6.0142913025,0.7033333333333334,0.0,5093.0,-5.77245585,2.0,0.0,18.97,4.0,80.0,0.0,115.0,0.53,0.0,1.6549999999999998,1.05,3759.666666666667,10.666666666666668,0.79,543.92,8.5,3.96e-05
7350,-4.858119041249998,0.0,125.0,0.0,-5.5988757425,0.7325,0.0,3200.0,-5.43500085,2.0,0.3871178,7.05,0.0,93.25,4800.0,208.0,0.65,0.4210093,1.965,0.76,2195.0,13.5,0.7050000000000001,373.3,12.0,4.57e-05
7351,-4.162071611666667,0.0,110.0,0.0,-4.162071611666667,0.7733333333333333,0.0,3236.0,-3.97218185,1.3333333333333333,0.0,16.676666666666666,0.0,47.2,1700.0,162.0,0.26,0.0,1.663333333333333,1.42,2850.666666666667,5.333333333333333,0.7733333333333333,393.3,8.666666666666668,4.57e-05
7352,-2.922395925,0.0,118.0,0.0,-2.4591979283333334,0.62,0.0,2345.0,-2.23724591,2.0,0.0,2.5344444444333334,5.0,119.6914285714286,1700.0,95.0,0.5,0.0,1.9933333333333327,0.8,1386.0000000000002,14.571428571428571,0.68,226.335,13.666666666666664,8.859999999999999e-05
7353,-7.585618733333333,0.0,130.0,0.0,-6.62556983,0.5933333333333334,0.6666666666666666,2944.0,-6.577497355,1.3333333333333333,0.0,9.2,1.0,57.66666666666666,1500.0,259.0,0.54,0.0,1.635,0.62,2893.333333333333,5.0,0.5800000000000001,339.5,9.5,8.859999999999999e-05
7354,-5.422120180335,0.0,140.0,0.0,-5.783995458890001,0.8290000000000001,0.3,5017.0,-5.605785026666667,1.7,0.0,9.266666666666667,5.0,144.075,5600.0,104.0,0.64,0.0,1.9166666666666663,0.97,2507.6,12.5,0.79,690.1,12.0,8.44e-05
7355,-3.6238413216666654,0.0,126.0,0.0,-3.567027823333333,0.7666666666666666,0.6666666666666666,3200.0,-3.516512593333333,1.3333333333333333,0.09923245,11.283333333333331,2.0,105.7,8500.0,208.0,0.69,0.0107612,1.69,0.99,2909.166666666667,11.666666666666664,0.8033333333333332,377.5,8.0,8.44e-05
7356,-3.676312529375,0.0,103.0,0.0,-3.5360111329166664,0.5675,0.25,2792.0,-3.124318483333333,1.75,0.0,5.5633333333333335,4.0,142.885,900.0,80.0,0.29,0.0,2.04,1.15,1665.61,6.5,0.66,290.8,13.333333333333332,4.63e-05
7357,-7.728424562352941,0.0,114.0,0.0,-7.374085541666666,0.6229411764705882,0.0,5285.0,-6.927607236666668,2.0,1.494117647058824e-06,10.713333333333336,5.0,91.9058823529412,200.0,550.0,0.53,0.0,1.856666666666667,0.75,3997.941176470588,14.705882352941178,0.6366666666666667,627.6,8.333333333333334,4.63e-05
7358,-2.87173472,0.0,118.0,0.0,-2.87173472,1.045,0.0,1746.0,-2.57681942,2.0,0.0,5.66,3.0,112.48,4300.0,20.0,0.5,0.0,2.085,1.59,1352.0,21.5,1.045,162.09,14.5,3.68e-05
7359,-3.7894544225,0.0,114.0,0.0,-3.5023095250000003,0.6074999999999999,0.0,3093.0,-3.2168067933333333,2.0,0.0,1.4444444444333329,4.0,68.5,3700.0,115.0,0.53,0.0,1.9466666666666663,0.74,1511.75,14.0,0.6166666666666667,334.3,13.666666666666668,3.68e-05
7360,-3.45786770875,0.0,155.0,0.0,-2.9546883275,0.7825,0.0,2875.0,-2.9110923250000003,2.0,0.0,16.39666666665,0.0,51.75,1300.0,50.0,0.71,0.0,1.48,1.0,2595.5,11.0,0.855,290.37,8.0,3.33e-05
7361,-5.01094394,0.0,77.0,0.0,-5.01094394,0.5549999999999999,0.0,4300.0,-2.806050565,2.0,0.0,4.495,4.0,61.15,1200.0,62.0,0.16,0.0,2.12,0.95,2670.0,8.0,0.5549999999999999,715.0,13.0,3.33e-05
7362,-3.85935969167,0.0,140.0,0.0,-3.85935969167,0.995,0.0,2973.0,-3.63442131,2.0,0.0,14.55,1.0,120.075,6600.0,72.0,0.97,0.0,1.665,1.02,2117.0,14.5,0.995,251.04,9.5,4.23e-05
7363,-7.3857883715625,0.0,134.0,0.0,-7.686625389166666,0.70375,0.25,5017.0,-7.615453883333332,1.75,0.0,13.34,3.0,34.875,5100.0,139.0,0.62,0.0,1.5699999999999998,0.83,4011.625,12.875,0.6966666666666667,690.1,7.333333333333332,4.23e-05
7364,-8.332302209584999,0.0,88.0,0.0,-8.061305078056666,0.445,0.0,5285.0,-7.156962693333334,2.0,7.9375e-07,9.776666666666667,5.0,57.0125,2600.0,550.0,0.23,0.0,1.866666666666667,0.75,4506.25,10.125,0.5366666666666666,627.6,8.0,2.88e-05
7365,-3.625988042857143,0.0,112.0,0.0,-2.85168413,0.4892857142857143,0.0,2743.0,-2.7912655600000003,2.0,0.0,15.66666666665,0.0,-234.0,4100.0,301.0,0.45,0.0,1.285,1.0,2672.5714285714284,2.0,0.725,297.0,2.0,2.88e-05
7366,-5.243553875547272,0.0,126.0,0.0,-5.558304823446667,0.8227272727272728,0.3636363636363637,3200.0,-5.469560593333334,1.6363636363636362,8.457836990590909e-05,5.316666666666666,4.0,83.01818181818182,3700.0,198.0,0.67,0.2232471545454545,1.8233333333333333,1.03,2468.181818181818,16.454545454545453,0.81,300.5,11.0,0.000156837
7367,-7.439114751390001,0.0,88.0,0.0,-7.439114751390001,0.52,0.3333333333333333,5017.0,-6.832963943333334,1.6666666666666663,0.1984649,8.51,5.0,78.0,7500.0,441.0,0.23,0.0215224,1.85,0.69,4158.666666666666,6.0,0.52,690.1,9.333333333333334,0.000156837
7368,-4.139464141666666,0.0,141.0,0.0,-4.336484652499999,0.7466666666666667,0.0,3737.0,-4.2230258250000015,2.0,0.0,18.95,4.0,46.66666666666667,7900.0,70.5,0.54,0.0002683666666666,1.355,1.16,3107.0,3.0,0.85,399.57,8.0,3.2500000000000004e-05
7369,-8.403084025,0.0,132.0,0.0,-9.55252253,0.6625000000000001,0.75,5731.0,-9.380691725,1.25,0.0,10.85,4.0,105.0,900.0,330.0,0.64,0.277767675,1.89,0.67,4408.75,11.5,0.655,737.0,7.0,3.2500000000000004e-05
7370,-3.101071751666,0.3333333333333333,114.0,0.2,-3.02865784611,0.8200000000000001,0.8,3129.0,-2.90576747,1.2,0.0,11.916666666666668,3.0,168.18400000000003,4200.0,115.0,0.53,0.0,1.8266666666666669,1.02,2727.2,18.0,0.8,334.3,8.666666666666668,2.3e-05
7371,-6.3888124234466686,0.0,132.0,0.0,-6.3888124234466686,0.6866666666666668,0.3333333333333333,4098.0,-6.22848796,1.6666666666666663,0.0001033735632183,7.5,3.0,102.1,6300.0,198.0,0.63,0.2728576333333333,1.96,0.76,2764.0,15.333333333333336,0.6866666666666668,510.45,10.666666666666668,2.3e-05
7372,-6.273835898333334,0.0,142.0,0.0,-6.8418665625,0.7066666666666667,0.0,4682.0,-6.779143885,0.6666666666666666,0.0,11.35,0.0,56.66666666666667,200.0,127.0,0.64,0.0,1.765,0.84,3718.0,8.0,0.74,590.5,7.0,2.62e-05
7373,-4.137600505553333,0.0,143.0,0.0,-3.905623531665,0.97,0.3333333333333333,3129.0,-3.81991678,1.6666666666666663,0.0,15.15,3.0,107.58,8400.0,78.3,0.85,0.0,1.88,1.03,2936.333333333333,16.333333333333336,0.94,324.43,7.0,2.62e-05
7374,-6.750783794,0.0,102.0,0.0,-6.386258785833334,0.516,0.4,4423.0,-5.8919488033333325,1.6,0.0,11.976666666666668,2.0,82.68,7500.0,430.0,0.17,2.292e-05,1.8766666666666667,1.0,2618.8,8.0,0.5966666666666667,567.77,8.666666666666666,3.69e-05
7375,-2.1105035475,0.0,172.0,0.0,-2.1105035475,1.295,0.0,1757.0,-2.09007847,2.0,0.0,16.64166666665,0.0,-63.0,2600.0,21.0,1.0,0.0,1.31,1.59,1751.5,14.5,1.295,162.09,7.5,3.69e-05
7376,-1.2716294639285717,0.0,140.0,0.0,-1.4614067575,0.777142857142857,0.0,1655.0,-1.417515705,2.0,0.0,9.86666666665,0.0,-12.0,2600.0,95.0,0.74,0.0,1.2999999999999998,1.26,1213.9285714285716,11.285714285714285,1.0,136.9,7.0,6.06e-05
