,BCCenergy_pa_composition_average,HeatVaporization_composition_average,MeltingT_difference,HeatVaporization_difference,HeatVaporization_max_value,BCCfermi_composition_average,MeltingT_max_value,BoilingT_composition_average,phi_max_value,NdValence_composition_average,HHIp_composition_average,n_ws^third_max_value,valence_composition_average,HeatFusion_composition_average,phi_difference,NValance_composition_average,n_ws^third_composition_average,GSmagmom_composition_average,GSenergy_pa_composition_average,ThermalExpansionCoefficient_composition_average,MiracleRadius_composition_average,CovalentRadii_composition_average,MeltingT_composition_average,Group_composition_average,ElasticModulus_difference,AtomicVolume_difference,BCCmagmom_composition_average,BCCvolume_padiff_composition_average,SecondIonizationEnergy_composition_average,NUnfilled_composition_average,NpUnfilled_arithmetic_average,Column_composition_average,NdUnfilled_composition_average,IonicRadii_composition_average,HeatCapacityMolar_composition_average,Density_composition_average,AtomicVolume_min_value,ICSDVolume_composition_average,HHIr_composition_average,IonicRadii_arithmetic_average,Electronegativity_composition_average,phi_composition_average,AtomicRadii_composition_average,SpaceGroupNumber_composition_average,HHIr_arithmetic_average,ICSDVolume_min_value,ICSDVolume_difference,CovalentRadius_composition_average,IonizationEnergy_composition_average,FirstIonizationEnergy_composition_average,target
5456,-3.735281834,147.45354,2695.2,686.6891,690.1,3.165804767,2750.0,1331.9599999999998,4.93,0.8999999999999999,2445.0,1.77,2.6,6.495,2.9799999999999995,5.1,0.4835,0.10553314,-5.1136072525,477.775,112.75,1.112,701.0095,11.1,209.2,18580.41980151986,0.10553314,-0.95175,26.7828,2.5,0.4,11.1,1.1,1.2634999999999998,28.3928,2300.5074,11.7773649695423,26.475,2335.0,1.15,2.5685,1.2995,1.1809,98.8,3800.0,11.7,55.8,115.25,1020.125,10.55622235,-4.636
5457,-3.7645281540000006,140.96554,2695.2,686.6891,690.1,3.2219772295,2750.0,1291.9599999999998,4.45,0.85,2405.0,1.64,2.65,6.449999999999999,2.5,5.05,0.4755,1.550603448275e-05,-5.1503612970170005,478.27,113.1,1.112,686.4095,11.05,196.2,18579.984462023804,0.040928645,-0.95062931035,26.7558,2.55,0.4,11.05,1.15,1.2695,28.4538,2280.3074,12.2127044655985,26.5,2355.0,1.174,2.5545,1.2755,1.18085,98.2,3880.0,12.2,55.3,115.6,1018.03,10.532803350000002,-4.636
5458,-3.913577593,166.82854,3235.2,733.5891,737.0,3.1150422730000003,3290.0,1461.81,4.05,0.75,2440.0,1.64,2.55,7.633,2.1,5.65,0.4765,0.0,-5.2919030115000005,477.5,113.75,1.1205,774.9595,10.95,181.2,18574.195033509084,0.0,-0.95175,25.9738,2.65,0.4,10.95,1.25,1.2679999999999998,28.4058,2739.3074,18.0021329803168,26.770000000000003,2505.0,1.168,2.552,1.2555,1.19035,98.8,4480.0,17.3,50.2,117.15,1020.21,10.53858085,-4.447
5459,-3.767970650500001,152.31354000000002,2695.2,686.6891,690.1,3.1659811945,2750.0,1359.2599999999998,4.25,0.75,2490.0,1.64,2.55,6.8795,2.3,4.95,0.477,0.0,-5.146296069,477.605,113.20000000000002,1.1144999999999998,719.6095,10.95,127.2,18578.35226826842,0.0,-0.95175,26.7063,2.6500000000000004,0.4,10.95,1.25,1.263,28.3823,2212.3074,13.8448982209802,26.58,2435.0,1.148,2.5585,1.2654999999999998,1.1848999999999998,98.8,4200.0,13.8,53.7,116.3,1014.66,10.49841185,-4.447
5460,-3.7721276610000007,160.86054,2695.2,686.6891,690.1,3.032229746,2750.0,1366.16,4.05,0.8,2900.0,1.64,2.5,7.053,2.1,4.9,0.4639999999999999,0.0,-5.150554321,481.52,115.70000000000002,1.139,713.039,10.9,102.2,18574.195033509084,0.0,-0.8384999999999999,27.4446,2.7,0.5,10.9,1.2,1.2839999999999998,28.5748,2253.7574,18.0021329803168,27.03,2890.0,1.3,2.552,1.237,1.2128,98.8,4400.0,17.3,50.2,118.29999999999998,1009.0,10.4331569,-4.343
5461,-3.649836584,113.82454,2695.2,686.6891,690.1,3.299541807,2750.0,1097.86,4.45,0.9,2210.0,1.64,2.7,5.343999999999999,2.5,5.1,0.461,3.10120689655e-05,-5.043278693034001,482.96,114.6,1.122,589.939,11.1,196.2,18579.984462023804,0.08185729,-0.8362586206999999,27.5766,2.5,0.4,11.1,1.1,1.287,28.7468,2143.7574,12.2127044655985,26.44,2190.0,1.174,2.547,1.277,1.1939,97.6,3880.0,12.2,55.3,115.79999999999998,1014.34,10.5006739,-4.343
5462,-3.947935462,165.55054,3235.2,733.5891,737.0,3.085671894,3290.0,1437.56,4.05,0.7,2280.0,1.64,2.5,7.71,2.1,6.300000000000001,0.4629999999999999,0.0,-5.326362122,481.42,115.9,1.139,767.039,10.9,181.2,18574.195033509084,0.0,-0.8384999999999999,26.0126,2.7,0.4,10.9,1.2999999999999998,1.2839999999999998,28.6508,3061.7574,18.0021329803168,26.98,2490.0,1.168,2.542,1.237,1.2129,98.8,4480.0,17.3,50.2,118.9,1018.7,10.5122289,-4.264
5463,-3.656721577,136.52053999999998,2695.2,686.6891,690.1,3.187549737,2750.0,1232.46,4.25,0.7,2380.0,1.64,2.5,6.202999999999999,2.3,4.9,0.4639999999999999,0.0,-5.0351482370000005,481.63,114.8,1.127,656.339,10.9,127.2,18578.35226826842,0.0,-0.8384999999999999,27.4776,2.7,0.4,10.9,1.2999999999999998,1.2739999999999998,28.6038,2007.7574,13.8448982209802,26.6,2350.0,1.148,2.555,1.257,1.202,98.8,4200.0,13.8,53.7,117.2,1007.6,10.4318909,-4.264
5464,-3.9510282805,174.59079,2695.2,686.6891,690.1,3.298795451,2750.0,1525.91,4.05,0.8250000000000001,2762.5,1.64,2.625,7.532999999999999,1.73,5.025,0.4992499999999999,0.0,-5.332544499125,473.195,110.7,1.08375,787.705,11.025,91.0,18574.195033509084,2.01275e-05,-1.0506875,25.961375,2.825,0.5,11.025,1.425,1.2454999999999998,28.1368,2482.7574,18.0021329803168,25.925,2540.0,1.155,2.56725,1.2952499999999998,1.159225,97.925,3675.0,17.3,45.5,115.2,1022.6,10.5740637,-4.609
5465,-3.8731974065,166.67078999999998,2695.2,686.6891,690.1,3.32976026775,2750.0,1480.485,5.1,0.8999999999999999,2627.5,1.75,2.575,7.188,2.78,5.125,0.5019999999999999,0.03871178,-5.257221189500001,473.3375,110.25,1.07925,763.1550000000001,11.125,195.0,18581.201305806288,0.0421210574999999,-1.0458125,26.029875,2.725,0.4,11.125,1.35,1.2457499999999997,28.14205,2491.0074,10.9958606831132,25.75,2387.5,1.054,2.57425,1.3215,1.154825,97.05,3480.0,11.1,51.7,114.25,1024.95,10.6021177,-4.609
5466,-3.93631543175,165.82578999999998,2695.2,686.6891,690.1,3.375675966,2750.0,1474.0849999999998,4.65,0.85,2627.5,1.73,2.65,7.308,2.3300000000000005,5.05,0.5015,0.0,-5.317854374375001,473.135,110.375,1.07975,773.455,11.05,246.0,18580.104229015506,2.01275e-05,-1.0511875,26.015875,2.8,0.4,11.05,1.4,1.245,28.10555,2447.0074,12.0929374738936,25.7725,2422.5,1.048,2.56875,1.31025,1.154725,97.925,3760.0,12.0,50.8,114.575,1022.32,10.5742552,-5.157
5467,-3.90583235125,166.07578999999998,2695.2,686.6891,690.1,3.337537235,2750.0,1478.8349999999998,4.93,0.875,2610.0,1.77,2.65,7.12825,2.61,5.1,0.5025,0.05276657,-5.287348569875,473.3075,110.25,1.0795,764.23,11.1,198.0,18580.41980151986,0.0527866975,-1.0506875,26.007875,2.75,0.4,11.1,1.3750000000000002,1.2432499999999995,28.1493,2465.3574,11.7773649695423,25.765,2355.0,1.034,2.573,1.31725,1.154525,97.925,3220.0,11.7,51.1,114.4,1024.9825,10.60265245,-5.157
5468,-3.92045551125,162.83178999999998,2695.2,686.6891,690.1,3.36562346625,2750.0,1458.835,4.45,0.85,2590.0,1.64,2.675,7.10575,2.1300000000000003,5.075,0.4984999999999999,7.753017241375e-06,-5.3057255921335,473.555,110.42499999999998,1.0795,756.93,11.075,185.0,18579.984462023804,0.02048445,-1.050127155175,25.994375,2.7750000000000004,0.4,11.075,1.4,1.24625,28.1798,2455.2574,12.2127044655985,25.7775,2365.0,1.058,2.566,1.30525,1.1545,97.625,3300.0,12.2,50.6,114.575,1023.935,10.59094295,-4.74
5469,-3.83467371825,166.77578999999997,2695.2,686.6891,690.1,3.303644712,2750.0,1480.135,5.2,0.925,2575.0,1.75,2.575,7.22,2.8800000000000003,5.15,0.5019999999999999,0.0148848675,-5.218869575125001,473.3475,110.275,1.079,762.1550000000001,11.15,195.0,18581.25588204769,0.0016343075,-1.0504375,26.057575,2.7,0.4,11.15,1.3250000000000002,1.2467499999999998,28.17355,2491.2074,10.9412844417051,25.7425,2357.5,1.062,2.575,1.3239999999999998,1.15465,97.825,3240.0,10.8,52.0,114.2,1024.4175,10.59608745,-4.74
5470,-3.8529975212500007,164.95828999999998,2695.2,686.6891,690.1,3.28754492525,2750.0,1478.06,4.05,0.75,2687.5,1.64,2.575,7.1355,1.73,4.975,0.49,1.5875000000000004e-07,-5.237349288125,473.2625,111.17499999999998,1.08625,764.305,10.975,91.0,18574.195033509084,2.01275e-05,-1.0515625,25.923375,2.875,0.4,10.975,1.5,1.24825,28.1598,2343.1324,18.0021329803168,26.095,2432.5,1.074,2.56125,1.27525,1.16365,97.05,3840.0,17.3,45.5,115.35,1021.775,10.5691297,-4.62
5471,-3.99498023075,175.76328999999998,3235.2,733.5891,737.0,3.312155988,3290.0,1543.76,4.05,0.7999999999999999,2607.5,1.64,2.625,7.697249999999999,1.73,5.375,0.4989999999999999,0.0,-5.376496449375001,473.17,110.75,1.08375,801.205,11.025,170.0,18574.195033509084,2.01275e-05,-1.0506875,25.603375,2.825,0.4,11.025,1.4500000000000002,1.2454999999999998,28.1558,2684.7574,18.0021329803168,25.9125,2440.0,1.052,2.56475,1.2952499999999998,1.15925,97.925,3900.0,17.3,45.5,115.35,1025.025,10.5938317,-4.62
5472,-3.890226945,167.96828999999997,2695.2,686.6891,690.1,3.250653673,2750.0,1489.485,4.05,0.7749999999999999,2577.5,1.64,2.6,7.136749999999999,1.73,5.0,0.4962499999999999,5.633333333325e-07,-5.274592138875001,473.2275,110.67499999999998,1.08325,767.48,11.0,97.0,18574.560849330595,2.01275e-05,-1.0469375,25.942875,2.85,0.4,11.0,1.475,1.2447499999999998,28.1483,2381.1824,17.6363171588061,25.9125,2360.0,1.046,2.56575,1.289,1.1597,97.05,3260.0,17.3,45.5,115.1,1022.45,10.57579545,-5.373
5473,-3.9221767595,168.50578999999996,2695.2,686.6891,690.1,3.33762544875,2750.0,1492.485,4.25,0.7999999999999999,2632.5,1.64,2.625,7.320499999999999,1.93,5.025,0.4992499999999999,0.0,-5.303692978125,473.2225,110.475,1.08075,773.5300000000001,11.025,116.0,18578.35226826842,2.01275e-05,-1.0506875,25.969625,2.825,0.4,11.025,1.4500000000000002,1.243,28.14405,2421.2574,13.8448982209802,25.817500000000003,2405.0,1.032,2.568,1.30025,1.156525,97.925,3620.0,13.8,49.0,114.925,1022.25,10.5737472,-5.373
5474,-4.022836837000001,181.07504,2695.2,686.6891,690.1,3.45317825,2750.0,1565.7599999999998,4.05,0.8500000000000001,2925.0,1.64,2.65,7.51,1.73,5.05,0.5085,0.0,-5.4076450972500005,472.81,109.8,1.0655,792.53,11.05,91.0,18574.195033509084,4.0255e-05,-1.036375,25.98775,3.05,0.5,11.05,1.65,1.239,28.1128,2548.6574,18.0021329803168,25.29,2560.0,1.155,2.5725,1.3165,1.15065,97.05,3675.0,17.3,45.5,115.0,1023.48,10.5831946,-3.877
5475,-3.867175089,165.23504,2695.2,686.6891,690.1,3.5151078835,2750.0,1474.91,5.1,1.0,2655.0,1.75,2.55,6.819999999999999,2.78,5.25,0.514,0.07742356,-5.256998478,473.095,108.9,1.0565,743.43,11.25,195.0,18581.201305806288,0.0842421149999999,-1.026625,26.12475,2.85,0.4,11.25,1.5,1.2394999999999998,28.1233,2565.1574,10.9958606831132,24.94,2255.0,1.054,2.5865,1.3689999999999998,1.14185,95.3,3480.0,11.1,51.7,113.1,1028.18,10.6393026,-3.877
5476,-3.9934111395,163.54504,2695.2,686.6891,690.1,3.60693928,2750.0,1462.11,4.65,0.9,2655.0,1.73,2.7,7.06,2.3300000000000005,5.1,0.513,0.0,-5.37826484775,472.69,109.15,1.0575,764.03,11.1,246.0,18580.104229015506,4.0255e-05,-1.037375,26.09675,3.0,0.4,11.1,1.6,1.238,28.0503,2477.1574,12.0929374738936,24.985,2325.0,1.048,2.5755,1.3464999999999998,1.14165,97.05,3760.0,12.0,50.8,113.75,1022.92,10.5835776,-4.912
5477,-3.9324449785,164.04504,2695.2,686.6891,690.1,3.530661818,2750.0,1471.61,4.93,0.95,2620.0,1.77,2.7,6.7005,2.61,5.2,0.515,0.10553314,-5.31725323875,473.035,108.9,1.057,745.5799999999999,11.2,198.0,18580.41980151986,0.105573395,-1.036375,26.08075,2.9,0.4,11.2,1.55,1.2345,28.1378,2513.8574,11.7773649695423,24.97,2190.0,1.034,2.584,1.3604999999999998,1.14125,97.05,3220.0,11.7,51.1,113.4,1028.245,10.6403721,-4.912
5478,-3.9616912985,157.55704,2695.2,686.6891,690.1,3.5868342805,2750.0,1431.61,4.45,0.8999999999999999,2580.0,1.64,2.75,6.6555,2.1300000000000003,5.15,0.507,1.550603448275e-05,-5.354007283267,473.53,109.25,1.057,730.98,11.15,185.0,18579.984462023804,0.0409689,-1.03525431035,26.05375,2.95,0.4,11.15,1.6,1.2405,28.1988,2493.6574,12.2127044655985,24.995,2210.0,1.058,2.5700000000000003,1.3365,1.1412,96.45,3300.0,12.2,50.6,113.75,1026.15,10.6169531,-5.558
5479,-3.7901277125,165.44504,2695.2,686.6891,690.1,3.462876772,2750.0,1474.2099999999998,5.2,1.05,2550.0,1.75,2.55,6.884,2.8800000000000003,5.3,0.514,0.029769735,-5.18029524925,473.115,108.95,1.056,741.43,11.3,195.0,18581.25588204769,0.003268615,-1.035875,26.18015,2.8,0.4,11.3,1.4500000000000002,1.2414999999999998,28.1863,2565.5574,10.9412844417051,24.925,2195.0,1.062,2.588,1.374,1.1415,96.85,3240.0,10.8,52.0,113.0,1027.115,10.6272421,-5.558
5480,-3.8267753185,161.81004,2695.2,686.6891,690.1,3.4306771985,2750.0,1470.06,4.05,0.7,2775.0,1.64,2.55,6.715,1.73,4.95,0.49,3.175000000000001e-07,-5.21725467525,472.945,110.75,1.0705,745.73,10.95,91.0,18574.195033509084,4.0255e-05,-1.038125,25.91175,3.1500000000000004,0.4,10.95,1.8,1.2445,28.1588,2269.4074,18.0021329803168,25.629999999999995,2345.0,1.074,2.5605,1.2765,1.1595,95.3,3840.0,17.3,45.5,115.3,1021.83,10.5733266,-5.009
5481,-4.1107407375000005,183.42004,3235.2,733.5891,737.0,3.479899324,3290.0,1601.4599999999998,4.05,0.8,2615.0,1.64,2.65,7.8385,1.73,5.75,0.508,0.0,-5.49554899775,472.76,109.9,1.0655,819.53,11.05,170.0,18574.195033509084,4.0255e-05,-1.036375,25.27175,3.05,0.4,11.05,1.7000000000000002,1.239,28.1508,2952.6574,18.0021329803168,25.265,2360.0,1.052,2.5675,1.3165,1.1507,97.05,3900.0,17.3,45.5,115.3,1028.33,10.6227306,-5.009
5482,-3.901234166,167.83004,2695.2,686.6891,690.1,3.356894694,2750.0,1492.91,4.05,0.75,2555.0,1.64,2.6,6.717499999999999,1.73,5.0,0.5025,1.126666666665e-06,-5.29174037675,472.875,109.75,1.0645,752.08,11.0,97.0,18574.560849330595,4.0255e-05,-1.028875,25.95075,3.1,0.4,11.0,1.75,1.2374999999999998,28.1358,2345.5073999999995,17.6363171588061,25.265,2200.0,1.046,2.5695,1.3039999999999998,1.1516,95.3,3260.0,17.3,45.5,114.8,1023.18,10.5866581,-4.705
5483,-3.965133795,168.90504,2695.2,686.6891,690.1,3.5308382455,2750.0,1498.91,4.25,0.8,2665.0,1.64,2.65,7.085,1.93,5.05,0.5085,0.0,-5.3499420552500005,472.865,109.35,1.0595,764.18,11.05,116.0,18578.35226826842,4.0255e-05,-1.036375,26.00425,3.05,0.4,11.05,1.7000000000000002,1.234,28.1273,2425.6574,13.8448982209802,25.075,2290.0,1.032,2.574,1.3264999999999998,1.14525,97.05,3620.0,13.8,49.0,114.45000000000002,1022.78,10.5825616,-4.705
5484,-3.855130454,162.36354,2695.2,686.6891,690.1,3.885803115,2750.0,1463.76,5.1,1.2,2710.0,1.75,2.5,6.084,2.78,5.5,0.538,0.15484712,-5.256553055,472.61,106.2,1.011,703.98,11.5,195.0,18581.201305806288,0.1684842299999999,-0.98825,26.3145,3.1,0.4,11.5,1.8,1.227,28.0858,2713.4574,10.9958606831132,23.32,1990.0,1.054,2.611,1.464,1.1159,91.8,3480.0,11.1,51.7,110.8,1034.64,10.7136724,-4.324
5485,-4.107602555000001,158.98354,2695.2,686.6891,690.1,4.069465908,2750.0,1438.16,4.65,1.0,2710.0,1.73,2.8,6.564,2.3300000000000005,5.2,0.536,0.0,-5.4990857945,471.8,106.7,1.013,745.18,11.2,246.0,18580.104229015506,8.051e-05,-1.00975,26.2585,3.4000000000000004,0.4,11.2,2.0,1.2239999999999998,27.9398,2537.4574,12.0929374738936,23.41,2130.0,1.048,2.589,1.419,1.1155000000000002,95.3,3760.0,12.0,50.8,112.1,1024.12,10.6022224,-4.324
5486,-3.985670233000001,159.98354,2695.2,686.6891,690.1,3.916910984,2750.0,1457.16,4.93,1.1,2640.0,1.77,2.8,5.845,2.61,5.4,0.54,0.21106628,-5.3770625765,472.49,106.2,1.012,708.28,11.4,198.0,18580.41980151986,0.21114679,-1.00775,26.2265,3.2,0.4,11.4,1.9,1.217,28.1148,2610.8574,11.7773649695423,23.380000000000003,1860.0,1.034,2.606,1.447,1.1147,95.3,3220.0,11.7,51.1,111.4,1034.77,10.7158114,-4.157
5487,-4.044162873,147.00754,2695.2,686.6891,690.1,4.029255909,2750.0,1377.16,4.45,1.0,2560.0,1.64,2.9,5.754999999999999,2.1300000000000003,5.3,0.524,3.10120689655e-05,-5.450570665534,473.48,106.9,1.012,679.08,11.3,185.0,18579.984462023804,0.0819378,-1.0055086207,26.1725,3.3,0.4,11.3,2.0,1.229,28.2368,2570.4574,12.2127044655985,23.43,1900.0,1.058,2.5780000000000003,1.399,1.1146,94.1,3300.0,12.2,50.6,112.1,1030.58,10.6689734,-4.157
5488,-3.701035701,162.78354000000002,2695.2,686.6891,690.1,3.781340892,2750.0,1462.36,5.2,1.3,2500.0,1.75,2.5,6.212,2.8800000000000003,5.6,0.538,0.05953947,-5.1031465975,472.65,106.29999999999998,1.01,699.98,11.6,195.0,18581.25588204769,0.00653723,-1.00675,26.4253,3.0,0.4,11.6,1.7,1.231,28.2118,2714.2573999999995,10.9412844417051,23.29,1870.0,1.062,2.614,1.474,1.1152000000000002,94.9,3240.0,10.8,52.0,110.6,1032.51,10.6895514,-4.041
5489,-3.774330913,155.51354,2695.2,686.6891,690.1,3.716941745,2750.0,1454.06,4.05,0.6000000000000001,2950.0,1.64,2.5,5.874,1.73,4.9,0.49,6.350000000000001e-07,-5.177065449500001,472.31,109.9,1.039,708.58,10.9,91.0,18574.195033509084,8.051e-05,-1.01125,25.8885,3.7,0.4,10.9,2.4,1.237,28.1568,2121.9574,18.0021329803168,24.700000000000003,2170.0,1.074,2.559,1.279,1.1512,91.8,3840.0,17.3,45.5,115.2,1021.94,10.5817204,-4.041
5490,-4.342261751000001,198.73354,3235.2,733.5891,737.0,3.815385996,3290.0,1716.86,4.05,0.8,2630.0,1.64,2.7,8.121,1.73,6.5,0.526,0.0,-5.7336540945,471.94,108.2,1.029,856.18,11.1,170.0,18574.195033509084,8.051e-05,-1.00775,24.6085,3.5,0.4,11.1,2.2,1.226,28.1408,3488.4574,18.0021329803168,23.97,2200.0,1.052,2.573,1.359,1.1336000000000002,95.3,3900.0,17.3,45.5,115.2,1034.94,10.6805284,-4.029
5491,-3.9232486080000006,167.55354,2695.2,686.6891,690.1,3.569376736,2750.0,1499.76,4.05,0.7000000000000001,2510.0,1.64,2.6,5.879,1.73,5.0,0.5149999999999999,2.25333333333e-06,-5.326036852500001,472.17,107.9,1.027,721.28,11.0,97.0,18574.560849330595,8.051e-05,-0.99275,25.9665,3.6000000000000005,0.4,11.0,2.3000000000000003,1.223,28.1108,2274.1574,17.6363171588061,23.97,1880.0,1.046,2.577,1.334,1.1354,91.8,3260.0,17.3,45.5,114.2,1024.64,10.6083834,-4.029
5492,-4.051047866,169.70354,2695.2,686.6891,690.1,3.917263839,2750.0,1511.76,4.25,0.8,2730.0,1.64,2.7,6.613999999999999,1.93,5.1,0.5269999999999999,0.0,-5.4424402095,472.15,107.1,1.017,745.48,11.1,116.0,18578.35226826842,8.051e-05,-1.00775,26.0735,3.5,0.4,11.1,2.2,1.2159999999999995,28.0938,2434.4574,13.8448982209802,23.590000000000003,2060.0,1.032,2.5860000000000003,1.379,1.1227,95.3,3620.0,13.8,49.0,113.5,1023.84,10.6001904,-4.397
5493,-3.855180094250001,166.33154,2695.2,686.6891,690.1,3.10669372575,2750.0,1456.5099999999998,4.05,0.8,2675.0,1.64,2.65,7.432749999999999,1.95,4.975,0.4847499999999999,0.0,-5.233439220125001,475.34,112.125,1.1065,765.6915,10.975,102.0,18574.195033509084,0.0,-1.1170624999999998,26.3669,2.625,0.5,10.975,1.2,1.2567499999999998,28.23555,2367.4074,18.0021329803168,27.315,2612.5,1.2675,2.56025,1.2685,1.1743,98.8,4400.0,17.3,75.7,115.525,1019.2225,10.5390694,-4.397
5494,-3.8404672455,157.56654,2695.2,686.6891,690.1,3.18357424075,2750.0,1404.685,4.65,0.825,2540.0,1.73,2.675,7.20775,2.5500000000000003,5.0,0.487,0.0,-5.218749095375,475.28,111.8,1.1025,751.4415,11.0,257.0,18580.104229015506,0.0,-1.1175625,26.4214,2.6,0.4,11.0,1.175,1.25625,28.204300000000003,2331.6574,12.0929374738936,27.1625,2495.0,1.138,2.56175,1.2835,1.1698,98.8,4340.0,12.0,81.0,114.9,1018.9425,10.5392609,-4.178
5495,-3.809984165,157.81654,2695.2,686.6891,690.1,3.14543550975,2750.0,1409.435,4.93,0.85,2522.5,1.77,2.675,7.028,2.83,5.05,0.488,0.05276657,-5.1882432908750005,475.4525,111.675,1.10225,742.2165,11.05,209.0,18580.41980151986,0.05276657,-1.1170624999999998,26.4134,2.55,0.4,11.05,1.15,1.2545,28.24805,2350.0074,11.7773649695423,27.155,2427.5,1.124,2.566,1.2905,1.1696,98.8,3800.0,11.7,81.3,114.725,1021.605,10.56765815,-4.178
5496,-3.824607325000001,154.57254,2695.2,686.6891,690.1,3.173521741,2750.0,1389.435,4.45,0.825,2502.5,1.64,2.7,7.0055,2.35,5.025,0.484,7.753017241375e-06,-5.2066203131335005,475.7,111.85,1.10225,734.9164999999999,11.025,196.0,18579.984462023804,0.0204643225,-1.1165021551749998,26.3999,2.575,0.4,11.025,1.175,1.2574999999999998,28.278550000000003,2339.9074,12.2127044655985,27.1675,2437.5,1.148,2.559,1.2785,1.169575,98.5,3880.0,12.2,80.8,114.9,1020.5575,10.55594865,-4.156
5497,-3.899132044500001,167.50403999999995,3235.2,733.5891,737.0,3.12005426275,3290.0,1474.36,4.05,0.7749999999999999,2520.0,1.64,2.65,7.596999999999999,1.95,5.325,0.4845,0.0,-5.277391170375001,475.315,112.175,1.1065,779.1915,10.975,181.0,18574.195033509084,0.0,-1.1170624999999998,26.0089,2.625,0.4,10.975,1.225,1.2567499999999998,28.25455,2569.4074,18.0021329803168,27.3025,2512.5,1.142,2.55775,1.2685,1.174325,98.8,4480.0,17.3,75.7,115.675,1021.6475,10.558837400000002,-4.156
5498,-3.826328573250001,160.24653999999998,2695.2,686.6891,690.1,3.1455237235,2750.0,1423.085,4.25,0.7749999999999999,2545.0,1.64,2.65,7.220249999999999,2.15,4.975,0.4847499999999999,0.0,-5.204587699125001,475.3675,111.9,1.1035,751.5165000000001,10.975,127.0,18578.35226826842,0.0,-1.1170624999999998,26.37515,2.625,0.4,10.975,1.225,1.25425,28.242800000000003,2305.9074,13.8448982209802,27.2075,2477.5,1.122,2.561,1.2735,1.1716,98.8,4200.0,13.8,79.2,115.25,1018.8725,10.5387529,-3.91
5499,-3.8311404645000007,164.55654,2695.2,686.6891,690.1,3.0689747995000003,2750.0,1426.96,4.05,0.8,2750.0,1.64,2.7,7.3095,1.95,4.95,0.4795,0.0,-5.209434539250001,477.1,112.65,1.111,748.503,10.95,102.0,18574.195033509084,0.0,-1.169125,26.7988,2.65,0.5,10.95,1.2,1.2614999999999998,28.3103,2317.9574,18.0021329803168,28.07,2705.0,1.2675,2.5585,1.263,1.1808,98.8,4400.0,17.3,75.7,115.65,1016.725,10.513206,-3.91
5500,-3.801714767,147.02654,2695.2,686.6891,690.1,3.2227358295,2750.0,1323.31,4.65,0.85,2480.0,1.73,2.75,6.8595,2.5500000000000003,5.0,0.484,0.0,-5.18005428975,476.98,112.0,1.103,720.003,11.0,257.0,18580.104229015506,0.0,-1.170125,26.9078,2.6,0.4,11.0,1.15,1.2605,28.2478,2246.4574,12.0929374738936,27.765,2470.0,1.138,2.5615,1.2929999999999997,1.1718,98.8,4340.0,12.0,81.0,114.4,1016.165,10.513589,-3.456
5501,-3.740748606,147.52654,2695.2,686.6891,690.1,3.1464583675,2750.0,1332.81,4.93,0.8999999999999999,2445.0,1.77,2.75,6.5,2.83,5.1,0.486,0.10553314,-5.119042680750001,477.325,111.75,1.1025,701.553,11.1,209.0,18580.41980151986,0.10553314,-1.169125,26.8918,2.5,0.4,11.1,1.1,1.257,28.335300000000004,2283.1574,11.7773649695423,27.75,2335.0,1.124,2.5700000000000003,1.3069999999999995,1.1714,98.8,3800.0,11.7,81.3,114.04999999999998,1021.49,10.5703835,-3.456
5502,-3.769994926,141.03854,2695.2,686.6891,690.1,3.20263083,2750.0,1292.81,4.45,0.85,2405.0,1.64,2.8,6.455,2.35,5.05,0.478,1.550603448275e-05,-5.155796725267001,477.82,112.1,1.1025,686.953,11.05,196.0,18579.984462023804,0.040928645,-1.16800431035,26.8648,2.55,0.4,11.05,1.15,1.263,28.3963,2262.9574,12.2127044655985,27.775,2355.0,1.148,2.556,1.283,1.17135,98.2,3880.0,12.2,80.8,114.4,1019.395,10.5469645,-3.517
5503,-3.919044365,166.90154,3235.2,733.5891,737.0,3.0956958735,3290.0,1462.66,4.05,0.75,2440.0,1.64,2.7,7.638,1.95,5.65,0.479,0.0,-5.29733843975,477.05,112.75,1.111,775.503,10.95,181.0,18574.195033509084,0.0,-1.169125,26.0828,2.65,0.4,10.95,1.25,1.2614999999999998,28.3483,2721.9574,18.0021329803168,28.045,2505.0,1.142,2.5535,1.263,1.18085,98.8,4480.0,17.3,75.7,115.95,1021.575,10.552742,-3.517
5504,-3.7734374225,152.38654000000002,2695.2,686.6891,690.1,3.146634795,2750.0,1360.11,4.25,0.75,2490.0,1.64,2.7,6.8845,2.15,4.95,0.4795,0.0,-5.15173149725,477.155,112.20000000000002,1.105,720.153,10.95,127.0,18578.35226826842,0.0,-1.169125,26.8153,2.6500000000000004,0.4,10.95,1.25,1.2565,28.324800000000003,2194.9574,13.8448982209802,27.855000000000004,2435.0,1.122,2.56,1.2729999999999997,1.1754,98.8,4200.0,13.8,79.2,115.1,1016.025,10.512573,-4.304
