,ElectronAffinity_composition_average,ElectronAffinity_max_value,ICSDVolume_difference,NdUnfilled_composition_average,MendeleevNumber_max_value,IsMetal_composition_average,BCCenergy_pa_arithmetic_average,GSenergy_pa_composition_average,NUnfilled_min_value,MiracleRadius_composition_average,Polarizability_difference,ShearModulus_min_value,n_ws^third_difference,ShearModulus_composition_average,ThermalExpansionCoefficient_difference,ThirdIonizationEnergy_composition_average,BoilingT_difference,Polarizability_composition_average,NpValence_composition_average,BCCenergy_pa_composition_average,HHIp_composition_average,AtomicRadii_composition_average,phi_arithmetic_average,AtomicVolume_difference,NUnfilled_composition_average,target
923,303.5,348.8,7.5,0.0,94.0,0.1666666666666666,-2.584754845,-2.262176315,1.0,19.166666666666668,2.1299999999999994,0.0,0.0,0.0,15.4,37.73433333333333,648.04,2.535,4.666666666666667,-1.4979487483333336,1800.0,1.0566666666666666,2.4,18295.78307182702,1.3333333333333337,184.5992
924,105.86666666666667,324.6,42.7,2.6666666666666665,95.0,0.3333333333333333,-4.943488586666667,-6.582921960833334,1.0,76.66666666666666,15.1,30.0,0.2,10.0,234.1,35.589333333333336,4798.79,6.783333333333332,2.666666666666667,-4.943488586666667,2666.6666666666665,1.208,3.4866666666666664,18570.23025542436,4.0,68.03015
925,232.725,295.3,25.9,0.0,96.0,0.25,-2.35184539,-2.065407593125,1.0,35.25,1.7749999999999997,26.0,0.0,6.5,63.9,31.86175,2334.7,5.46875,4.0,-1.70267452,4075.0,1.355,2.1,26.064432951124,2.0,68.03015
926,85.316,-230.0,10.900000000000002,0.0,89.0,0.2,-3.032482713333333,-3.4710314165,2.0,123.2,7.136666666700001,3.7,0.48,5.62,102.2,40.5566,809.5,5.14133333334,3.0,-2.979786072,2780.0,1.416,3.0,4.9918287210145005,1.7999999999999998,51.832499999999726
927,241.1472727272728,324.6,47.49999999999999,1.9090909090909087,95.0,0.2727272727272727,-5.284273493333333,-4.612053881931818,1.0,48.90909090909091,10.2,69.0,0.0,18.818181818181817,63.7,26.07545454545455,5399.0,5.7772727272727264,3.5454545454545454,-4.140673663636363,2790.909090909091,1.2309090909090907,1.35,24.481095765054604,2.7272727272727275,51.832499999999726
928,149.81,190.15,17.299999999999994,0.0,90.0,0.2,-3.7954386466666654,-3.718849729002,2.0,134.2,1.2999999999999998,16.0,0.1100000000000001,14.8,20.5,29.1638,1912.0,5.766,3.0,-3.410910556,3000.0,1.5100000000000002,2.966666666666667,17.3622642050373,3.0,101.4872
929,108.88666666666668,194.96,15.1,0.0,89.0,0.3333333333333333,-4.224930069999999,-4.669691840833334,2.0,120.66666666666669,1.17,3.7,0.02,15.9,115.2,31.31,2682.5,4.066666666666666,2.333333333333333,-4.224930069999999,2466.666666666667,1.3516666666666666,3.6666666666666665,13.5157355480775,1.6666666666666663,101.4872
930,262.08333333333337,295.3,24.4,1.0,96.0,0.1666666666666666,-5.57341259,-2.936722269583333,1.0,23.83333333333333,10.675,38.0,0.0,6.333333333333332,79.7,31.67333333333333,4559.7,6.804166666666667,4.166666666666667,-2.560139963333333,5500.0,1.3465,2.025,24.65672448831709,2.0,132.33492499999986
931,176.56666666666663,324.6,53.1,1.6666666666666667,95.0,0.3333333333333333,-4.32106366,-5.2818445941666665,1.0,64.66666666666667,10.798,115.0,0.0,38.333333333333336,775.1,40.63133333333333,2853.9,5.150666666666666,3.0,-4.32106366,2299.9999999999995,1.0396666666666667,1.55,18580.104229015506,3.0,132.33492499999986
932,210.075,324.6,51.3,1.75,95.0,0.25,-4.13254803,-4.2155258175,1.0,49.5,11.598,47.0,0.0,11.75,771.6,39.061,3589.9,4.8255,3.5,-3.34906897,2600.0,1.08275,1.4166666666666667,18578.35226826842,2.75,70.6344166666667
933,126.76666666666668,190.15,11.5,2.6666666666666665,90.0,0.3333333333333333,-6.30438389,-5.412301449446668,2.0,146.0,10.7,16.0,0.0,20.666666666666664,12.9,26.41333333333333,3615.0,9.066666666666666,2.6666666666666665,-5.147628733333333,3066.666666666666,1.588,1.8,11.687977528106398,4.0,70.6344166666667
934,158.09,190.15,1.3999999999999986,0.0,90.0,0.4,-3.36475108,-3.474259264002,2.0,148.8,5.1,12.0,0.0,14.4,5.4,26.9996,576.0,3.46,3.6,-3.258624548,3860.0,1.64,2.075,1.5267703596592028,2.4,199.2152500000004
935,153.61,190.15,21.9,1.0,90.0,0.2,-5.746978796666666,-4.870908413002001,2.0,132.0,6.1,16.0,0.23,32.6,16.2,29.6664,1912.0,6.726,2.8,-4.581834646,3300.0,1.4738000000000002,3.1166666666666667,21.863751248653603,3.2,199.2152500000004
936,195.2,205.3,18.8,0.3333333333333333,90.0,0.3333333333333333,-4.379628205,-4.10370489778,2.0,139.66666666666666,1.0,16.0,0.0,31.0,10.0,18.64,2837.0,5.833333333333332,2.6666666666666665,-3.8644582766666655,3766.666666666666,1.5266666666666666,2.825,18.596225215813,2.0,66.81390000000009
937,143.028,200.42,20.1,2.4,88.0,0.4,-5.989290923333334,-7.5181580305,2.0,113.8,14.03,38.0,0.1300000000000001,15.2,69.0,33.525400000000005,4299.28,7.773999999999999,2.0,-6.21279669,3780.0,1.2616,3.43,18.341456079379483,4.4,66.81390000000009
938,122.3,122.3,0.0,0.0,77.0,0.0,-4.87176209,-9.209713655,4.0,77.0,0.0,0.0,0.0,0.0,0.0,47.887,0.0,1.67,2.0,-4.87176209,500.0,0.91,6.24,0.0,4.0,78.13309999999984
939,149.97333333333333,194.96,12.2,2.333333333333333,89.0,0.3333333333333333,-7.376070325,-6.264327786666668,2.0,127.0,9.33,3.7,0.0,25.46666666666667,38.7,20.546666666666667,4773.0,6.879999999999999,2.6666666666666665,-5.884293919999998,2233.333333333333,1.41,2.025,9.162075066643704,3.666666666666667,78.13309999999984
940,134.59199999999998,200.42,6.800000000000002,0.0,88.0,0.2,-2.8087214633333333,-3.70086668475,2.0,113.6,4.42,19.0,0.4099999999999999,3.8,96.2,34.43,486.5,3.93,3.0,-2.886348538,1160.0,1.3158,3.2,6.6340963608462005,1.7999999999999998,543.4708000000002
941,134.64,194.96,15.1,1.6666666666666667,89.0,0.3333333333333333,-7.50125958,-6.4528705283333325,2.0,124.33333333333334,5.93,3.7,0.0,61.8,38.8,20.546666666666667,4911.0,5.746666666666666,2.6666666666666665,-5.967753423333333,2566.666666666667,1.39,2.6,12.4984703962141,3.0,543.4708000000002
942,140.27999999999997,200.42,8.099999999999998,2.6666666666666665,88.0,0.3333333333333333,-5.33202863,-5.323220185833334,2.0,116.0,11.7,44.0,0.0,14.666666666666664,61.4,32.38366666666666,2842.28,6.8,2.6666666666666665,-4.5556154699999984,833.3333333333335,1.3293333333333333,1.9,9.5302286358651,4.0,150.5481500000001
943,165.61333333333332,200.42,10.2,1.6666666666666667,88.0,0.3333333333333333,-6.92444846,-6.3468470691666665,2.0,115.0,9.9,20.0,0.0,6.666666666666668,65.2,32.27333333333333,4194.28,6.2,2.6666666666666665,-5.617228689999999,1266.6666666666667,1.3006666666666666,2.325,11.665665106868902,3.333333333333333,150.5481500000001
944,152.98000000000005,194.96,19.0,1.0,89.0,0.5,-4.169940075,-4.50855824,2.0,122.0,3.03,3.7,0.0,39.85,31.6,32.995000000000005,2228.0,5.285,2.0,-4.169940075,1600.0,1.3230000000000002,2.6,16.2675201841225,2.0,265.60800000000006
945,143.028,200.42,20.1,2.4,88.0,0.4,-5.989290923333334,-7.5181580305,2.0,113.8,14.03,38.0,0.1300000000000001,15.2,69.0,33.525400000000005,4299.28,7.773999999999999,2.0,-6.21279669,3780.0,1.2616,3.43,18.341456079379483,4.4,265.60800000000006
946,158.76666666666662,190.15,18.4,1.6666666666666667,90.0,0.3333333333333333,-6.840113095,-5.70957092778,2.0,139.66666666666666,7.300000000000002,16.0,0.0,17.333333333333332,14.0,27.69333333333333,3651.0,7.933333333333334,2.6666666666666665,-5.504781536666666,2733.333333333333,1.5206666666666666,2.325,18.45580803474489,3.333333333333333,250.49415
947,129.48000000000002,194.96,17.8,2.5,89.0,0.5,-6.202774345,-6.488254225,2.0,124.0,7.83,3.7,0.0,59.35,40.1,30.89,1986.0,7.685,2.0,-6.202774345,2650.0,1.3245,2.325,15.115867151934,4.0,250.49415
948,136.06,200.42,6.800000000000002,0.0,88.0,0.0,-3.842912675,-4.748862880625,2.0,102.5,0.73,0.0,0.0,0.0,57.0,32.504999999999995,164.22000000000003,3.265,3.5,-3.842912675,1350.0,1.275,2.775,1.0475760219699983,2.5,147.1578499999999
949,162.5,205.3,2.200000000000001,0.3333333333333333,87.0,0.3333333333333333,-4.1924448,-5.18069783,2.0,89.0,5.698,61.0,0.0,20.33333333333333,771.2,36.62266666666667,4007.9,2.7013333333333334,2.6666666666666665,-3.614880403333333,2166.6666666666665,0.9466666666666664,2.825,18576.836702982662,2.0,147.1578499999999
950,148.886,194.96,16.0,0.7,89.0,0.2,-4.8107542925,-4.3330423795,1.0,119.0,8.77,3.7,0.2899999999999998,9.920000000000002,118.6,30.942,3126.5,4.9270000000000005,3.0,-3.842975892,2170.0,1.3724999999999996,3.5375,14.369223595661,2.6,88.24750000000004
951,19.0,45.0,6.0,0.0,82.0,0.5,-3.85368587,-5.978432165,3.0,106.5,5.699999999999998,26.0,0.26,13.0,216.9,37.9475,2714.79,3.95,2.0,-3.85368587,1450.0,1.175,5.53,18575.90454210129,4.0,88.24750000000004
952,170.30666666666667,194.96,2.8000000000000007,0.0,89.0,0.3333333333333333,-3.397833275,-3.6342103033333335,2.0,130.33333333333334,3.29,3.7,0.0,8.466666666666667,23.0,30.714,1917.0,4.866666666666666,3.333333333333333,-3.2321358866666667,2333.333333333333,1.4733333333333332,2.075,0.2420193637629993,2.6666666666666665,388.51445
953,157.98000000000005,194.96,2.8000000000000007,0.0,89.0,0.5,-3.397833275,-3.7159195,2.0,136.5,3.29,3.7,0.0,10.85,23.0,30.661,1917.0,5.415,3.0,-3.397833275,2400.0,1.51,2.075,0.2420193637629993,3.0,388.51445
954,146.64,194.96,16.0,2.333333333333333,89.0,0.3333333333333333,-5.920000900000001,-5.293614836666666,2.0,123.33333333333334,8.63,3.7,0.0,18.133333333333333,36.6,30.316666666666663,2722.0,6.6466666666666665,2.6666666666666665,-4.91358097,2566.666666666667,1.3736666666666666,2.125,13.3639064048474,3.666666666666667,83.76100000000042
955,148.57999999999996,200.42,6.800000000000002,1.5,88.0,0.1666666666666666,-4.619305503333333,-4.679148167916667,2.0,112.66666666666669,14.9,29.0,0.3799999999999999,4.833333333333333,117.0,32.376666666666665,2549.5,5.505,3.1666666666666665,-3.8110473266666665,1716.6666666666663,1.3276666666666668,2.933333333333333,3.204810898049601,3.333333333333333,83.76100000000042
956,146.786,194.96,12.8,0.0,89.0,0.2,-3.32053681,-3.74034184075,1.0,119.0,4.489999999999998,3.7,0.3399999999999998,5.2200000000000015,108.1,31.082,1923.5,4.4990000000000006,3.1,-3.246888899,2390.0,1.3813999999999995,3.5,11.1384738667504,2.4,247.88759999999945
957,122.48,194.96,15.1,0.0,89.0,0.5,-3.414883913333333,-3.826767066666666,2.0,135.0,3.78,2.8,0.5499999999999998,16.98333333333333,33.2,31.35816666666667,2278.0,4.743333333333333,2.1666666666666665,-3.52285781,3250.0,1.4433333333333331,3.1166666666666667,13.942490292344502,1.8333333333333333,247.88759999999945
958,131.06666666666666,141.1,6.5,0.6666666666666666,87.0,0.3333333333333333,-3.949445325,-5.01996946,2.0,84.66666666666666,5.997999999999998,76.0,0.0,25.33333333333333,766.6,48.346,3095.9,2.801333333333333,2.6666666666666665,-3.452880753333333,666.6666666666666,0.902,2.6,18581.25588204769,2.0,105.46341666666592
959,143.21111111111108,200.42,6.800000000000002,0.0,88.0,0.0,-3.842912675,-4.676457751527779,2.0,102.55555555555556,0.73,0.0,0.0,0.0,57.0,32.76333333333333,164.22000000000003,3.2244444444444444,3.555555555555556,-3.749565616666666,1277.7777777777776,1.2744444444444445,2.775,1.0475760219699983,2.4444444444444446,105.46341666666592
960,110.70666666666666,200.42,11.0,0.0,88.0,0.3333333333333333,-4.258946083333333,-4.878500110416667,2.0,115.66666666666669,1.9,44.0,0.02,14.666666666666664,115.2,32.64666666666667,2682.5,3.7766666666666655,2.333333333333333,-4.258946083333333,1966.666666666667,1.3083333333333331,3.6666666666666665,13.5157355480775,1.6666666666666663,93.97281818181824
961,155.1125,190.15,0.3000000000000042,0.0,90.0,0.25,-3.73243536,-3.5465647150025004,2.0,150.5,25.9,16.0,0.0,16.0,11.9,26.489,2112.0,11.975,3.0,-3.28327689,4550.0,1.65525,1.595,0.2123661599070985,4.0,93.97281818181824
962,158.76666666666662,190.15,18.4,1.6666666666666667,90.0,0.3333333333333333,-6.840113095,-5.70957092778,2.0,139.66666666666666,7.300000000000002,16.0,0.0,17.333333333333332,14.0,27.69333333333333,3651.0,7.933333333333334,2.6666666666666665,-5.504781536666666,2733.333333333333,1.5206666666666666,2.325,18.45580803474489,3.333333333333333,33.696250000000205
963,154.94666666666666,200.42,13.7,1.6666666666666667,88.0,0.3333333333333333,-6.253798365,-5.9000499925,2.0,112.0,8.7,115.0,0.0,38.333333333333336,65.1,33.54,2226.28,5.8,2.6666666666666665,-5.170128626666667,1500.0,1.263,2.325,15.0736083207776,3.333333333333333,33.696250000000205
964,161.97333333333333,194.96,14.3,1.6666666666666667,89.0,0.3333333333333333,-6.87342444,-5.92923053,2.0,125.0,9.03,3.7,0.0,9.133333333333333,40.2,29.6,3954.0,6.779999999999999,2.6666666666666665,-5.5491966633333325,2266.666666666667,1.3873333333333333,2.325,11.7079239380253,3.333333333333333,93.93691666666729
965,161.97333333333333,194.96,11.7,2.0,89.0,0.3333333333333333,-6.4970313200000005,-5.678301783333334,2.0,126.33333333333334,11.93,3.7,0.0,15.133333333333333,37.7,28.89333333333333,4059.0,7.746666666666666,2.6666666666666665,-5.298267916666667,4300.0,1.4096666666666666,2.025,9.2066716455108,3.666666666666667,93.93691666666729
966,202.04666666666665,205.3,10.6,0.3333333333333333,88.0,0.3333333333333333,-4.46396357,-4.740981039166667,2.0,115.0,3.6,61.0,0.0,20.33333333333333,61.2,23.22,3380.28,4.1,2.6666666666666665,-3.97690543,2300.0,1.3066666666666666,2.825,11.806082287937,2.0,67.01307142857127
967,128.628,200.42,20.1,2.8,88.0,0.4,-6.575316926666666,-8.221389234499997,2.0,114.6,11.43,69.0,0.1400000000000001,27.6,69.0,23.5094,5013.28,6.734,2.0,-6.916027893999998,1300.0,1.262,3.43,18.341456079379483,4.4,67.01307142857127
968,146.76666666666662,190.15,19.2,0.0,90.0,0.3333333333333333,-3.96256566,-3.806793194446666,2.0,140.66666666666666,0.7000000000000002,16.0,0.0,25.33333333333333,7.0,29.61666666666667,1975.0,5.266666666666667,2.6666666666666665,-3.58641658,3000.0,1.525,2.725,19.258302453983497,1.3333333333333333,93.65428571428544
969,125.21,200.42,2.5,4.0,88.0,0.5,-5.73503201,-6.321587636875,2.0,130.5,14.999999999999998,33.0,0.0,16.5,64.3,28.91,3964.28,10.4,2.0,-5.73503201,2050.0,1.435,1.725,3.9006025254797017,5.0,93.65428571428544
970,162.5,205.3,2.200000000000001,0.3333333333333333,87.0,0.3333333333333333,-4.1924448,-5.18069783,2.0,89.0,5.698,61.0,0.0,20.33333333333333,771.2,36.62266666666667,4007.9,2.7013333333333334,2.6666666666666665,-3.614880403333333,2166.6666666666665,0.9466666666666664,2.825,18576.836702982662,2.0,48.15290909091008
971,149.97333333333333,194.96,12.2,2.333333333333333,89.0,0.3333333333333333,-7.376070325,-6.264327786666668,2.0,127.0,9.33,3.7,0.0,25.46666666666667,38.7,20.546666666666667,4773.0,6.879999999999999,2.6666666666666665,-5.884293919999998,2233.333333333333,1.41,2.025,9.162075066643704,3.666666666666667,48.15290909091008
972,10.0,27.0,14.900000000000002,0.0,82.0,0.0,-4.511807935,-7.444569682085,3.0,80.0,1.93,0.0,0.1,0.0,235.3,42.68899999999999,4195.79,2.065,2.0,-4.511807935,2100.0,0.95,6.08,18585.20119935352,4.0,40.11516666666726
973,11.0,29.0,3.0,0.0,82.0,0.5,-3.517787685,-5.61184825625,3.0,103.0,7.02,0.0,0.3399999999999998,0.0,220.3,39.079,2399.79,4.609999999999999,2.0,-3.517787685,3400.0,1.165,5.48,18572.88845313572,4.0,40.11516666666726
974,148.972,200.42,8.7,0.9,88.0,0.2,-4.14447392,-4.443522504750001,1.0,112.8,14.9,29.0,0.3799999999999999,5.9,117.0,32.893,2549.5,4.945,3.0,-3.627487763,1490.0,1.3230000000000002,3.2875,11.1384738667504,2.8,1.9179999999998645
975,149.97333333333333,194.96,12.2,2.333333333333333,89.0,0.3333333333333333,-7.376070325,-6.264327786666668,2.0,127.0,9.33,3.7,0.0,25.46666666666667,38.7,20.546666666666667,4773.0,6.879999999999999,2.6666666666666665,-5.884293919999998,2233.333333333333,1.41,2.025,9.162075066643704,3.666666666666667,1.9179999999998645
976,168.50833333333333,205.3,18.8,0.3333333333333333,90.0,0.5,-3.6707180466666665,-3.958934068335001,2.0,145.0,2.05,2.8,0.6599999999999999,28.8,21.1,18.9515,2837.0,6.174999999999999,2.1666666666666665,-3.767588161666666,4366.666666666666,1.5450000000000002,3.1833333333333336,18.596225215813,2.5,75.83866666666681
977,173.64333333333332,205.3,13.4,0.3333333333333333,88.0,0.5,-3.726941623333333,-4.436891174375001,2.0,126.5,4.65,2.8,0.6599999999999999,20.8,61.2,22.3865,3380.28,4.875,2.1666666666666665,-3.8519235266666665,3266.666666666666,1.38,3.1833333333333336,13.280413054173998,2.5,75.83866666666681
978,134.59199999999998,200.42,6.800000000000002,0.0,88.0,0.2,-2.8087214633333333,-3.70086668475,2.0,113.6,4.42,19.0,0.4099999999999999,3.8,96.2,34.43,486.5,3.93,3.0,-2.886348538,1160.0,1.3158,3.2,6.6340963608462005,1.7999999999999998,309.6122000000001
979,155.1125,190.15,0.7999999999999972,0.0,90.0,0.25,-3.70367986,-3.5343217887525,2.0,151.25,23.3,16.0,0.0,17.0,0.0,26.82575,815.0,11.325,3.0,-3.2688991400000003,4550.0,1.6505,1.6,0.0001302904530007,3.5,309.6122000000001
980,146.22,194.96,8.7,2.25,89.0,0.25,-6.959077705,-5.42617892125,2.0,128.0,21.13,3.7,0.0,30.525,31.1,23.115,3242.0,9.0525,3.0,-4.9299094075,1650.0,1.3962499999999998,1.95,6.4599572237821015,6.5,58.84739999999944
981,91.4057142857143,194.96,13.2,0.0,89.0,0.4285714285714285,-2.68819969,-3.2737551700000003,2.0,130.57142857142856,6.9966666667,3.7,0.22,11.971428571428572,21.9,37.18814285714286,1834.0,5.635238095242858,2.5714285714285707,-2.9167156471428566,2471.428571428572,1.437142857142857,2.5500000000000003,10.6143801083177,2.5714285714285707,58.84739999999944
982,156.94666666666666,200.42,11.5,1.6666666666666667,88.0,0.3333333333333333,-6.547275265,-6.1831948775,2.0,114.0,8.5,0.0,0.0,0.0,62.0,33.06666666666666,3820.28,5.7333333333333325,2.6666666666666665,-5.3657798933333325,466.66666666666674,1.2993333333333337,2.65,13.0155342861445,3.0,124.49233333333298
983,150.27999999999997,200.42,11.9,2.333333333333333,88.0,0.3333333333333333,-5.97102492,-5.711231375833332,2.0,113.33333333333334,9.5,47.0,0.0,15.666666666666664,61.6,32.989999999999995,2962.28,6.066666666666667,2.6666666666666665,-4.981612996666667,1566.666666666667,1.287,2.125,13.321647573691,3.666666666666667,124.49233333333298
984,105.2825,200.42,2.8000000000000007,0.0,88.0,0.625,-3.050204106666667,-3.1679259207812502,2.0,144.0,4.65,2.8,0.1199999999999998,3.65,48.0,31.7885,2157.28,5.744999999999999,2.25,-2.73936047625,3837.5,1.53375,2.6833333333333336,1.6740912988435994,3.75,50.56466666666636
985,146.22,194.96,7.400000000000002,2.0,89.0,0.25,-6.337695235,-5.0916687662500015,2.0,128.0,12.43,3.7,0.0,10.275,39.1,28.945,3918.0,6.8775,3.0,-4.6192181725,2500.0,1.4409999999999998,1.8,4.940093431386798,3.5,50.56466666666636
986,10.0,27.0,14.900000000000002,0.0,82.0,0.0,-4.511807935,-7.444569682085,3.0,80.0,1.93,0.0,0.1,0.0,235.3,42.68899999999999,4195.79,2.065,2.0,-4.511807935,2100.0,0.95,6.08,18585.20119935352,4.0,1131.4849999999994
987,133.61333333333332,200.42,3.3000000000000007,2.6666666666666665,88.0,0.3333333333333333,-6.388719255,-6.049577590833334,2.0,121.33333333333334,13.3,30.0,0.0,10.0,64.1,30.99333333333333,4158.28,7.333333333333332,2.6666666666666665,-5.260075886666666,1600.0,1.368,1.8,4.897834600230401,4.0,1131.4849999999994
988,129.97333333333333,194.96,7.400000000000002,2.6666666666666665,89.0,0.3333333333333333,-6.337695235,-5.631961051666668,2.0,131.33333333333334,12.43,3.7,0.0,12.466666666666669,39.1,28.32,3918.0,7.913333333333332,2.6666666666666665,-5.19204386,2600.0,1.4546666666666666,1.8,4.940093431386798,4.0,86.28416666666672
989,114.71,200.42,6.099999999999998,0.0,88.0,0.5,-2.990589955,-3.554736010625,2.0,118.5,5.219999999999999,0.0,0.0,0.0,50.3,32.77,1759.28,5.51,2.5,-2.990589955,3100.0,1.34,2.05,7.556032311588801,3.5,86.28416666666672
990,162.815,200.42,2.5,2.0,88.0,0.25,-5.73503201,-5.2094021778125,2.0,116.75,14.999999999999998,33.0,0.0,8.25,64.3,31.87,3964.28,6.65,3.0,-4.36891058,1375.0,1.3525,1.725,3.9006025254797017,3.5,430.04450000000014
991,66.43333333333334,122.3,26.0,0.0,77.0,0.3333333333333333,-4.764524696666667,-6.829655420833332,4.0,113.33333333333334,22.83,25.0,0.55,8.333333333333334,8.6,36.20633333333333,1460.0,9.733333333333333,1.0,-4.764524696666667,4300.0,1.221,4.916666666666667,24.25923258025106,4.333333333333333,430.04450000000014
992,165.61333333333332,200.42,7.599999999999998,2.0,88.0,0.3333333333333333,-6.54805534,-6.0959183225,2.0,116.33333333333334,12.8,38.0,0.0,12.666666666666664,62.7,31.566666666666663,4299.28,7.166666666666668,2.6666666666666665,-5.366299943333333,3300.0,1.3230000000000002,2.025,9.1644128143544,3.666666666666667,73.29350000000012
993,173.94666666666663,200.42,1.3000000000000007,0.0,88.0,0.3333333333333333,-3.448857295,-4.0518268425000015,2.0,120.33333333333334,4.16,18.0,0.0,6.0,48.0,33.38733333333333,2157.28,4.286666666666666,3.333333333333333,-3.300167913333333,1333.3333333333333,1.3866666666666667,2.075,0.1997605326066001,2.6666666666666665,73.29350000000012
994,92.33333333333334,133.6,1.1000000000000014,0.0,83.0,0.0,-4.7925232950000005,-5.408645363333332,3.0,104.66666666666666,1.9000000000000004,0.0,0.1499999999999999,0.0,124.4,31.284,2619.5,4.263333333333334,2.6666666666666665,-4.756027596666667,2900.0,1.2933333333333334,5.125,8.197744100028398,3.333333333333333,55.293999999999954
995,71.7,71.7,0.0,0.0,83.0,0.0,-4.6830362,-5.4005090425,3.0,102.0,0.0,0.0,0.0,0.0,0.0,30.18,0.0,3.63,3.0,-4.6830362,2000.0,1.28,5.55,0.0,3.0,55.293999999999954
996,158.76666666666662,190.15,18.4,1.6666666666666667,90.0,0.3333333333333333,-6.840113095,-5.70957092778,2.0,139.66666666666666,7.300000000000002,16.0,0.0,17.333333333333332,14.0,27.69333333333333,3651.0,7.933333333333334,2.6666666666666665,-5.504781536666666,2733.333333333333,1.5206666666666666,2.325,18.45580803474489,3.333333333333333,188.7226875
997,259.02,295.3,25.6,0.0,96.0,0.5,-2.118978235,-2.35754751375,1.0,71.5,0.7749999999999995,27.0,0.0,13.5,72.8,16.5,2671.7,5.4125,2.5,-2.118978235,3000.0,1.386,2.575,25.711793852153395,1.0,188.7226875
998,224.4,324.6,53.39999999999999,1.3333333333333333,95.0,0.3333333333333333,-4.642058075,-3.817178345,1.0,41.66666666666666,5.3500000000000005,82.0,0.0,27.33333333333333,0.0,34.217,2802.0,4.833333333333334,3.333333333333333,-3.427582646666667,3000.0,1.1736666666666666,2.465,30.7504603546962,2.0,51.42549999999879
999,41.46666666666667,71.7,24.6,0.0,83.0,0.6666666666666666,-2.3648708000000003,-2.6335834469433337,0.0,140.66666666666666,29.9266666667,3.3,0.83,15.433333333333335,96.8,47.181,626.5,7.307777777766667,1.0,-2.3648708000000003,1566.6666666666663,1.504,4.116666666666666,24.2326451474502,1.3333333333333333,51.42549999999879
1000,164.0,328.0,7.400000000000002,0.0,93.0,0.5,-0.493889045,-0.974083259957,0.0,76.0,4.803,0.0,0.0,0.0,1751.0,48.4545,544.85,2.9585000000000004,2.5,-0.493889045,3500.0,1.16,2.1,18576.996825258968,0.5,59.9303333333321
1001,199.74,348.8,4.900000000000002,0.0,94.0,0.3333333333333333,-2.793070893333333,-3.4817614062500004,1.0,92.66666666666669,20.52,28.0,0.0,9.333333333333334,60.6,32.39333333333333,2902.04,9.26,3.0,-2.793070893333333,3900.0,1.339,1.0733333333333337,18290.34049176953,1.6666666666666663,59.9303333333321
1002,102.37,200.42,71.4,0.0,88.0,0.6666666666666666,-1.9434203333333333,-2.3101462179166665,1.0,166.33333333333334,44.37000000000001,4.2,0.38,1.4,45.0,65.76033333333334,897.28,24.835,1.3333333333333333,-1.9434203333333333,3200.0,1.7666666666666666,1.65,71.0968937651004,1.3333333333333333,67.14799999999954
1003,148.67857142857144,190.15,17.299999999999994,0.0,90.0,0.2857142857142857,-3.242152775,-3.313908396192857,2.0,140.28571428571428,1.2999999999999998,16.0,0.0,18.857142857142858,4.300000000000002,28.09914285714286,1531.0,5.871428571428571,3.1428571428571432,-3.067280908571428,2528.5714285714294,1.5514285714285714,2.1,17.3622642050373,2.8571428571428568,67.14799999999954
1004,114.71,200.42,0.4000000000000021,0.0,88.0,0.5,-2.828347135,-3.382009339375,2.0,129.0,6.75,0.0,0.0,0.0,37.9,31.43,1627.28,6.275,2.5,-2.828347135,2000.0,1.465,1.95,1.083887634282501,3.5,369.7796666666666
1005,266.125,348.8,4.100000000000001,2.25,94.0,0.25,-3.56331843,-2.90970358875,1.0,40.5,15.62,29.0,0.0,7.25,0.0,35.89825,2864.04,6.085000000000001,3.75,-2.258932065,2500.0,1.144,1.625,18292.497726645608,3.0,369.7796666666666
1006,112.53333333333336,324.6,47.49999999999999,2.6666666666666665,95.0,0.3333333333333333,-4.23902817,-5.856564555833334,1.0,71.33333333333334,13.5,44.0,0.1299999999999999,14.666666666666664,231.4,36.97966666666667,3482.79,6.25,2.666666666666667,-4.23902817,1900.0,1.1693333333333331,3.553333333333333,18574.86264946,4.0,411.2939999999999
1007,187.64,328.0,4.700000000000003,1.8,93.0,0.2,-4.768371013333334,-4.840409136,1.0,57.2,24.343000000000004,111.0,0.0,22.2,1786.1,47.0564,4115.12,5.5236,3.6,-3.5185623560000003,800.0,0.857,1.3,18580.85971992656,5.2,411.2939999999999
1008,154.8,190.15,6.899999999999999,0.0,90.0,0.4285714285714285,-3.5396529966666668,-3.5372831138114287,2.0,146.42857142857144,1.5599999999999996,16.0,0.02,17.42857142857143,11.0,27.563142857142854,1614.0,6.037142857142857,3.4285714285714284,-3.2873184828571427,4285.714285714286,1.6,2.8500000000000005,6.989903460482597,2.5714285714285707,345.58724999999987
1009,128.66,141.1,17.999999999999996,0.0,87.0,0.4,-3.177567675,-4.4435529030000005,2.0,103.2,0.402,12.0,0.0,4.8,766.6,43.184,1746.9,0.6412,3.6,-3.0340044620000004,2420.0,1.118,2.075,18556.713707407194,2.4,345.58724999999987
1010,220.76666666666668,295.3,23.6,0.0,96.0,0.0,-2.868269925,-2.8037712925,1.0,34.0,1.3950000000000005,0.0,0.0,0.0,40.0,32.06,96.2,4.5600000000000005,4.333333333333334,-2.263347833333333,3933.333333333333,1.3133333333333337,2.775,14.444735651992698,1.6666666666666663,316.5806000000001
