,HeatVaporization_composition_average,HeatVaporization_difference,HeatVaporization_max_value,NUnfilled_composition_average,BCCmagmom_composition_average,HHIp_composition_average,IonicRadii_min_value,BCCfermi_max_value,SpaceGroupNumber_arithmetic_average,GSmagmom_composition_average,n_ws^third_composition_average,BCCenergy_pa_composition_average,BCCvolume_padiff_composition_average,HHIp_arithmetic_average,ThirdIonizationEnergy_composition_average,phi_composition_average,HeatFusion_composition_average,MendeleevNumber_composition_average,valence_composition_average,ElectricalConductivity_arithmetic_average,BCCfermi_composition_average,FirstIonizationEnergy_composition_average,IonicRadii_composition_average,IonicRadii_difference,HHIr_composition_average,BoilingT_composition_average,IonizationEnergy_composition_average,IsBCC_arithmetic_average,ThermalExpansionCoefficient_composition_average,NValance_composition_average,NUnfilled_arithmetic_average,ElectricalConductivity_composition_average,ElectricalConductivity_difference,BulkModulus_composition_average,BCCefflatcnt_composition_average,MeltingT_composition_average,NdValence_composition_average,ThermalConductivity_composition_average,GSenergy_pa_composition_average,ThermalExpansionCoefficient_arithmetic_average,GSmagmom_arithmetic_average,ElectricalConductivity_min_value,Column_composition_average,ElectronAffinity_difference,BCCmagmom_arithmetic_average,Group_composition_average,BCCvolume_padiff_arithmetic_average,SpaceGroupNumber_min_value,phi_difference,NdValence_arithmetic_average,target
5426,154.86154,686.6891,690.1,2.6500000000000004,0.0,2230.0,0.61,4.90182207,166.0,1.126666666665e-06,0.484,-3.7576170530000006,-1.0575,3275.0,38.09095,1.2614999999999998,6.7635,63.2,2.55,3.0,3.0481290960000003,10.5683963,1.2504999999999995,0.8099999999999999,2160.0,1413.21,1021.42,0.5,473.645,4.95,4.25,1.6799999999999995,4.0,32.92,6.26529356765,742.43,0.7,12.99044,-5.141539180500001,204.125,5.633333333325e-06,2.6,10.95,0.0,0.0,10.95,-0.40625,12.0,1.73,1.5,127.5940264
5427,141.61654,686.6891,690.1,2.7,0.0,1860.0,0.61,4.90182207,166.0,2.25333333333e-06,0.478,-3.636014382,-1.05,3275.0,38.2135,1.249,5.971,63.0,2.5,3.0,2.95184554,10.5718598,1.249,0.8099999999999999,1800.0,1340.36,1021.12,0.5,473.71,4.9,4.25,1.48,4.0,29.92,6.2569454749,701.98,0.6000000000000001,11.400439999999998,-5.02563446,204.125,5.633333333325e-06,2.6,10.9,0.0,0.0,10.9,-0.40625,12.0,1.73,1.5,127.5940264
5428,162.02154,686.6891,690.1,2.6,0.0,2470.0,0.54,6.45502198,174.75,0.0,0.4899999999999999,-3.850368203,-1.065,3825.0,38.07515,1.279,7.343499999999999,63.375,2.6,3.35,3.18324264975,10.5646163,1.2494999999999998,0.8799999999999999,2385.0,1452.635,1021.37,0.75,473.6075,5.0,4.0,1.815,3.8,35.67,6.256159575425,768.705,0.7749999999999999,14.00544,-5.22859238,204.075,0.0,2.8,11.0,0.0,0.0,11.0,-0.44375,12.0,1.93,1.75,304.1594869
5429,143.76654000000002,686.6891,690.1,2.6,0.0,2080.0,0.54,6.45502198,174.75,0.0,0.4899999999999999,-3.76381364,-1.065,3825.0,38.3954,1.294,6.706,63.3,2.6,3.35,3.299732643,10.5636668,1.2419999999999998,0.8799999999999999,1980.0,1352.36,1020.32,0.75,473.69,5.0,4.0,1.6199999999999997,3.8,34.92,6.2037133205,726.18,0.7,12.28044,-5.142037817,204.075,0.0,2.8,11.0,0.0,0.0,11.0,-0.44375,12.0,1.93,1.75,304.1594869
5430,165.61654,686.6891,690.1,2.625,0.0,2472.5,0.64,4.90182207,166.0,0.0,0.4842499999999999,-3.8385685575,-1.076125,3850.0,37.91715,1.259,7.330999999999999,63.325,2.575,2.925,3.1275683665,10.56180905,1.257,0.7799999999999999,2365.0,1477.685,1021.62,0.5,473.54,4.975,4.25,1.7724999999999995,4.3,31.67,6.286497725575,767.33,0.75,13.80544,-5.218759826625,203.4,0.0,2.3,10.975,0.0,0.0,10.975,-0.5549999999999999,12.0,1.73,1.5,241.7716297
5431,163.12654,686.6891,690.1,2.6500000000000004,0.0,2345.0,0.64,4.90182207,166.0,0.0,0.4785,-3.797917391,-1.08725,3850.0,37.8659,1.2439999999999998,7.106,63.25,2.55,2.925,3.110724081,10.5586853,1.2619999999999998,0.7799999999999999,2210.0,1469.31,1021.52,0.5,473.5,4.95,4.25,1.6649999999999998,4.3,27.42,6.299353790750001,751.78,0.7,13.03044,-5.1800757522500005,203.4,0.0,2.3,10.95,0.0,0.0,10.95,-0.5549999999999999,12.0,1.73,1.5,241.7716297
5432,158.14654000000002,686.6891,690.1,2.7,0.0,2090.0,0.64,4.90182207,166.0,0.0,0.4669999999999999,-3.716615058,-1.1095,3850.0,37.7634,1.214,6.656,63.1,2.5,2.925,3.07703551,10.5524378,1.2719999999999998,0.7799999999999999,1900.0,1452.56,1021.32,0.5,473.42,4.9,4.25,1.4499999999999995,4.3,18.92,6.3250659211,720.68,0.6000000000000001,11.48044,-5.102707603500001,203.4,0.0,2.3,10.9,0.0,0.0,10.9,-0.5549999999999999,12.0,1.73,1.5,136.1422484
5433,167.52904,686.6891,690.1,2.6,0.0,2810.0,0.64,4.90182207,173.75,0.0,0.4952499999999999,-3.83624281275,-1.296,4050.0,45.5984,1.288,7.61025,63.225,2.6,3.6,3.1638251955000003,10.64949035,1.2239999999999998,0.7799999999999999,2642.5,1400.66,1029.875,0.5,473.9125,5.0,2.25,2.265,3.8,34.24,6.1690069974,791.63,0.8,11.97819,-5.2153198855000005,207.6,0.0,2.8,11.0,0.0,0.0,11.0,-0.7737499999999999,12.0,1.73,1.0,136.1422484
5434,158.76404,686.6891,690.1,2.575,0.0,2675.0,0.62,7.97704267,184.8,0.0,0.4974999999999999,-3.821529964,-1.2965,3860.0,45.7464,1.303,7.38525,63.275000000000006,2.625,4.46,3.2407057105000003,10.64968185,1.2234999999999998,0.7999999999999999,2525.0,1348.8349999999998,1029.595,0.6000000000000001,473.8525,5.025,3.0,2.2974999999999994,5.1000000000000005,33.989999999999995,6.144182155525,777.38,0.825,12.97819,-5.20062976075,167.06,0.0,2.8,11.025,0.0,0.0,11.025,-0.623,12.0,2.3300000000000005,1.8,355.7045173
5435,159.01404,686.6891,690.1,2.5250000000000004,0.05276657,2657.5,0.55,6.45149343,184.8,0.05276657,0.4984999999999999,-3.7910468835,-1.296,3720.0,45.738675,1.31,7.2055,63.425,2.625,5.119999999999999,3.2025669795,10.6780791,1.22175,0.8699999999999999,2457.5,1353.5849999999998,1032.2575,0.6000000000000001,474.025,5.075,2.6,2.3799999999999994,8.399999999999999,34.239999999999995,6.142308307,768.155,0.85,12.64069,-5.17012395625,168.44,0.42213256,2.8,11.075,0.0,0.42213256,11.075,-0.619,12.0,2.61,2.0,355.7045173
5436,155.77004,686.6891,690.1,2.55,0.0204643225,2637.5,0.64,7.57494268,182.4,7.753017241375e-06,0.4944999999999999,-3.8056700435,-1.295439655175,3560.0,45.814075,1.298,7.183,63.35,2.65,2.98,3.23065321075,10.6663696,1.2247499999999998,0.7799999999999999,2467.5,1333.585,1031.21,0.6000000000000001,474.2725,5.05,2.8,2.1125,6.1,32.99,6.141352125399999,760.855,0.825,10.83119,-5.1885009785085,170.42000000000002,6.2024137931e-05,0.5,11.05,0.0,0.16371458,11.05,-0.6145172414,12.0,2.1300000000000003,1.8,244.6715368
5437,159.71403999999998,686.6891,690.1,2.475,0.00161418,2622.5,0.64,5.09579251,184.0,0.0148848675,0.4979999999999999,-3.7198882505,-1.29575,3440.0,45.85165,1.31675,7.29725,63.575,2.55,5.8,3.1686744565,10.6715141,1.22525,0.7799999999999999,2460.0,1354.885,1031.6925,0.4,474.065,5.125,2.2,2.465,11.8,34.489999999999995,6.140559820925,766.08,0.8999999999999999,12.90319,-5.1016449615,168.76,0.11907894,2.8,11.125,0.0,0.01291344,11.125,-0.617,12.0,2.8800000000000003,2.4000000000000004,244.6715368
5438,157.53579,686.6891,690.1,2.5250000000000004,0.0,2662.5,0.64,9.05054728,167.2,0.0,0.4852499999999999,-3.6812829105,-1.497375,3760.0,45.73495,1.2905,7.039,64.05,2.575,4.619999999999999,3.26754332575,10.6641171,1.22575,0.7799999999999999,2462.5,1347.11,1030.99,0.4,474.28,5.225,2.6,2.3174999999999994,5.9,31.44,6.188126874275,735.507,0.95,12.30069,-5.062013024500001,170.48,0.0,2.8,11.225,0.0,0.0,11.225,-2.23,12.0,1.8300000000000003,2.8,390.2111571
5439,168.70154,733.5891,737.0,2.6,0.0,2655.0,0.64,5.43624355,184.8,0.0,0.4949999999999999,-3.880194763,-1.296,3700.0,44.9724,1.288,7.7745,63.25,2.6,4.5,3.1771857325,10.66925835,1.2239999999999998,0.7799999999999999,2542.5,1418.51,1032.3,0.6000000000000001,473.8875,5.35,3.2,2.3025,5.3,34.99,6.168824569,805.13,0.7749999999999999,12.07319,-5.259271835750001,167.34,0.0,2.8,11.0,0.0,0.0,11.0,-0.619,12.0,1.73,1.4,390.2111571
5440,160.90654,686.6891,690.1,2.625,0.0,2625.0,0.61,4.90182207,177.79999999999998,5.633333333325e-07,0.4922499999999999,-3.77544147725,-1.29225,3460.0,45.659675,1.2817500000000002,7.213999999999999,63.125,2.575,3.4,3.1156834175,10.6512221,1.2232499999999995,0.8099999999999999,2462.5,1364.235,1029.725,0.4,473.945,4.975,3.4,2.165,4.0,32.74,6.164832951025,771.405,0.75,11.18319,-5.157367525250001,167.8,4.50666666666e-06,2.6,10.975,0.0,0.0,10.975,-0.589,12.0,1.73,1.2000000000000002,402.4279701
5441,161.44403999999997,686.6891,690.1,2.6,0.0,2680.0,0.54,6.45502198,184.8,0.0,0.4952499999999999,-3.80739129175,-1.296,3900.0,45.70515,1.293,7.397749999999999,63.2,2.6,3.68,3.20265519325,10.64917385,1.2214999999999998,0.8799999999999999,2507.5,1367.235,1029.525,0.6000000000000001,473.94,5.0,3.2,2.2,3.8,33.989999999999995,6.151524912425,777.455,0.7749999999999999,11.40319,-5.1864683645000005,167.76,0.0,2.8,11.0,0.0,0.0,11.0,-0.619,12.0,1.93,1.4,402.4279701
5442,150.08154,686.6891,690.1,2.55,0.0,2510.0,0.62,7.97704267,184.8,0.0,0.499,-3.812956674000001,-1.264,3860.0,44.8044,1.3159999999999998,7.152499999999999,63.35,2.65,4.46,3.314813005,10.6377937,1.227,0.7999999999999999,2390.0,1309.2099999999998,1028.15,0.6000000000000001,473.745,5.05,3.0,2.275,5.1000000000000005,33.980000000000004,6.13430512265,761.88,0.85,14.349940000000002,-5.1919573525,167.06,0.0,2.8,11.05,0.0,0.0,11.05,-0.623,12.0,2.3300000000000005,1.8,431.4375959
5443,150.58154,686.6891,690.1,2.45,0.10553314,2475.0,0.55,6.45149343,184.8,0.10553314,0.501,-3.751990513,-1.263,3720.0,44.78895,1.3299999999999998,6.792999999999999,63.650000000000006,2.65,5.119999999999999,3.238535543,10.6945882,1.2234999999999998,0.8699999999999999,2255.0,1318.7099999999998,1033.475,0.6000000000000001,474.09,5.15,2.6,2.44,8.399999999999999,34.480000000000004,6.1305574256,743.43,0.8999999999999999,13.67494,-5.1309457435,168.44,0.42213256,2.8,11.15,0.0,0.42213256,11.15,-0.619,12.0,2.61,2.0,431.4375959
5444,144.09354000000002,686.6891,690.1,2.5,0.040928645,2435.0,0.64,7.57494268,182.4,1.550603448275e-05,0.493,-3.781236833,-1.26187931035,3560.0,44.93975,1.306,6.747999999999999,63.5,2.7,2.98,3.2947080055,10.6711692,1.2294999999999998,0.7799999999999999,2275.0,1278.7099999999998,1031.38,0.6000000000000001,474.585,5.1,2.8,1.905,6.1,31.98,6.1286450624,728.83,0.85,10.05594,-5.167699788017,170.42000000000002,6.2024137931e-05,0.5,11.1,0.0,0.16371458,11.1,-0.6145172414,12.0,2.1300000000000003,1.8,331.8134782
5445,151.98154,686.6891,690.1,2.35,0.00322836,2405.0,0.64,5.09579251,184.0,0.029769735,0.5,-3.609673247,-1.2625,3440.0,45.0149,1.3435,6.976499999999999,63.95,2.5,5.8,3.170750497,10.681458200000002,1.2304999999999997,0.7799999999999999,2260.0,1321.3099999999995,1032.345,0.4,474.17,5.25,2.2,2.61,11.8,34.980000000000004,6.12706045345,739.28,1.0,14.199940000000002,-4.993987754000001,168.76,0.11907894,2.8,11.25,0.0,0.01291344,11.25,-0.617,12.0,2.8800000000000003,2.4000000000000004,331.8134782
5446,147.62503999999998,686.6891,690.1,2.45,0.0,2485.0,0.64,9.05054728,167.2,0.0,0.4745,-3.5324625670000005,-1.66575,3760.0,44.7815,1.291,6.459999999999999,64.9,2.55,4.619999999999999,3.3684882355,10.6666642,1.2314999999999998,0.7799999999999999,2265.0,1305.7599999999998,1030.94,0.4,474.6,5.45,2.6,2.315,5.9,28.88,6.22219456015,678.134,1.1,12.99494,-4.91472388,170.48,0.0,2.8,11.45,0.0,0.0,11.45,-2.23,12.0,1.8300000000000003,2.8,286.6046121
5447,154.36654,686.6891,690.1,2.6500000000000004,0.0,2410.0,0.61,4.90182207,177.79999999999998,1.126666666665e-06,0.4885,-3.720779700500001,-1.2555,3460.0,44.63095,1.2735,6.81,63.05,2.55,3.4,3.064768419,10.6408742,1.2264999999999997,0.8099999999999999,2265.0,1340.0099999999998,1028.41,0.4,473.93,4.95,3.4,2.01,4.0,31.48,6.17560671365,749.93,0.7,10.759940000000002,-5.1054328815000005,167.8,4.50666666666e-06,2.6,10.95,0.0,0.0,10.95,-0.589,12.0,1.73,1.2000000000000002,286.6046121
5448,120.74054,686.6891,690.1,2.4,0.08185729,2030.0,0.64,7.57494268,182.4,3.10120689655e-05,0.4899999999999999,-3.7323704120000007,-1.1947586207,3560.0,43.1911,1.322,5.878,63.8,2.8,2.98,3.422817595,10.680768400000002,1.239,0.7799999999999999,1890.0,1168.96,1031.72,0.6000000000000001,475.21,5.2,2.8,1.49,6.1,29.96,6.1032309364,664.78,0.9,8.505439999999998,-5.126097407034,170.42000000000002,6.2024137931e-05,0.5,11.2,0.0,0.16371458,11.2,-0.6145172414,12.0,2.1300000000000003,1.8,185.2363801
5449,127.80354,686.6891,690.1,2.3,0.0,2130.0,0.64,9.05054728,167.2,0.0,0.4529999999999999,-3.23482188,-2.0025,3760.0,42.8746,1.292,5.302,66.60000000000001,2.5,4.619999999999999,3.570378055,10.671758400000002,1.243,0.7799999999999999,1870.0,1223.06,1030.84,0.4,475.24,5.9,2.6,2.31,5.9,23.76,6.2903299319,563.388,1.4,14.383439999999998,-4.620145591,170.48,0.0,2.8,11.9,0.0,0.0,11.9,-2.23,12.0,1.8300000000000003,2.8,185.2363801
5450,167.89079,686.6891,690.1,2.6,0.0,2832.5,0.64,4.90182207,172.75,0.0,0.4977499999999999,-3.8363362365,-1.31975,4275.0,46.8711,1.29375,7.64575,63.175,2.6,10.725,3.1962197675,10.67202775,1.2134999999999998,0.7599999999999999,2622.5,1391.01,1032.0475,0.25,473.955,5.0,2.25,2.9775,26.3,34.425,6.127137895424999,794.505,0.8,16.51819,-5.2159400681250006,208.025,0.0,5.0,11.0,0.0,0.0,11.0,-1.01125,12.0,1.65,1.0,328.2959605
5451,159.12579,686.6891,690.1,2.575,0.0,2697.5,0.62,7.97704267,184.00000000000003,0.0,0.5,-3.82162338775,-1.32025,4040.0,47.0191,1.30875,7.42075,63.225,2.625,10.16,3.2731002825,10.67221925,1.213,0.7799999999999999,2505.0,1339.185,1031.7675,0.4,473.895,5.025,3.0,3.01,26.3,34.175,6.10231305355,780.255,0.825,17.518190000000004,-5.201249943375,167.4,0.0,5.0,11.025,0.0,0.0,11.025,-0.813,12.0,2.2500000000000004,1.8,328.2959605
5452,159.37579,686.6891,690.1,2.5250000000000004,0.05276657,2680.0,0.55,6.45149343,184.00000000000003,0.05276657,0.501,-3.79114030725,-1.31975,3900.0,47.011375,1.31575,7.241,63.375,2.625,10.82,3.2349615515,10.7006165,1.21125,0.8499999999999999,2437.5,1343.935,1034.43,0.4,474.0675,5.075,2.6,3.0925,26.3,34.425,6.100439205024999,771.03,0.85,17.180690000000002,-5.170744138875,168.78,0.42213256,5.0,11.075,0.0,0.42213256,11.075,-0.8089999999999999,12.0,2.53,2.0,289.4140769
5453,156.13179,686.6891,690.1,2.55,0.0204643225,2660.0,0.64,7.57494268,181.6,7.753017241375e-06,0.497,-3.80576346725,-1.319189655175,3740.0,47.086775,1.30375,7.2185,63.3,2.65,8.68,3.26304778275,10.688907,1.2142499999999998,0.7599999999999999,2447.5,1323.935,1033.3825000000002,0.4,474.315,5.05,2.8,2.825,30.8,33.175,6.099483023425,763.73,0.825,15.37119,-5.1891211611335,170.76,6.2024137931e-05,0.5,11.05,0.0,0.16371458,11.05,-0.8045172413999999,12.0,2.0500000000000003,1.8,289.4140769
5454,160.07578999999998,686.6891,690.1,2.475,0.00161418,2645.0,0.64,5.09579251,183.2,0.0148848675,0.5005,-3.719981674250001,-1.3195,3620.0,47.12435,1.3224999999999998,7.33275,63.525000000000006,2.55,11.5,3.2010690285,10.6940515,1.21475,0.7599999999999999,2440.0,1345.235,1033.865,0.2,474.1075,5.125,2.2,3.1775,26.3,34.675,6.09869071895,768.955,0.8999999999999999,17.44319,-5.102265144125001,169.1,0.11907894,5.0,11.125,0.0,0.01291344,11.125,-0.8069999999999999,12.0,2.8000000000000003,2.4000000000000004,333.0870106
5455,157.89754,686.6891,690.1,2.5250000000000004,0.0,2685.0,0.64,9.05054728,166.4,0.0,0.48775,-3.68137633425,-1.521125,3940.0,47.00765,1.29625,7.0745,64.0,2.575,10.32,3.29993789775,10.6866545,1.21525,0.7599999999999999,2442.5,1337.46,1033.1625,0.2,474.3225,5.225,2.6,3.03,26.3,31.625,6.1462577723,738.382,0.95,16.840690000000002,-5.062633207125,170.82,0.0,5.0,11.225,0.0,0.0,11.225,-2.42,12.0,1.7500000000000004,2.8,333.0870106
5456,169.06329,733.5891,737.0,2.6,0.0,2677.5,0.64,5.43624355,184.00000000000003,0.0,0.4974999999999999,-3.880288186750001,-1.31975,3880.0,46.2451,1.29375,7.81,63.2,2.6,10.2,3.2095803045,10.69179575,1.2134999999999998,0.7599999999999999,2522.5,1408.86,1034.4725,0.4,473.93,5.35,3.2,3.015,26.3,35.175,6.126955467025,808.005,0.7749999999999999,16.613190000000003,-5.259892018375,167.68,0.0,5.0,11.0,0.0,0.0,11.0,-0.8089999999999999,12.0,1.65,1.4,287.879927
5457,161.26828999999998,686.6891,690.1,2.625,0.0,2647.5,0.61,4.90182207,177.00000000000003,5.633333333325e-07,0.4947499999999999,-3.775534901,-1.316,3640.0,46.932375,1.2875,7.249499999999999,63.075,2.575,9.1,3.1480779895,10.6737595,1.2127499999999998,0.7899999999999999,2442.5,1354.585,1031.8975,0.2,473.9875,4.975,3.4,2.8774999999999995,28.7,32.925,6.1229638490500005,774.28,0.75,15.72319,-5.157987707875001,168.14,4.50666666666e-06,2.6,10.975,0.0,0.0,10.975,-0.779,12.0,1.65,1.2000000000000002,287.879927
5458,161.80578999999997,686.6891,690.1,2.6,0.0,2702.5,0.54,6.45502198,184.00000000000003,0.0,0.4977499999999999,-3.8074847155,-1.31975,4080.0,46.97785,1.2987499999999998,7.433249999999999,63.150000000000006,2.6,9.38,3.2350497652500003,10.67171125,1.211,0.8599999999999999,2487.5,1357.585,1031.6975,0.4,473.9825,5.0,3.2,2.9125,27.3,34.175,6.10965581045,780.33,0.7749999999999999,15.94319,-5.187088547125001,168.1,0.0,4.0,11.0,0.0,0.0,11.0,-0.8089999999999999,12.0,1.85,1.4,191.9462598
5459,168.33504,686.6891,690.1,2.6,0.0,2825.0,0.64,4.90182207,172.75,0.0,0.4994999999999999,-3.842569219000001,-1.3105,4275.0,47.0538,1.2975,7.6735,63.150000000000006,2.6,10.725,3.225841119,10.6824855,1.207,0.7599999999999999,2585.0,1393.56,1033.055,0.25,473.95,5.0,2.25,3.635,26.3,34.85,6.10021660245,796.13,0.8,21.42994,-5.22257796725,208.025,0.0,5.0,11.0,0.0,0.0,11.0,-1.01125,12.0,1.65,1.0,191.9462598
5460,150.80504,686.6891,690.1,2.55,0.0,2555.0,0.62,7.97704267,184.00000000000003,0.0,0.504,-3.8131435215,-1.3115,4040.0,47.3498,1.3275,7.2235,63.25,2.65,10.16,3.379602149,10.6828685,1.206,0.7799999999999999,2350.0,1289.91,1032.495,0.4,473.83,5.05,3.0,3.7,26.3,34.35,6.0505669187,767.63,0.85,23.42994,-5.19319771775,167.4,0.0,5.0,11.05,0.0,0.0,11.05,-0.813,12.0,2.2500000000000004,1.8,233.7471677
5461,151.30504,686.6891,690.1,2.45,0.10553314,2520.0,0.55,6.45149343,184.00000000000003,0.10553314,0.506,-3.7521773605,-1.3105,3900.0,47.33435,1.3415,6.864,63.55,2.65,10.82,3.303324687,10.739663,1.2025,0.8499999999999999,2215.0,1299.41,1037.82,0.4,474.175,5.15,2.6,3.865,26.3,34.85,6.04681922165,749.18,0.8999999999999999,22.754940000000005,-5.13218610875,168.78,0.42213256,5.0,11.15,0.0,0.42213256,11.15,-0.8089999999999999,12.0,2.53,2.0,233.7471677
5462,144.81704000000002,686.6891,690.1,2.5,0.040928645,2480.0,0.64,7.57494268,181.6,1.550603448275e-05,0.498,-3.781423680500001,-1.30937931035,3740.0,47.48515,1.3175,6.819,63.400000000000006,2.7,8.68,3.3594971495,10.716244,1.2085,0.7599999999999999,2235.0,1259.41,1035.725,0.4,474.67,5.1,2.8,3.33,30.8,32.35,6.04490685845,734.58,0.85,19.135940000000005,-5.168940153267,170.76,6.2024137931e-05,0.5,11.1,0.0,0.16371458,11.1,-0.8045172413999999,12.0,2.0500000000000003,1.8,276.6492339
5463,152.70504,686.6891,690.1,2.35,0.00322836,2450.0,0.64,5.09579251,183.2,0.029769735,0.505,-3.6098600945,-1.31,3620.0,47.5603,1.355,7.047499999999999,63.85,2.5,11.5,3.235539641,10.726533,1.2094999999999998,0.7599999999999999,2220.0,1302.01,1036.69,0.2,474.255,5.25,2.2,4.035,26.3,35.35,6.0433222495,745.03,1.0,23.279940000000003,-4.995228119250001,169.1,0.11907894,5.0,11.25,0.0,0.01291344,11.25,-0.8069999999999999,12.0,2.8000000000000003,2.4000000000000004,276.6492339
5464,148.34854,686.6891,690.1,2.45,0.0,2530.0,0.64,9.05054728,166.4,0.0,0.4795,-3.5326494145,-1.71325,3940.0,47.3269,1.3025,6.531,64.8,2.55,10.32,3.4332773795,10.711739,1.2104999999999997,0.7599999999999999,2225.0,1286.46,1035.285,0.2,474.685,5.45,2.6,3.74,26.3,29.25,6.1384563562,683.884,1.1,22.07494,-4.9159642452500005,170.82,0.0,5.0,11.45,0.0,0.0,11.45,-2.42,12.0,1.7500000000000004,2.8,230.5300934
5465,170.68004000000002,733.5891,737.0,2.6,0.0,2515.0,0.64,5.43624355,184.00000000000003,0.0,0.499,-3.9304731195,-1.3105,3880.0,45.8018,1.2975,8.002,63.2,2.6,10.2,3.252562193,10.7220215,1.207,0.7599999999999999,2385.0,1429.26,1037.905,0.4,473.9,5.7,3.2,3.71,26.3,36.35,6.09985174565,823.13,0.75,21.619940000000003,-5.31048186775,167.68,0.0,5.0,11.0,0.0,0.0,11.0,-0.8089999999999999,12.0,1.65,1.4,230.5300934
5466,155.09004000000002,686.6891,690.1,2.6500000000000004,0.0,2455.0,0.61,4.90182207,177.00000000000003,1.126666666665e-06,0.4935,-3.720966548,-1.303,3640.0,47.17635,1.285,6.881,62.95,2.55,9.1,3.129557563,10.685949,1.2054999999999998,0.7899999999999999,2225.0,1320.71,1032.755,0.2,474.015,4.95,3.4,3.435,28.7,31.85,6.091868509699999,755.68,0.7,19.83994000000001,-5.106673246750001,168.14,4.50666666666e-06,2.6,10.95,0.0,0.0,10.95,-0.779,12.0,1.65,1.2000000000000002,245.3703387
5467,156.16504,686.6891,690.1,2.6,0.0,2565.0,0.54,6.45502198,184.00000000000003,0.0,0.4994999999999999,-3.784866177000001,-1.3105,4080.0,47.2673,1.3075,7.2485,63.1,2.6,9.38,3.3035011145,10.681852500000002,1.202,0.8599999999999999,2315.0,1326.71,1032.355,0.4,474.005,5.0,3.2,3.505,27.3,34.35,6.0652524325,767.78,0.75,20.279940000000003,-5.16487492525,168.1,0.0,4.0,11.0,0.0,0.0,11.0,-0.8089999999999999,12.0,1.85,1.4,245.3703387
5468,169.22354,686.6891,690.1,2.6,0.0,2810.0,0.64,4.90182207,172.75,0.0,0.5029999999999999,-3.855035184,-1.292,4275.0,47.4192,1.305,7.728999999999999,63.1,2.6,10.725,3.285083822,10.703401,1.194,0.7599999999999999,2510.0,1398.66,1035.0700000000002,0.25,473.94,5.0,2.25,4.949999999999999,26.3,35.7,6.0463740165,799.38,0.8,31.253440000000005,-5.2358537655,208.025,0.0,5.0,11.0,0.0,0.0,11.0,-1.01125,12.0,1.65,1.0,215.4977543
5469,134.16354,686.6891,690.1,2.5,0.0,2270.0,0.62,7.97704267,184.00000000000003,0.0,0.512,-3.796183789000001,-1.294,4040.0,48.0112,1.365,6.828999999999999,63.3,2.7,10.16,3.592605882,10.704167,1.192,0.7799999999999999,2040.0,1191.36,1033.95,0.4,473.7,5.1,3.0,5.08,26.3,34.7,5.947074649,742.38,0.9,35.253440000000005,-5.1770932665,167.4,0.0,5.0,11.1,0.0,0.0,11.1,-0.813,12.0,2.2500000000000004,1.8,215.4977543
5470,135.16354,686.6891,690.1,2.3,0.21106628,2200.0,0.55,6.45149343,184.00000000000003,0.21106628,0.516,-3.674251467,-1.292,3900.0,47.9803,1.3929999999999998,6.109999999999999,63.900000000000006,2.7,10.82,3.440050958,10.817756,1.1849999999999998,0.8499999999999999,1770.0,1210.36,1044.6,0.4,474.39,5.300000000000001,2.6,5.41,26.3,35.7,5.9395792549,705.48,1.0,33.90344,-5.0550700485,168.78,0.42213256,5.0,11.3,0.0,0.42213256,11.3,-0.8089999999999999,12.0,2.53,2.0,248.4956125
5471,122.18754,686.6891,690.1,2.4,0.08185729,2120.0,0.64,7.57494268,181.6,3.10120689655e-05,0.4999999999999999,-3.732744107,-1.2897586207,3740.0,48.2819,1.345,6.02,63.6,2.8,8.68,3.552395883,10.770918,1.1969999999999998,0.7599999999999999,1810.0,1130.36,1040.41,0.4,475.38,5.2,2.8,4.34,30.8,30.7,5.9357545285,676.28,0.9,26.665440000000004,-5.128578137534,170.76,6.2024137931e-05,0.5,11.2,0.0,0.16371458,11.2,-0.8045172413999999,12.0,2.0500000000000003,1.8,248.4956125
5472,137.96354,686.6891,690.1,2.1,0.00645672,2060.0,0.64,5.09579251,183.2,0.05953947,0.514,-3.3896169350000003,-1.291,3620.0,48.4322,1.42,6.476999999999999,64.5,2.4,11.5,3.304480866,10.791496,1.1989999999999998,0.7599999999999999,1780.0,1215.56,1042.34,0.2,474.55,5.5,2.2,5.75,26.3,36.7,5.9325853106,697.18,1.2000000000000002,34.95344000000001,-4.7811540695,169.1,0.11907894,5.0,11.5,0.0,0.01291344,11.5,-0.8069999999999999,12.0,2.8000000000000003,2.4000000000000004,241.7504439
5473,129.25054,686.6891,690.1,2.3,0.0,2220.0,0.64,9.05054728,166.4,0.0,0.4629999999999999,-3.2351955750000005,-2.0975,3940.0,47.9654,1.315,5.443999999999999,66.4,2.5,10.32,3.699956343,10.761908,1.2009999999999998,0.7599999999999999,1790.0,1184.46,1039.53,0.2,475.41,5.9,2.6,5.16,26.3,24.5,6.122853524,574.888,1.4,32.543440000000004,-4.6226263215,170.82,0.0,5.0,11.9,0.0,0.0,11.9,-2.42,12.0,1.7500000000000004,2.8,241.7504439
